loan_fact_id|date_id|loan_id|account_id|location_id|currency_id|loan_amount|loan_status
7232630|730|33|29|46|1|158055.36|Pending
8080543|1121|38|53|20|2|58735.71|Rejected
3126632|117|41|25|43|2|149421.01|Approved
2249393|1623|32|95|28|3|325360.8|Pending
8338986|1806|3|90|32|3|433120.58|Rejected
6550921|102|36|84|20|1|436310.26|Approved
4828591|1810|47|58|36|1|379090.15|Approved
8131818|1054|25|19|39|3|424318.95|Pending
9952601|1306|29|14|40|2|200275.76|Pending
9130560|1731|1|92|20|3|132409.94|Approved
6674796|1825|2|17|24|1|70732.56|Pending
954956|1628|30|8|10|2|55279.61|Pending
3235583|1598|14|62|21|3|306856.83|Approved
9563836|80|25|57|34|1|140910.12|Approved
6538186|599|29|92|15|3|395093.27|Approved
376981|1163|44|45|32|2|335339.13|Approved
5316701|139|26|9|35|3|296827.45|Rejected
5755509|1456|44|79|34|1|351641.49|Approved
379497|157|35|20|38|2|62891.35|Pending
7766836|1540|48|7|47|3|256767.95|Rejected
2611676|1204|10|55|43|1|199092.15|Rejected
4107121|123|27|54|27|1|14582.62|Approved
3066752|475|33|86|49|3|403916.23|Rejected
5370809|637|35|29|5|2|122108.33|Approved
3958808|194|42|78|48|2|326319.41|Rejected
7509135|1402|39|25|20|2|394178.21|Rejected
3106391|34|23|23|2|3|291442.61|Rejected
40652|1436|29|39|33|2|486276.56|Pending
6148388|500|47|70|49|2|72346.09|Approved
7811412|406|49|49|40|2|469007.85|Approved
7540639|30|31|74|26|2|131362.11|Pending
5465441|311|39|73|15|2|278129.45|Rejected
9206544|259|31|12|40|2|173498.46|Approved
1817863|205|42|2|10|1|242250.49|Approved
176324|726|19|69|4|1|232596.79|Approved
9717274|1008|9|50|21|2|167322.67|Rejected
3714034|826|21|51|23|1|289513.4|Rejected
9928969|1821|36|63|40|1|208879.91|Rejected
241568|1724|13|74|48|1|457695.27|Approved
3538672|470|50|29|12|1|199232.85|Approved
1991707|807|37|61|2|3|122228.09|Rejected
58133|178|19|91|14|1|408422.82|Approved
5876244|197|30|23|38|2|418911.17|Approved
6697041|1695|8|32|16|2|317430.21|Rejected
4320131|1593|7|85|39|1|410780.54|Pending
5092649|1451|40|50|13|1|307018.78|Rejected
539278|381|29|75|21|1|448331.6|Rejected
3038989|154|7|1|30|1|460687.12|Approved
6332053|1125|38|31|9|2|443955.25|Approved
762721|372|37|51|31|3|299913.16|Rejected
5117448|1654|28|54|48|3|488147.33|Rejected
8575785|250|7|68|29|3|93135.19|Rejected
6753437|1816|16|97|37|3|294076.87|Approved
5059184|1050|6|67|13|3|150262.86|Rejected
5216467|6|33|35|20|1|414235.84|Pending
967190|344|38|49|34|1|90217.48|Rejected
8064047|807|17|77|1|1|45554.63|Approved
6527615|1435|13|37|6|1|110893.23|Rejected
6381040|132|38|87|50|2|338134.47|Pending
6919158|1339|20|92|12|2|409992.22|Approved
5906233|84|39|86|1|1|78522.86|Approved
3513297|806|26|60|4|1|340092.39|Pending
581057|921|7|39|43|2|348418.68|Rejected
7583944|1507|2|74|48|3|134991.73|Approved
3025880|22|24|33|17|1|76620.38|Rejected
6005354|1075|19|86|10|3|412377.27|Rejected
8532315|1400|23|47|34|2|459244.37|Pending
7102608|761|12|32|12|2|49272.33|Pending
6648715|1362|13|100|33|3|418154.06|Rejected
2343593|231|7|61|49|3|488595.46|Rejected
1313620|1492|38|66|21|3|113158.23|Rejected
9706587|537|23|26|50|1|222800.56|Pending
944328|1156|28|17|14|2|301187.01|Pending
6525871|338|12|41|19|1|446706.76|Rejected
2455892|1249|25|64|17|1|249937.56|Rejected
6960479|1524|10|40|34|1|91407.17|Pending
9155611|529|7|23|29|3|471574.1|Approved
7101747|400|14|71|31|3|212842.25|Rejected
6874162|126|11|14|15|2|22741.63|Pending
7896007|1203|36|7|46|3|414575.77|Rejected
257495|1201|1|27|2|3|295134.17|Pending
8000359|687|16|73|8|2|343010.52|Approved
3743431|624|1|52|5|3|381258.78|Approved
7811019|1115|50|6|36|1|430030.18|Pending
8146287|161|23|22|13|1|78264.95|Approved
2958232|200|37|31|24|1|333296.35|Approved
8294354|891|8|19|50|3|437865.7|Rejected
4182571|937|41|28|36|2|23108.27|Pending
3575690|887|35|37|31|2|138243.62|Rejected
2837184|128|48|99|5|3|67066.95|Pending
2365378|1663|31|16|44|2|405088.5|Pending
6478922|817|21|95|47|1|37582.78|Rejected
1829424|1559|37|50|28|2|403951.99|Rejected
6276806|228|40|33|13|2|424023.94|Approved
3810744|810|37|33|41|2|201714.91|Pending
9956944|1115|6|11|32|2|444036.62|Rejected
9001686|952|3|39|31|2|273203.53|Rejected
8112398|409|40|89|44|1|394279.72|Pending
8309229|459|28|36|19|1|173262.77|Approved
5267111|256|5|68|21|2|242535.01|Rejected
413693|569|2|34|40|2|10840.85|Pending
6603295|1354|31|93|8|2|260948.15|Rejected
9534285|800|1|36|20|1|138454.13|Rejected
1878822|310|49|39|47|1|252146.98|Rejected
6031103|717|49|24|36|2|44554.46|Approved
7330288|1565|8|39|21|1|285770.3|Approved
3024239|1481|16|68|46|2|333481.97|Rejected
7710487|1139|40|96|4|2|201056.89|Approved
8022767|244|6|29|8|3|172817.69|Pending
2017125|44|35|41|48|3|388482.02|Approved
4081520|308|3|61|45|2|377881.76|Pending
7384325|1399|44|69|10|1|409542.58|Approved
980468|425|29|24|45|1|463959.04|Pending
6608100|1242|50|40|23|1|105907.72|Pending
4404106|1573|2|78|37|2|359347.95|Pending
1816527|241|12|27|5|2|434375.35|Approved
1440915|1296|27|43|22|3|193262.5|Pending
4733401|595|27|31|37|2|256231.57|Approved
4249380|1353|15|1|15|2|326253.59|Pending
6492079|1459|42|22|31|3|486306.4|Approved
5959002|927|49|18|50|2|460843.02|Pending
5970925|1689|30|29|9|3|333966.73|Approved
5122455|179|9|55|35|2|438278.91|Pending
118351|619|31|33|32|2|425359.63|Rejected
5703660|402|7|19|4|1|427290.32|Rejected
919225|593|47|49|40|3|191717.34|Approved
5343350|1075|22|97|21|3|58765.44|Pending
4837071|818|47|62|47|1|311621.31|Rejected
298350|1545|3|21|34|1|247817.16|Pending
3810019|1653|38|87|40|3|99322.75|Rejected
6808686|1305|10|62|20|3|389363.06|Rejected
7088913|989|24|25|47|1|318066.22|Approved
2899016|1382|11|45|6|2|91245.13|Pending
8792186|1103|26|54|22|1|87405.84|Pending
5167706|587|10|15|40|3|427680.07|Pending
4354571|383|6|68|23|3|282243.13|Pending
4665050|1484|47|26|39|3|227651.16|Rejected
7776328|898|7|29|19|3|493157.92|Rejected
2470644|210|31|83|44|1|409003.94|Rejected
5487198|662|3|27|22|2|264265.33|Approved
3248766|1166|10|63|25|2|31374.97|Approved
2747895|771|32|65|5|1|134675.07|Approved
9625032|1572|3|74|23|2|128139.75|Approved
7896823|1010|8|43|30|2|219347.07|Pending
4192256|574|15|59|31|2|164632.59|Rejected
3321392|1256|42|28|5|1|425767.45|Rejected
6218574|1373|37|54|21|2|231175.8|Rejected
4995388|670|38|67|10|2|391172.0|Rejected
117935|891|17|18|40|3|81328.0|Pending
3316012|79|38|55|30|2|236652.93|Pending
3358775|1202|48|98|8|1|70090.89|Rejected
1818612|955|16|9|30|1|71936.56|Rejected
737340|1620|7|60|37|1|344390.09|Pending
4105512|1451|46|9|34|3|431071.87|Rejected
6340270|620|20|17|1|1|155288.52|Rejected
2881263|756|10|35|34|3|355490.2|Pending
2718055|90|39|65|29|1|211177.19|Pending
2468176|1025|17|1|14|3|98387.8|Rejected
8677170|809|38|88|27|1|115100.49|Pending
1012574|206|48|63|18|1|93044.66|Pending
9762936|937|31|54|43|2|126367.14|Rejected
6199210|106|46|91|34|1|101905.76|Rejected
6887069|984|25|87|5|2|365359.63|Rejected
6290196|1549|8|6|16|2|314744.74|Rejected
4735982|247|30|2|29|2|28578.3|Pending
9673455|1461|20|68|35|3|287657.01|Pending
6195276|1127|20|61|26|2|114967.98|Approved
3903523|803|16|87|1|3|414774.48|Rejected
3699736|502|27|61|37|2|365930.26|Approved
4033330|423|18|16|22|2|142886.91|Approved
436791|120|20|47|27|3|300796.05|Rejected
4174574|1353|20|63|46|1|389538.5|Pending
9890219|790|40|45|23|1|99779.35|Approved
5881992|788|10|63|26|1|356044.62|Approved
851313|1713|21|36|9|1|205230.79|Pending
6684842|1663|22|57|4|2|326789.14|Pending
6952066|1626|20|11|21|2|445568.4|Pending
9035720|136|15|67|27|3|498081.84|Pending
7091596|317|43|69|46|2|66494.16|Pending
7662301|796|34|39|20|2|306435.61|Rejected
341519|1180|41|16|33|3|66902.74|Pending
43647|1354|31|8|43|1|433277.43|Approved
4823900|1095|50|16|18|2|491058.66|Approved
9106659|1094|18|84|45|2|271696.9|Rejected
9002073|728|18|3|10|1|158268.45|Pending
549151|674|10|68|17|2|216329.51|Pending
7215505|428|16|6|32|1|46232.72|Approved
5272059|1359|12|44|38|1|291470.24|Pending
7529267|1733|22|73|9|3|457520.29|Approved
7567884|1824|38|2|47|3|272022.32|Rejected
750173|1258|45|46|25|3|443402.42|Approved
1405381|1443|1|3|9|3|377357.72|Pending
1496353|1427|47|44|40|3|326346.77|Approved
6116029|1543|38|31|23|2|117042.66|Pending
1742725|11|46|29|29|2|360708.83|Approved
246567|500|7|85|48|1|141219.04|Rejected
7446373|1251|1|67|20|2|454198.71|Pending
9154403|968|1|93|3|1|159337.5|Pending
3686585|1206|17|59|7|3|388631.27|Approved
7268157|938|15|93|47|1|201425.41|Approved
3931940|1663|38|79|33|2|216261.45|Approved
9438078|1098|38|52|44|2|124908.95|Pending
8227976|543|23|62|50|2|476104.55|Rejected
790354|1806|38|24|48|1|310405.76|Pending
5007028|729|5|59|15|2|419545.86|Pending
5934273|1767|42|17|21|3|139404.98|Rejected
267787|870|41|72|33|2|215429.12|Pending
4740322|1797|30|8|23|2|260225.87|Rejected
447769|147|2|1|6|1|210316.4|Pending
4570706|1293|11|79|44|3|205169.02|Approved
4894029|506|39|43|10|2|466611.32|Pending
7008539|1240|29|36|2|1|61696.98|Approved
4504808|302|24|51|46|2|77476.81|Approved
8289295|1080|43|44|20|3|96236.73|Rejected
2669220|1691|17|56|26|2|318142.38|Pending
1602356|376|33|54|13|2|262706.32|Rejected
4090184|1582|44|34|35|2|33093.37|Pending
1952785|737|32|79|25|2|64248.22|Rejected
9322327|680|25|75|19|3|143504.66|Pending
8508329|927|21|43|5|2|272802.66|Pending
2479010|97|20|13|35|2|460449.57|Rejected
7813892|122|14|52|35|3|462338.71|Pending
1712343|438|4|99|31|3|27653.95|Pending
1728131|1447|44|21|31|2|40326.26|Approved
6831354|554|15|86|38|1|334688.78|Approved
9823715|420|44|78|27|3|457228.13|Pending
4326891|1643|5|85|8|1|331574.86|Approved
8545141|1511|25|1|1|1|421646.07|Pending
2501774|716|42|90|1|3|42432.24|Pending
70928|1114|12|100|25|2|297747.16|Rejected
919551|809|39|87|38|1|203889.79|Pending
6565954|1241|27|16|49|1|323711.55|Rejected
2929529|1114|30|54|2|3|420479.13|Rejected
1333316|979|45|60|42|1|156522.53|Pending
2219656|1050|38|91|41|1|236704.75|Rejected
3169075|708|50|60|30|3|120549.24|Rejected
7659874|1239|31|56|29|1|181888.09|Approved
2362519|1425|35|18|48|3|114894.68|Pending
6332979|1415|36|20|36|3|197349.19|Rejected
4992231|1|35|74|26|2|240259.65|Approved
9303287|1491|32|87|50|2|428044.26|Approved
2637133|1486|5|34|50|3|401777.77|Rejected
800667|43|36|33|48|1|280241.88|Approved
1734539|1796|37|33|26|3|166316.58|Rejected
2847491|15|40|14|42|2|334568.03|Rejected
1478056|454|1|61|44|2|93973.25|Pending
9750212|591|15|100|19|1|98291.46|Rejected
7350311|770|34|72|50|3|349949.68|Rejected
6105147|323|14|77|10|2|355782.27|Pending
8346587|1224|33|47|27|2|422722.34|Approved
7102366|21|21|26|35|1|42241.8|Approved
1959882|852|27|36|12|2|401851.8|Approved
1136121|1472|8|35|11|2|169650.24|Pending
7766770|1000|1|1|40|2|395784.82|Rejected
8146540|130|20|87|12|2|55430.46|Pending
2454934|178|18|85|43|1|40721.02|Approved
1349521|1276|12|48|47|3|274864.87|Approved
5837318|477|30|11|10|1|171513.51|Pending
3363233|942|30|52|16|3|474358.08|Approved
88989|563|34|100|48|3|49757.28|Approved
9053420|637|44|15|10|2|341092.04|Pending
9556033|959|22|13|11|1|263065.65|Approved
2973351|1787|2|98|32|2|202313.56|Approved
393384|1328|14|9|22|3|250624.13|Rejected
5368651|1015|43|89|38|2|162851.12|Pending
2063564|749|2|23|46|3|459929.21|Approved
4736960|1510|4|11|50|2|349143.12|Pending
3066034|383|12|96|8|2|202870.74|Approved
2315478|606|34|51|18|1|175179.41|Pending
8240016|249|10|85|4|1|237864.49|Rejected
9073652|964|14|26|22|3|308059.01|Pending
5872492|437|5|32|25|3|149829.97|Pending
4516723|74|38|61|44|3|284888.68|Approved
1558621|1531|20|45|46|1|81242.07|Approved
841788|491|21|39|48|2|378865.01|Approved
4138629|1170|4|64|32|1|28523.43|Rejected
1782072|1133|44|13|30|3|271272.97|Approved
449989|525|23|47|24|3|207855.44|Approved
114740|1541|4|87|32|3|202739.78|Approved
9014880|1287|29|91|25|1|136928.42|Approved
2307720|577|17|72|26|2|134181.04|Rejected
6771522|1083|48|68|30|3|481573.58|Approved
4632166|632|46|90|41|3|72362.77|Rejected
6654886|687|29|26|44|1|167377.77|Rejected
3885093|430|19|57|25|3|217699.44|Pending
8117171|1739|32|88|23|1|471952.86|Pending
7050592|97|42|84|32|1|29036.98|Rejected
4097420|223|43|4|4|1|205155.4|Approved
9273280|95|10|24|34|3|256733.13|Approved
7460329|491|1|4|47|2|315193.4|Pending
3065349|359|10|94|1|2|148682.74|Rejected
6461510|1540|23|50|37|3|299557.74|Rejected
8827324|1310|41|62|39|2|261408.15|Pending
6128124|650|26|2|25|3|68981.72|Pending
3122834|1002|8|23|3|2|489118.83|Pending
8580372|1529|24|64|5|1|288569.36|Rejected
48704|299|47|47|50|2|200722.3|Pending
7288769|1727|31|72|32|2|449546.03|Pending
1277518|1450|11|95|34|1|289707.25|Approved
4445236|909|18|11|38|3|420597.51|Pending
6648996|539|28|69|35|2|395002.19|Rejected
3781590|1142|42|47|40|1|254877.68|Rejected
4645328|1627|46|69|19|2|137590.36|Approved
3309380|437|6|63|39|2|482255.1|Rejected
3814050|1275|9|40|45|3|440921.05|Pending
4520437|1017|19|27|2|1|135539.3|Pending
8503877|442|15|55|11|1|411616.1|Approved
3556551|30|29|83|46|1|52756.13|Rejected
2236486|378|5|26|7|2|481634.63|Pending
850268|773|41|66|35|1|253794.12|Rejected
9639503|587|6|25|7|3|9315.02|Rejected
3006229|1726|6|77|45|2|315713.07|Approved
7882672|334|45|56|12|3|74377.08|Pending
502590|1723|31|28|10|3|41334.92|Rejected
6138635|480|45|31|46|1|375759.64|Pending
5181498|1357|43|68|28|1|286945.0|Approved
6154501|1482|21|80|16|1|469213.46|Approved
8967369|893|9|58|33|3|447855.37|Pending
955582|130|49|82|29|3|439841.27|Rejected
8533512|629|25|10|22|2|111321.47|Approved
7785073|1011|3|65|15|1|252836.1|Approved
4606698|261|13|29|48|2|288923.6|Pending
1040995|292|11|94|49|3|183052.01|Rejected
1815123|1018|47|37|22|1|179121.78|Approved
6801575|1204|50|5|25|3|291415.29|Rejected
7311815|1068|48|51|19|3|282871.17|Approved
4170342|1173|50|15|22|1|488595.67|Approved
335834|582|49|26|28|1|436026.73|Pending
4959201|83|32|47|22|2|191517.07|Approved
2651639|1148|40|96|23|1|225923.27|Pending
2364015|696|16|62|26|3|13800.57|Pending
179080|513|11|80|47|3|309937.83|Approved
9961249|885|10|82|30|2|122850.25|Approved
1304548|977|38|92|32|1|401662.32|Pending
6850914|883|6|2|28|1|77409.37|Rejected
6549099|207|49|26|28|2|49458.29|Pending
728279|1818|23|79|34|1|307715.36|Approved
9784641|323|34|18|25|2|33662.98|Rejected
1273995|787|21|56|31|2|231180.49|Approved
6803945|81|10|31|42|3|52875.66|Rejected
6314926|1067|5|30|42|3|292987.52|Approved
3867145|431|27|34|31|3|184791.41|Pending
8404177|1190|4|59|36|1|306098.44|Approved
7245312|1149|35|70|15|2|364307.79|Rejected
2446160|1781|16|40|36|1|357508.11|Rejected
3117732|706|16|11|8|2|411891.29|Approved
8908391|727|41|39|26|2|95048.65|Pending
9419083|813|12|28|7|3|151900.68|Pending
2902743|791|16|32|22|3|143401.06|Approved
9710999|37|11|29|17|2|29277.28|Rejected
1416334|1385|37|92|28|3|169756.25|Pending
3355574|1690|22|84|16|1|10760.48|Rejected
4729256|408|1|54|44|1|433904.23|Approved
5507570|1162|36|80|48|2|276215.98|Approved
9568565|1514|44|44|8|2|247417.12|Approved
8818484|1441|19|18|4|1|75056.65|Approved
7076131|1569|11|91|27|3|25838.61|Pending
6597711|1630|8|73|16|2|93676.84|Pending
5705312|271|35|57|6|1|211489.2|Pending
9822431|1157|30|16|34|2|332438.8|Approved
1503966|1480|29|15|41|2|170014.58|Rejected
5359637|1399|21|37|37|2|95663.23|Approved
9186577|270|18|100|33|2|290466.85|Rejected
5020078|1602|39|68|42|2|183892.89|Pending
2447994|1407|1|18|8|1|445831.6|Approved
7625163|1322|22|96|33|3|492743.74|Pending
6846664|1665|20|51|32|2|128825.1|Rejected
1523911|1078|30|43|16|1|200082.53|Pending
426888|1356|17|54|27|1|245748.62|Approved
4043484|1463|21|18|3|2|294666.65|Rejected
8958960|802|39|25|20|2|190617.46|Approved
8564877|28|19|28|46|3|122015.14|Approved
4234067|93|43|37|14|2|25036.55|Rejected
6804458|42|23|92|22|3|39068.21|Approved
1329668|48|21|92|32|1|226649.9|Pending
6550983|1721|5|40|28|3|280014.16|Pending
8175771|1420|38|93|15|2|283879.09|Pending
837511|867|32|10|40|3|484973.44|Rejected
2372290|432|38|52|41|2|404316.64|Pending
4225637|520|45|46|38|1|259847.51|Approved
9058645|174|40|62|2|1|87885.23|Approved
3318914|695|9|99|24|1|125189.99|Approved
9047030|639|11|30|27|3|376000.39|Approved
42686|1671|39|91|6|1|22148.05|Pending
7596902|1247|31|18|22|2|23943.05|Approved
6814298|1548|21|63|34|3|166846.45|Rejected
8884646|1406|48|49|10|1|336656.94|Rejected
2524513|1330|15|72|28|2|190732.21|Pending
1287088|710|4|25|2|1|455879.02|Rejected
2942086|1291|37|15|47|1|31733.08|Rejected
7708528|384|50|85|1|1|285693.66|Pending
3888259|929|38|63|49|1|462871.31|Rejected
9493489|1635|16|38|2|3|320233.83|Pending
1763873|1018|44|72|26|1|247717.77|Approved
623665|552|21|37|23|3|495875.3|Pending
93800|365|41|5|12|2|242914.05|Approved
2606604|817|28|11|4|3|99656.44|Rejected
8356381|306|28|44|41|3|20432.51|Approved
686155|179|37|97|43|1|189370.86|Rejected
7139062|1218|46|20|42|2|228958.03|Approved
5618962|1634|17|48|15|1|417231.09|Pending
1339911|688|42|15|4|1|256985.18|Approved
7598216|319|7|38|8|3|252297.65|Pending
65982|406|34|34|48|1|100876.08|Rejected
8652535|1274|40|39|10|1|454666.64|Rejected
1391432|168|19|65|9|2|235619.22|Rejected
2763103|1272|43|97|33|2|346087.17|Pending
8641563|776|26|28|15|3|497497.69|Pending
4064671|1249|18|63|36|2|431972.7|Pending
2349352|1605|26|44|48|1|278564.52|Pending
3062337|1526|4|2|49|2|384240.32|Approved
8845279|248|23|34|1|1|20509.48|Rejected
9462247|914|43|91|41|2|453068.03|Pending
9406266|1442|2|93|5|3|412237.51|Approved
836997|669|32|3|31|3|175677.64|Approved
8620603|1377|22|93|24|1|254521.74|Pending
650590|659|49|22|48|2|122336.46|Rejected
7255558|891|36|47|17|2|396079.91|Pending
8601307|1172|27|29|25|2|348618.82|Approved
3167814|1091|17|4|31|3|458662.05|Rejected
5433375|1824|24|74|48|2|182843.92|Rejected
1064233|1569|5|30|6|2|497399.91|Rejected
8699863|1544|37|73|13|2|84808.85|Approved
6883380|666|5|88|3|2|317031.54|Approved
4042960|1537|33|31|9|3|459412.46|Pending
695896|1171|1|8|29|2|483730.44|Approved
9880881|1597|3|2|5|2|6959.22|Rejected
7579945|1311|26|85|44|3|231714.05|Approved
1275904|417|40|41|19|2|190909.92|Rejected
5416303|1578|32|73|35|1|207331.59|Pending
4721503|1016|49|72|15|1|238759.9|Pending
5794195|1043|1|70|16|2|424746.42|Approved
6435832|1166|31|3|16|1|262838.51|Rejected
5855386|979|23|100|35|1|257513.84|Approved
6931569|491|24|88|16|3|386710.99|Approved
8111630|1410|19|1|40|2|283382.04|Pending
5010662|74|45|24|37|3|379681.14|Approved
1438572|1666|12|56|26|2|65361.14|Rejected
3662436|409|6|95|11|1|99486.8|Rejected
7494915|349|2|59|14|1|254833.03|Approved
3361844|908|26|19|45|1|56280.82|Rejected
2997922|239|21|94|10|1|174263.31|Approved
8856146|1487|12|41|35|2|344134.93|Pending
5220225|1275|29|38|35|3|247616.96|Pending
2294525|1600|35|76|47|3|65123.81|Pending
3993452|807|30|99|5|2|136976.8|Pending
8950664|684|9|54|22|1|188380.35|Rejected
6935199|114|7|67|28|1|90109.72|Pending
9953979|722|10|41|44|2|13365.57|Pending
3875090|172|6|67|45|3|410862.87|Pending
8978165|1412|48|41|12|1|395005.24|Approved
5910556|1309|20|80|14|3|126644.87|Approved
6541873|817|26|77|21|1|42220.75|Pending
9574594|1218|21|14|4|2|115256.37|Rejected
352746|1139|37|39|17|2|291191.11|Rejected
4069882|231|33|68|28|2|395386.4|Rejected
6809185|869|32|93|25|1|31339.56|Approved
5992457|1361|41|88|11|2|67378.21|Approved
2222955|913|48|19|3|1|186165.5|Pending
125906|126|13|78|29|1|120737.8|Pending
7613798|399|9|1|26|1|322733.65|Approved
8927979|358|28|78|37|3|110714.1|Pending
3575164|547|24|38|18|2|371836.76|Pending
9393350|74|39|91|1|1|77480.03|Rejected
4040920|626|46|48|10|3|250304.34|Pending
6747946|702|21|5|38|1|359341.55|Rejected
8786323|69|9|39|46|3|475828.43|Approved
5818257|1455|24|34|5|3|372989.34|Approved
9198570|573|26|60|46|1|375496.79|Approved
7019053|431|44|19|35|2|70562.35|Approved
5660509|760|48|9|37|2|90402.63|Approved
8265190|1414|35|82|48|3|131991.43|Approved
2455826|1458|38|62|22|3|110851.19|Pending
1042361|1112|28|40|17|2|328927.19|Pending
2501032|1084|12|19|29|1|435516.28|Rejected
7120467|1525|41|69|7|3|215292.48|Approved
1690004|823|21|64|46|3|179055.72|Approved
6932942|1229|32|49|11|2|208285.29|Rejected
1088594|1332|48|88|37|3|399623.33|Pending
3541710|1550|43|27|19|3|224875.48|Rejected
9344005|761|17|71|15|1|248020.63|Pending
1597539|1260|25|14|31|2|345270.07|Approved
5350261|471|33|25|10|2|68761.17|Pending
1492044|928|50|64|44|3|420640.28|Pending
9321178|820|40|94|38|2|396698.19|Rejected
321990|833|6|99|29|2|138943.24|Approved
1094418|309|1|52|19|2|249516.19|Rejected
6576390|923|43|47|9|1|60249.94|Rejected
1304811|1437|19|77|7|2|180603.33|Rejected
9913312|367|1|46|9|1|74096.24|Pending
5076363|1237|3|5|47|1|448089.14|Approved
5800036|816|10|7|21|1|33436.89|Rejected
6331362|402|37|91|24|2|110850.87|Pending
9112909|1173|38|36|24|1|92436.47|Approved
5754315|517|50|70|6|2|429645.92|Pending
5449248|499|27|62|20|2|87939.04|Rejected
9957230|464|48|98|11|3|192881.82|Pending
5287740|1703|1|97|35|1|155686.23|Rejected
6898931|83|20|78|13|3|89881.82|Approved
9508847|305|39|46|37|2|33566.83|Rejected
9641471|990|41|52|31|2|478188.83|Pending
7161339|1240|47|34|32|1|107682.48|Pending
3361110|304|7|80|4|3|140472.48|Rejected
1225321|978|20|27|44|1|131356.31|Approved
7073779|145|10|88|17|1|110189.18|Pending
708707|973|21|16|2|3|18380.35|Approved
9027666|262|8|27|48|3|310674.45|Pending
8724153|729|19|100|37|3|317506.21|Rejected
615541|610|41|31|41|3|233001.86|Approved
7424833|1754|38|80|15|2|24139.64|Pending
9162000|851|41|21|36|3|32408.6|Rejected
3155619|388|9|98|9|2|395621.73|Rejected
6290238|1810|18|58|10|2|119240.4|Approved
2774235|1084|35|85|23|2|317359.06|Rejected
7596625|1027|19|38|46|3|416194.44|Pending
1356268|1006|2|73|45|2|496568.55|Approved
2587385|1098|4|91|25|1|275709.63|Rejected
6990484|1188|8|60|24|3|139347.16|Pending
9225902|1166|1|45|9|1|475716.85|Rejected
7545324|1687|4|85|16|3|399769.18|Rejected
7910821|230|29|83|45|1|191481.2|Pending
1551253|188|35|70|38|1|325292.58|Rejected
248987|573|41|48|38|1|20827.66|Pending
8512041|1824|38|41|36|2|229485.25|Rejected
8626914|605|2|96|14|2|56407.16|Rejected
9018973|1357|40|68|45|1|336849.18|Approved
2543768|459|26|5|31|3|10970.22|Rejected
7385502|105|46|4|8|3|257598.04|Rejected
4514832|761|24|42|28|1|212637.32|Rejected
5309768|932|32|12|8|3|497755.51|Rejected
8223089|750|7|34|28|2|172467.62|Approved
1378451|266|6|98|13|1|213185.05|Approved
272612|1324|39|28|45|3|194303.2|Pending
9671712|1772|49|15|6|3|415486.74|Rejected
9412363|1109|7|15|4|1|497767.25|Approved
4293862|372|37|44|29|1|415003.76|Rejected
5779949|111|8|18|23|3|465384.19|Approved
3447413|154|24|77|29|2|278389.97|Approved
5396748|1050|49|83|6|2|338330.04|Pending
5575957|1723|13|97|45|1|356043.8|Pending
6326079|220|35|12|22|1|334354.13|Approved
5950509|537|46|83|37|3|132086.29|Pending
3968255|974|16|46|1|1|99211.79|Approved
5263410|1757|15|96|8|1|441970.8|Approved
8654409|1177|41|10|8|2|89605.55|Rejected
9425576|1417|7|41|1|1|229945.07|Rejected
7681913|761|6|35|38|1|329036.35|Rejected
3162128|902|16|5|15|1|145599.62|Approved
4052161|477|39|56|17|1|176636.11|Pending
4965656|669|30|93|39|3|485239.64|Pending
4426418|1757|19|73|22|2|66224.71|Pending
8100559|1372|35|94|15|1|257756.81|Approved
8594972|667|18|90|45|3|366247.09|Pending
3850127|1515|45|3|15|3|147550.22|Rejected
3488428|677|16|67|30|1|227818.07|Rejected
4659444|1551|28|77|10|1|135332.2|Rejected
4432805|587|35|95|50|3|232975.72|Approved
8046637|798|11|25|48|2|496015.64|Rejected
3167759|1772|39|41|16|1|31815.49|Approved
3365468|561|25|34|9|1|240624.16|Rejected
3707798|1084|2|25|27|3|325203.52|Approved
952282|282|37|72|45|1|59680.67|Rejected
2651783|245|48|46|48|2|246759.58|Approved
6113198|175|17|2|19|3|219239.48|Rejected
9730922|701|37|8|46|2|429938.27|Pending
6701899|1472|1|61|26|2|278611.21|Pending
5830829|76|48|82|23|2|385862.5|Pending
6615042|871|17|91|18|2|467078.43|Pending
7144586|1606|2|32|32|2|486631.14|Approved
9313427|811|3|32|20|2|359377.07|Pending
6689063|239|22|63|34|3|237170.08|Approved
7721331|862|15|44|36|3|473811.51|Rejected
8300489|1281|37|64|49|2|166640.25|Rejected
2462474|81|7|74|48|3|203480.97|Approved
2224247|592|37|48|9|2|103250.47|Approved
2382870|350|10|71|29|1|236132.74|Approved
6678813|880|32|39|22|3|287924.28|Approved
6815545|1230|50|76|37|3|448313.35|Approved
8565770|951|43|14|6|3|66450.92|Approved
9840464|1082|6|91|16|1|432582.77|Approved
2597398|678|24|4|34|2|139965.77|Rejected
3601390|342|45|77|44|1|375758.91|Approved
6608306|1069|27|10|50|1|482549.91|Rejected
2539502|479|7|2|23|1|94197.14|Rejected
7494749|460|30|74|39|3|475215.16|Rejected
1390564|1115|45|97|24|2|266782.6|Pending
5750417|1579|44|11|50|3|234047.16|Approved
5180136|339|5|87|42|1|74677.49|Rejected
3023372|800|49|38|37|1|193792.96|Rejected
