investment_id|date_id|investment_type_id|account_id|location_id|currency_id|investment_amount|investment_return
6962118|385|5|68|35|1|402115.52|-2790.01
8671743|1761|3|58|14|3|166780.64|-4557.76
1919539|1409|4|22|48|2|537207.85|995.61
2944485|1644|3|9|34|1|676884.17|2947.03
7989381|1543|4|21|33|3|985957.86|14048.9
64859|948|5|27|25|2|717953.36|9176.64
7306901|1310|5|55|29|3|641192.95|-41.04
990611|651|3|25|16|2|42680.29|12668.5
2024145|1015|2|47|7|2|171674.78|-1112.35
8214613|309|5|59|32|2|688963.83|-3353.1
9546855|1787|3|66|28|2|322283.41|6117.37
5555817|1256|5|71|46|3|31094.97|9719.56
4487902|884|3|50|20|3|17310.89|10127.82
4024705|163|3|99|20|3|52219.49|4215.49
2267667|453|2|10|44|1|447561.95|11554.85
2303713|834|2|48|7|1|148528.83|5848.74
2024157|1114|2|46|2|1|530909.31|12155.71
9544558|705|5|81|33|3|387748.19|-3345.58
3535772|416|3|95|40|2|394020.63|9318.06
7613649|1591|5|10|42|3|739745.01|14436.86
4837350|1800|3|92|26|3|942378.37|1978.67
6954467|811|3|62|34|1|220865.43|12683.18
3217372|546|4|3|33|1|298527.84|-1071.49
6201579|718|1|39|6|1|660967.17|10815.93
7302855|709|1|5|32|1|127489.2|6116.47
5994023|1357|5|83|5|1|941793.27|5615.57
3821054|676|2|69|15|1|686944.14|12786.61
464350|307|5|16|14|2|638912.03|12292.5
1414612|1789|1|60|42|2|457559.81|5485.43
544770|269|3|13|5|3|99539.02|-2178.36
1111333|483|3|15|6|1|616472.39|13760.34
2129882|1631|5|27|26|1|270855.61|10896.49
2484761|887|3|15|37|1|109302.45|9456.27
272467|412|2|43|8|1|957868.52|11031.62
3834834|1018|5|75|24|3|836750.34|11287.95
7870872|103|5|79|49|3|638363.42|14560.15
2390093|491|2|57|49|3|748363.04|-350.77
2813327|1387|5|37|38|1|364693.64|12355.98
1199039|561|4|38|37|2|897278.42|2020.82
8620802|1504|3|50|22|1|937307.67|-2604.43
683658|1119|1|68|4|2|137061.88|6941.38
7220428|1415|2|33|37|1|705392.96|11707.26
4265511|1794|3|56|5|2|575007.36|815.79
8025467|838|3|91|28|2|162949.98|10108.79
1358086|549|2|18|6|2|598804.4|-1221.44
3607434|1658|1|80|8|1|914045.14|5042.87
8973370|960|2|48|20|1|723228.43|-2370.14
3875414|644|3|49|27|1|167327.75|2330.78
833711|144|5|57|29|1|735824.4|6765.21
9416802|1777|5|2|29|2|693744.67|-3517.77
4040315|1168|1|60|3|3|591157.42|6038.19
6086592|618|3|2|38|1|776796.29|8451.05
3939254|276|1|51|11|2|151696.7|11242.73
8559087|1255|3|92|35|2|412746.73|3677.56
9248400|802|4|40|28|3|941058.55|11120.51
742424|63|4|18|14|2|395441.49|4728.82
1873960|514|1|56|24|3|381557.04|-3322.26
5244300|1273|3|87|36|3|82334.44|7442.19
5386987|1069|3|63|31|2|546488.37|5079.2
4986112|1634|2|49|4|2|524948.22|11063.7
6084274|1193|3|17|3|2|242681.1|-253.75
187754|1099|3|32|1|2|490738.82|-3626.48
4307496|53|2|99|10|2|778860.18|12115.62
6706744|692|5|82|10|3|957877.14|-1422.39
4458260|1806|2|4|18|3|833467.06|601.4
256946|355|2|54|38|3|907414.09|7813.48
7229341|1480|4|38|29|3|504765.22|6782.01
3565994|333|3|55|25|3|198928.73|3696.53
6846741|572|4|13|8|2|173360.84|1415.5
2693164|1218|4|57|45|3|12337.23|11938.32
6795750|1771|4|8|41|3|773860.78|-3188.05
184440|645|1|79|10|2|887050.73|5284.2
2270206|1598|5|2|16|3|627578.12|-2306.03
404965|1475|1|64|11|3|992294.18|6915.72
1456907|1784|2|74|12|2|740613.3|-4417.61
6544849|1154|1|6|27|1|955328.02|2269.76
4606080|1112|1|14|16|2|61186.9|-1757.01
9684778|1238|3|7|21|2|965386.5|10130.74
2096310|877|3|92|17|2|85499.42|5573.1
2358556|203|4|52|2|3|166615.71|-4687.68
7614000|1767|4|29|28|1|200564.64|-2695.31
7609647|616|5|84|43|2|479570.11|7474.73
9901598|788|2|31|12|3|782334.86|2026.84
7790598|1541|5|87|36|3|957515.92|14504.77
414353|130|5|16|46|2|113912.33|-3438.36
3942486|1659|1|44|27|3|583797.96|10540.49
2832490|1195|2|92|15|1|477904.16|6534.32
1687814|1273|5|67|5|3|822328.39|-2211.88
882468|1368|5|84|28|3|395286.83|7019.04
5406902|1762|1|7|26|1|434946.56|1185.87
8632837|483|5|25|34|2|120190.57|4524.95
1938965|890|3|50|30|3|396318.88|3371.55
3752364|1794|2|53|47|2|436779.17|-2567.81
339345|1793|4|85|50|3|145385.6|1041.72
7614461|916|5|37|45|3|41410.07|4501.37
5223421|1597|3|19|13|3|545040.38|7021.4
1438639|1699|3|46|13|3|246816.57|4165.61
4787247|191|4|11|37|2|584676.19|-2269.49
9551807|1378|1|17|28|1|87718.25|-3598.52
5915992|1288|3|87|38|2|498337.64|5835.71
809898|157|1|49|24|3|843185.09|13585.62
2469825|895|2|72|17|2|825544.33|-1293.61
5209417|1029|4|55|50|3|286935.4|7719.93
6414095|670|4|15|20|3|751440.93|8745.05
7385539|468|3|68|23|3|13721.42|11500.62
9021130|1814|4|34|22|1|50855.29|4079.72
3318129|1550|5|41|35|2|645038.26|6656.44
5319802|328|5|42|41|3|455062.53|6593.3
96145|116|1|82|13|2|703140.35|-3632.02
3889372|758|1|95|44|1|796874.32|10838.92
4863406|103|3|26|37|2|388043.22|5475.98
7735633|188|5|73|27|3|405854.62|-1892.6
413547|20|1|75|10|1|531730.59|-3346.34
8446926|1454|2|12|40|2|451852.48|3259.57
5561434|887|2|92|1|1|414753.93|-3611.42
2573898|560|3|32|37|2|747502.75|7453.56
4429978|1483|1|57|29|3|918344.27|271.41
6415610|935|2|100|9|1|839021.36|13568.63
6767787|499|1|24|45|2|388350.3|3364.04
5275865|1052|5|87|46|1|60846.93|-1431.78
3353595|1199|4|26|27|2|184302.59|-1149.97
2386223|1806|1|74|49|2|578231.63|3687.88
9420454|960|5|52|46|2|473784.08|10140.72
8412060|431|4|8|8|3|442580.06|-907.05
9487793|1425|4|93|16|3|289290.6|1376.93
3090474|1090|2|43|9|1|2548.8|12965.02
9658366|437|1|64|5|3|363509.17|1432.55
2742372|344|4|25|46|1|975222.93|7691.32
3453335|755|5|39|28|1|925756.74|755.53
264912|519|4|41|22|3|232936.1|1212.08
4634881|55|3|67|16|2|583671.25|5424.35
8574420|86|5|53|26|2|265072.85|-4969.92
2454995|723|1|78|35|1|684521.52|14518.23
6467514|374|4|91|15|2|61806.65|3810.83
918578|190|5|86|29|3|213623.06|5922.71
9570109|409|2|56|23|3|99621.53|1866.6
6237148|719|4|65|41|1|859322.34|7646.37
1181652|1805|4|54|5|2|352126.76|-2695.84
2021081|1593|2|56|32|1|762863.74|-214.54
7098500|129|1|4|22|2|79756.19|-3943.86
2679601|1394|3|10|23|3|782014.94|2072.33
2546521|271|5|15|31|3|624758.78|11305.52
1958254|513|5|73|4|2|974993.38|316.31
2618292|358|4|68|18|2|186693.46|11950.74
9847936|778|3|84|3|1|414277.36|3923.99
9535353|1062|3|63|8|1|897689.14|12065.81
7944402|485|1|20|15|3|185912.88|-4301.19
2492742|583|3|27|4|1|241050.45|7166.82
6509508|14|5|93|30|3|349680.11|-2758.24
872483|615|5|77|13|3|708753.31|7358.25
2873672|1409|1|74|25|1|539461.0|10945.9
506187|866|3|44|5|3|121840.12|5414.69
7833635|1203|2|20|2|1|326048.11|9240.14
1020457|1593|3|12|40|1|548078.23|12738.93
3137888|370|3|9|19|3|344321.02|14930.17
7302400|523|4|77|1|2|428981.94|11080.83
7609802|471|5|81|29|1|828791.93|-994.14
5514145|995|3|36|32|2|415518.99|5198.3
3596294|67|4|10|27|1|612600.87|14967.7
4916361|891|3|20|13|1|574497.34|532.7
2115586|1524|2|39|20|3|207828.72|7792.55
4715582|96|2|72|6|3|496692.38|14895.6
5025016|1366|5|82|1|3|560358.84|6110.11
5426937|472|5|41|12|3|820683.0|-3348.88
3726537|360|4|21|23|3|365746.87|1722.45
2520797|1745|5|14|32|1|237947.48|-4163.54
680408|1572|5|14|13|1|372150.18|11839.5
6669934|206|1|9|32|3|29159.11|2922.7
5018345|1465|5|15|16|3|859007.3|14541.12
9096403|1739|4|53|26|2|15976.53|9637.78
3289901|767|4|4|1|1|717427.0|-1683.06
2596744|540|1|66|21|3|293004.49|7918.57
5488386|382|2|44|50|2|464820.2|6541.83
5143900|809|4|61|44|2|106106.78|3037.4
5002621|1516|5|45|8|1|850922.07|7589.75
8755946|1216|3|83|22|2|177902.87|5631.8
6278263|638|1|71|8|2|157916.52|2508.36
2069322|1474|2|15|11|1|706436.4|-2567.86
514117|1186|3|30|6|1|285875.06|4105.1
325096|213|5|60|30|3|403699.19|4319.23
694403|1381|2|21|13|2|128649.99|6424.5
6450960|671|1|30|43|1|59575.68|12942.42
4933085|187|1|76|43|3|682912.51|8528.35
7270645|308|4|92|31|3|728667.68|14530.84
6180584|304|4|83|20|2|196256.21|12028.68
5649812|1096|4|72|29|1|842154.49|2148.1
351314|684|1|82|29|3|473832.34|-2467.61
7321391|797|1|96|36|3|954031.49|5721.15
9638552|1489|3|53|37|2|836183.31|6115.81
4510575|733|2|41|24|1|823739.97|-405.92
1368354|1259|4|95|27|3|932775.86|3587.11
671614|1012|5|45|8|2|372952.87|9102.65
1198644|388|5|38|41|1|884503.15|12597.53
9766433|943|2|40|11|1|876948.91|13740.81
9401696|402|5|88|35|2|825518.12|1782.63
202819|617|1|99|3|3|353928.61|7511.94
2809665|142|1|86|24|3|710592.79|13720.44
2038527|194|5|3|5|3|293961.29|7640.05
1289765|1403|4|18|15|2|981632.0|162.4
4200662|1232|1|72|20|1|729416.98|-4401.18
5936082|986|1|42|34|1|417676.17|14682.22
3503853|1498|4|78|28|1|691652.78|8375.72
6377338|1613|1|47|39|3|556336.93|11860.2
6529343|247|3|6|10|3|372776.16|-3408.86
9349258|251|2|32|27|2|49650.13|602.24
9814973|1425|4|26|35|1|604279.72|-3952.29
518609|354|1|67|11|3|644063.89|-816.69
6402870|268|3|90|27|1|491386.72|1323.84
207663|1670|1|50|23|2|672638.25|10321.12
6187194|1131|5|95|19|2|309929.33|3035.88
4171545|1356|2|41|22|1|34084.24|943.44
1135111|1327|3|41|41|2|993762.94|1372.56
2093786|674|4|29|4|2|868161.87|-2312.65
7679164|1209|5|33|17|3|910970.1|10251.69
4257472|223|4|24|12|2|692221.68|3092.4
6509088|1044|3|24|40|1|379527.92|3395.84
2367042|1127|4|23|35|2|22750.46|6992.43
5199408|807|3|2|41|2|785924.95|518.75
5137932|1145|5|49|6|1|794087.81|12454.22
5312707|1487|1|69|23|3|677648.88|14113.57
2489345|1055|4|53|30|3|990966.65|-1274.5
6578099|842|4|99|1|2|258337.27|14361.51
1313468|1581|3|72|49|3|726652.48|10889.46
9857142|1235|4|32|41|1|115507.74|2809.55
2206643|917|3|4|26|1|802263.63|13393.44
5804033|1365|4|86|12|2|87392.32|10533.63
7000309|1038|3|77|50|2|981811.09|11560.2
2378975|1163|5|35|31|3|510647.5|14286.45
507388|666|2|27|19|3|727615.91|10768.26
1916358|1246|5|40|37|3|531373.84|-3753.97
9996322|43|2|58|46|3|193083.4|3425.36
4585889|1043|2|30|8|3|375522.08|3200.56
7939602|74|1|8|6|2|205220.23|2856.92
1988081|1192|2|84|31|1|907698.26|2262.48
5369056|624|4|56|15|2|730676.25|6474.8
2191190|1198|5|66|31|3|168013.75|7007.5
8323986|270|1|40|28|3|964857.95|330.54
5543170|1212|1|26|17|3|279886.56|4219.1
1021416|1266|3|83|50|2|466027.96|-2016.22
9344646|819|4|29|19|2|603645.58|6658.08
5577458|863|3|13|23|2|811730.33|3589.45
4399262|498|1|49|48|2|948239.77|12686.23
9060638|347|2|52|33|2|699715.18|2087.21
4820843|1332|4|6|48|3|65380.71|8326.03
2211215|1006|5|86|42|3|916048.22|1752.22
7634021|1803|4|57|33|1|700894.01|2038.63
991268|594|5|40|29|1|695487.87|9746.65
8973284|644|5|68|34|1|93549.14|-2264.82
416280|1350|5|11|33|3|757255.6|5776.19
5834919|445|1|78|49|3|231269.07|14915.57
7949987|99|1|34|25|2|698584.16|4398.2
6690794|378|5|3|6|2|435578.66|10626.16
507895|1549|5|43|37|1|18352.25|12706.6
2508689|1108|1|53|19|1|248018.97|654.97
3413203|1561|4|19|5|1|382200.18|14076.78
5038534|1071|1|19|29|1|945577.48|3352.71
323056|224|5|55|30|1|83126.45|3111.34
2356793|138|2|52|39|3|514232.72|-3714.32
9773885|98|5|77|2|1|636288.39|4701.85
2308256|1491|5|72|26|2|354900.51|4727.2
3107150|92|5|77|21|1|929321.27|5175.86
4044883|238|5|71|46|2|798590.5|8565.67
3167935|210|4|34|18|2|99941.33|6069.86
5566194|1634|3|49|6|2|689866.0|7076.05
1306043|1597|3|16|37|3|141313.47|2037.81
9511324|135|4|31|34|1|832539.97|5186.84
9065414|199|2|2|26|2|838178.39|14792.15
6505987|1493|3|91|41|2|325000.8|-2117.96
2547836|644|3|37|30|1|801845.64|4358.11
3410784|225|4|97|36|2|148041.68|11462.19
7317357|963|4|84|11|2|238931.02|7214.6
5566915|817|2|98|47|2|691340.13|238.95
4688271|1358|4|100|24|3|592889.8|-4420.43
6723460|1657|5|68|35|3|997874.07|-3484.36
3073381|1779|4|44|19|1|455266.15|8.94
1501564|1435|1|11|18|3|958377.46|9436.86
9064711|1730|3|19|28|1|499259.78|2580.62
3883150|488|5|42|48|3|966384.32|-2830.83
1937977|1771|2|53|39|1|180756.59|-1947.96
3239395|893|5|94|39|1|512563.37|1067.42
7834412|1253|1|50|49|3|604477.62|12056.45
1835963|58|5|61|22|3|414737.73|1121.6
4123762|178|5|49|8|3|667762.08|-1048.41
463266|1513|1|88|45|1|530040.9|3981.87
8255304|1745|1|65|45|2|71726.61|7841.69
826697|601|4|18|18|2|102118.62|12791.35
6035019|623|5|12|4|3|678910.23|1661.15
6944726|1233|3|64|39|3|684236.17|9605.91
8781505|73|1|64|49|2|362292.76|-65.1
7652043|133|1|60|28|2|212458.54|10756.05
8947713|662|1|24|40|3|489655.69|-1543.18
9958220|1081|2|20|21|3|264976.95|536.49
4232830|1596|1|15|9|3|61187.97|4328.25
3073414|1508|4|85|11|2|160263.85|13565.79
389566|1396|3|82|20|1|855797.56|1231.64
3240301|157|5|60|35|2|668767.28|8810.89
895645|527|1|41|47|3|985976.19|14150.37
1885644|1013|2|97|47|2|527284.43|7713.85
3666538|955|3|51|5|2|967694.81|34.15
4821522|1745|1|47|49|3|616588.7|11017.45
5953927|417|3|81|21|2|596135.2|6263.12
2192484|1189|4|71|36|1|406646.41|14939.13
1140510|172|1|91|12|2|494032.6|10591.36
8932167|285|4|64|34|3|289704.05|-4121.76
1049818|1040|1|43|45|1|618221.06|7325.98
8788514|1193|4|17|46|2|309793.02|7064.87
2369232|1180|3|7|23|3|169606.74|992.46
9695650|1250|3|69|20|3|191746.24|8446.19
1673527|189|4|17|23|2|241741.12|4880.36
9325227|666|1|79|9|1|96421.16|9742.96
9439305|836|5|19|42|3|204066.56|341.89
3829094|1777|4|14|41|3|355816.12|-2382.4
4505749|1155|3|85|11|1|60155.03|6692.11
9492339|632|1|45|44|3|225909.13|3310.97
1800377|443|4|61|32|3|906220.96|12620.41
1897535|1151|5|70|19|2|169899.03|6339.76
9419737|896|3|97|23|1|721732.5|14349.38
5219149|336|5|38|28|3|168747.54|-1594.64
5519875|210|4|3|32|3|818490.6|10138.37
172666|297|5|67|30|2|15028.85|-1116.59
2171228|627|5|57|39|1|223739.49|9012.19
2221555|1003|2|63|24|3|688078.26|12710.99
6050481|187|2|8|10|2|33898.91|5332.93
3024727|404|5|66|42|2|769243.55|-3286.48
856280|31|4|6|31|2|919676.69|10690.66
6823012|1672|5|82|11|2|314856.91|9032.13
5739893|1817|2|89|11|1|906868.52|9435.08
7577044|1788|5|99|2|1|419008.54|3491.55
1403836|1639|5|11|37|1|627929.92|12197.42
8812058|1735|3|43|41|3|942615.54|6962.33
5219360|855|1|24|26|1|377457.6|-340.39
699799|1612|2|74|31|3|77071.84|-3977.1
5647027|269|1|69|27|1|659185.7|10368.04
9480543|708|5|55|49|2|465475.75|6340.77
3241255|1037|1|2|9|3|862070.99|1607.66
5445472|352|3|87|6|3|630556.95|12908.8
5188773|418|2|6|13|1|891864.88|683.28
7389089|934|4|14|21|2|974851.25|10796.14
485613|1565|4|92|33|2|860345.89|10615.01
1485401|1593|4|15|46|3|730035.07|6303.04
6368283|1372|4|56|45|2|452950.57|-2490.42
251681|542|1|99|7|3|621642.86|7787.79
491372|758|3|6|22|2|288152.86|-3444.9
6113655|388|3|80|33|2|750484.14|11473.58
3199270|1461|1|1|35|2|163391.58|9133.97
1517846|861|2|70|30|2|381513.88|379.32
5179317|890|3|66|28|2|209350.12|4329.27
8889649|988|2|33|36|1|346081.55|4670.23
5391078|784|2|83|12|1|622339.52|-2139.92
1140251|1255|3|87|25|1|685598.49|14184.1
7255193|297|2|57|45|3|429531.38|10223.7
5525140|1519|5|7|47|3|147428.84|3130.73
1365434|1252|3|80|16|2|155666.08|13510.7
9078642|1099|1|61|8|1|735799.39|6699.42
6153099|1250|4|85|19|3|984482.52|11926.46
7099761|33|2|85|13|3|823305.52|13924.47
2573017|371|4|76|44|1|105204.53|14973.3
8595779|449|5|72|45|3|252392.66|225.42
9695791|648|5|70|15|2|66996.43|-1608.96
687587|972|5|88|21|3|510316.67|8264.08
4508253|865|3|57|14|1|800249.0|13825.23
7744446|1655|1|72|20|1|97844.95|2238.67
9337843|1747|4|19|12|2|51338.83|5839.32
4501564|15|4|15|48|3|769792.78|7392.04
1501109|1250|4|57|28|1|502920.58|12093.7
2705553|811|2|35|35|1|184524.05|-1439.3
4948823|1027|2|100|37|2|157930.04|5616.11
6886802|881|3|23|37|3|459778.04|12496.46
6191958|1597|3|92|15|3|707430.46|6709.14
7581067|931|3|44|3|2|32223.84|12531.28
7384326|129|2|55|33|2|509375.72|-4800.24
3924549|80|4|4|11|2|925049.52|10367.47
6678647|1080|4|94|16|2|252149.17|8811.05
1070118|21|3|59|50|3|781793.74|14478.11
4514259|112|5|85|19|1|493325.15|-2956.62
8250156|1186|1|13|15|3|609168.44|13908.69
2810810|1013|1|94|28|1|149831.83|14576.72
5718312|1171|1|75|39|2|39154.6|-4027.18
7726341|1356|1|71|31|2|646433.31|-752.65
3252088|192|3|5|45|3|668927.63|2094.75
3893561|1438|1|62|26|1|441801.38|14413.29
3365825|1778|5|33|17|2|944474.44|10835.24
2161459|838|3|89|7|2|350989.55|5393.22
7975312|645|5|36|5|2|120554.63|-2541.04
3400880|1709|5|85|28|3|563269.91|571.92
9903257|771|1|82|29|1|327880.65|11914.18
8915472|1249|5|72|10|1|934371.13|5682.44
4397368|1789|2|68|18|2|510285.79|13284.94
7636868|265|5|56|8|2|142333.13|-3961.39
4305800|716|3|62|34|1|278270.31|9045.98
6451644|1799|3|72|24|1|272017.43|-932.76
4644415|68|5|34|18|1|122162.07|14062.15
5827848|35|1|27|36|3|481407.02|10171.86
9384598|75|2|98|10|1|714474.04|-1557.48
5914566|1552|3|91|1|2|141358.67|5936.51
6947457|1334|5|34|41|3|825662.0|-2781.9
6331026|1530|4|92|39|3|406691.46|469.58
1844865|1346|1|88|50|3|509818.61|-3179.47
1966701|414|2|27|8|2|986383.81|5238.38
3214328|765|2|10|28|2|813809.52|-3559.43
7677672|1594|1|43|11|2|483419.84|1746.77
6983021|1064|4|83|35|2|459860.66|7592.38
3432892|1126|3|15|26|3|504122.73|-3310.86
769595|1676|1|71|19|3|409441.08|11072.45
7735985|290|2|69|33|1|706652.4|-2447.2
9524914|603|4|52|45|2|984336.84|14952.93
2493100|52|3|7|15|2|741864.34|-4255.44
8558772|320|2|32|7|1|653921.55|-1726.61
394981|370|3|65|36|1|919900.86|11708.56
4288074|623|3|6|37|3|358446.82|12142.87
9301560|1039|2|65|40|3|357882.49|12708.63
4562465|167|4|16|23|3|186065.39|10871.54
6672946|1069|4|29|37|3|429703.93|9225.32
5938202|93|3|24|40|3|557738.43|4905.63
2134032|864|5|65|30|2|974627.93|3054.13
7590509|1034|4|40|6|2|569794.77|9721.87
1211196|1592|5|26|17|2|524268.26|4312.05
401359|1600|5|83|15|3|858868.88|13431.15
6261024|1300|4|2|11|2|21706.26|1996.75
1958446|353|3|97|6|2|550053.71|8793.65
3220140|1105|5|97|15|1|926940.34|-4434.37
1114919|684|1|68|8|1|726930.48|5841.8
3527827|1519|3|5|39|3|906472.36|13965.34
5803123|16|4|59|25|1|584239.44|3087.85
8345370|23|2|92|11|2|540900.23|6045.65
8860695|1371|1|88|10|2|27813.35|8074.29
6439294|115|1|59|19|1|852993.86|3255.68
293566|1391|2|83|41|2|23140.12|9130.61
213355|816|2|95|33|1|332055.83|14920.04
5805642|19|1|6|45|1|252790.56|8391.87
1401692|734|4|43|29|1|116188.65|9381.5
2995444|691|4|81|19|3|245631.86|7527.47
6961105|523|1|75|33|1|575183.5|4564.28
4989329|1064|3|100|41|2|690357.03|4738.07
8704217|1063|2|62|34|3|395415.09|-731.99
9773014|534|2|7|5|2|637181.96|5833.24
570929|648|4|14|50|3|621233.93|2353.96
8081708|189|3|17|27|2|146951.45|8517.0
3002574|1067|2|60|29|1|942979.01|-3428.4
3695752|790|4|73|3|3|695530.52|11062.09
1719583|1023|3|50|5|1|207500.42|9332.2
5358946|940|2|43|35|1|856108.75|-3228.07
7009979|1698|2|50|14|1|732978.14|1447.52
3657247|741|1|19|20|1|612200.3|-156.21
4448595|237|2|43|42|2|157223.98|681.24
8359224|1023|5|91|23|2|184457.27|-2611.13
4737273|1242|1|29|39|2|690755.7|6296.64
9895732|277|2|12|28|3|174338.91|4586.52
8201866|888|4|34|27|1|260427.63|6285.76
6762065|408|5|27|17|1|27988.53|14989.45
9769135|1657|4|89|40|1|980615.24|3516.36
3215447|69|1|31|48|2|70348.28|3456.94
846813|1120|1|56|44|1|211356.68|10344.45
6110637|1777|1|13|48|3|885424.88|1999.74
9988566|761|4|35|6|3|82260.12|10575.71
6025736|1358|2|28|40|2|507035.64|3136.99
2072610|188|4|41|17|3|200106.4|4697.2
9378707|277|2|44|36|3|597995.83|3306.99
1269137|1550|5|89|46|3|807934.34|12188.59
3411428|1825|1|29|30|2|208956.19|2426.76
6166879|976|2|1|47|3|921656.95|-295.7
7296477|399|3|18|10|3|567838.07|11048.93
1734982|1051|1|22|6|1|682509.69|13265.42
6843282|885|1|10|7|3|437121.68|13460.44
9164991|978|1|39|20|3|313491.74|11674.66
7517332|1040|1|10|43|3|876346.75|6383.3
8590081|707|4|92|27|2|827171.9|-4862.98
1447308|1469|4|38|12|3|70463.03|8040.55
9939031|565|5|99|2|2|214752.74|11604.58
6495602|1453|5|100|23|3|901575.84|-4700.29
6082803|1027|4|85|50|2|168962.76|7446.49
9881738|497|5|27|44|2|801289.51|12075.46
1023634|75|3|35|18|1|697771.61|-2092.06
4354604|304|2|87|33|3|652243.2|5560.13
5982997|1014|4|26|1|2|535935.57|8834.3
1896474|90|4|17|8|2|698409.03|12545.95
9444729|1225|2|1|24|2|169985.85|7829.62
7322978|1331|5|8|47|2|949675.66|5673.38
2838547|972|5|63|46|3|657153.66|2865.54
7733249|1321|1|66|17|3|498009.01|3542.99
9580953|1462|4|49|8|1|717115.82|-3435.67
1915031|1458|2|94|29|2|143504.06|16.64
9672849|527|2|62|4|2|243535.82|5479.25
2538155|848|4|87|7|1|504567.95|6236.17
1066701|907|2|32|24|3|269756.9|1118.7
1151554|1125|1|81|41|3|615313.54|-4925.26
5878001|1197|2|92|48|1|406927.82|10230.22
4301481|1283|4|36|39|3|438597.19|13892.04
2911158|1653|1|39|10|2|34103.42|13967.66
4989098|197|1|42|3|2|404706.49|6014.72
5403863|215|5|9|7|2|429065.06|9547.22
743449|796|3|73|16|3|636661.56|11904.05
7966459|1626|5|96|32|2|170423.99|7764.04
6566915|1024|2|89|30|2|386961.79|3853.61
4536684|314|3|32|47|3|457305.29|2467.7
7335479|147|1|51|50|3|843503.4|11889.51
4938979|227|5|96|25|1|789966.52|206.27
5585210|1144|3|72|5|2|976073.93|5434.42
6706619|675|2|23|41|2|160351.56|4967.75
5666906|29|5|59|23|2|783399.03|10043.58
7220092|1619|1|77|37|3|536496.87|13266.49
3999322|413|3|20|42|2|939058.78|-1362.46
4186400|1002|5|43|42|2|537352.11|12012.64
3992543|391|5|3|24|2|251074.02|3802.97
505272|255|1|35|31|3|935843.32|2976.75
2049584|1569|2|34|36|2|772004.97|8555.73
4389155|62|3|19|2|1|862112.09|2313.34
3687981|346|4|70|18|2|375274.89|13672.76
2787856|927|3|93|48|2|729558.06|14705.29
7150451|494|5|39|14|1|45844.49|1790.79
2029719|624|5|44|23|1|209054.31|6445.66
5093175|304|5|3|44|2|304567.03|-4651.2
937490|740|5|10|1|3|393312.67|-463.22
6009988|1210|4|59|42|2|901850.72|5935.55
7549013|52|3|72|30|2|677184.39|98.78
6398119|337|2|7|39|1|663954.2|1281.69
4042761|586|4|3|33|1|675713.18|1257.27
4943920|23|2|98|36|1|501309.04|9068.91
6484065|936|2|82|12|2|939706.11|9023.67
8638787|533|2|44|48|3|109649.27|10714.19
3508222|184|5|43|1|3|953964.4|-4591.89
5331780|1800|2|57|29|1|733996.29|14021.82
1994609|1472|1|44|27|2|752983.37|6188.12
8528913|1148|1|79|5|2|538644.1|-4016.72
797560|684|2|79|34|1|771237.89|-1953.86
7583774|379|4|87|40|1|309164.19|8125.4
8333889|885|3|17|8|3|371584.28|-3744.12
3611983|1736|1|23|29|1|712479.32|9407.37
4475838|1326|5|12|30|1|28128.75|1550.42
9598362|1188|5|12|14|2|381900.38|-1671.3
7307105|1747|2|27|1|1|746666.58|9822.78
1212538|1726|4|62|2|3|486816.42|7962.35
8863049|794|4|36|23|2|488281.28|2411.51
3014396|1454|4|56|4|2|191136.23|-1796.25
536911|374|4|78|24|2|258252.29|13330.06
218276|133|4|37|42|1|17510.96|13868.74
1163682|870|2|22|28|3|983231.79|8308.58
2257782|697|4|17|50|1|833991.4|-2482.59
8521776|1800|5|32|49|2|247939.07|13952.81
4972267|1809|2|15|49|3|560944.72|736.54
6810250|624|1|94|43|2|795877.99|8480.88
9631427|1610|4|46|50|2|744194.59|-3488.03
3810687|1262|2|63|11|3|275676.62|7591.74
1322519|258|3|32|8|3|259995.55|12426.24
9778057|1430|5|47|30|3|609098.72|4947.48
7807591|553|1|65|9|3|912164.29|200.66
7472710|1564|2|49|34|1|453289.07|8380.33
4372747|1636|5|19|38|3|777233.68|-3106.42
2187325|1015|3|62|23|1|358640.63|14273.59
561495|1547|3|75|37|1|647180.14|10725.26
8617412|631|4|45|46|1|333573.63|4896.37
2243952|376|2|56|17|3|243500.99|13485.0
8223540|1471|3|83|41|3|908745.41|-1833.64
9510428|1752|1|5|18|2|340847.85|12798.23
9374233|878|2|22|40|1|968448.43|428.31
297767|131|4|98|34|2|762024.24|8269.42
8894601|1296|1|84|39|3|717644.04|4307.55
635552|1557|5|75|22|1|186535.1|14364.7
263604|1150|1|52|10|1|83602.61|3620.53
4126182|842|1|43|22|3|3650.2|6899.33
8107789|360|4|99|37|3|82026.93|9916.19
3369046|2|5|82|44|3|654919.68|-2026.86
1452245|1556|3|23|47|3|759323.07|-2497.22
6862128|27|1|7|45|1|336681.61|11963.93
1152900|1725|5|72|49|1|355051.76|14182.36
660137|863|5|98|12|3|461477.5|11691.52
5129808|1646|2|85|8|3|940185.28|705.29
40128|1442|1|15|3|1|707895.84|8729.33
4201911|1165|1|32|42|3|9940.75|13990.76
3364361|1756|5|50|2|2|979801.83|11465.27
