transaction_id|date_id|transaction_type_id|account_id|channel_id|location_id|currency_id|transaction_amount|transaction_status
3755378|1285|3|19|1|13|3|1697.08|Pending
9416914|1314|2|77|2|36|3|2236.12|Failed
6588504|1567|4|85|1|11|3|9161.06|Pending
2456598|293|1|74|2|25|2|8337.44|Pending
4554269|1486|3|30|2|17|2|9766.34|Failed
5834890|1213|4|25|2|15|3|2257.24|Pending
697253|274|3|4|5|2|3|9203.6|Completed
2371044|1674|1|87|2|4|3|9785.7|Pending
8261251|1165|2|25|2|30|2|8763.85|Pending
9347265|187|1|89|3|28|2|4214.33|Failed
3345748|1655|4|28|3|13|3|2710.48|Failed
4428956|541|4|38|4|7|2|7705.19|Completed
1640596|933|4|91|3|45|2|9588.14|Completed
4519199|1461|3|32|2|44|2|5235.82|Pending
9997302|1223|1|25|2|39|1|615.28|Failed
4302925|1361|1|89|4|21|2|474.53|Pending
2240158|889|3|96|2|42|2|879.82|Failed
7187142|982|1|43|4|34|2|2941.15|Pending
1834015|1276|4|46|5|15|1|7099.99|Pending
3595954|447|4|57|2|21|3|7676.63|Completed
1920455|1298|1|43|5|48|3|3909.9|Completed
1666399|369|1|12|2|24|3|4887.21|Failed
7664809|835|1|20|3|10|1|1768.79|Failed
3037650|1443|3|45|4|15|2|2554.66|Failed
3356225|212|1|87|2|23|2|6645.95|Failed
1691522|1555|4|18|5|16|2|6547.1|Pending
8683973|852|2|74|2|17|1|3223.31|Failed
9434593|1008|2|47|4|35|3|4363.6|Failed
4304416|899|4|24|4|36|3|3446.5|Failed
4872316|966|1|21|1|28|3|8593.97|Pending
287765|1416|2|43|1|17|3|3281.67|Completed
3639695|435|2|88|3|41|1|8161.62|Pending
2881188|475|4|86|3|20|2|4466.34|Completed
5256790|582|2|51|5|11|2|5284.74|Pending
1129582|1266|2|48|2|39|1|5348.81|Pending
8737374|605|2|91|3|47|2|7095.56|Failed
1828367|1566|4|5|1|6|2|8861.48|Pending
3184807|1331|2|11|1|47|1|6580.94|Pending
1133536|1782|1|25|4|15|3|886.82|Failed
5050416|1538|2|22|5|31|1|9893.74|Failed
8572166|913|2|84|3|16|2|8428.5|Pending
7264594|192|2|84|3|31|3|3786.71|Failed
3908961|1730|3|42|1|17|3|2213.62|Completed
5243819|831|4|89|4|39|2|6018.03|Completed
6113723|1507|3|52|3|25|3|2963.32|Completed
5831490|1177|4|24|3|32|3|7601.13|Pending
2288330|637|4|74|4|50|2|3851.3|Failed
5632078|1504|2|18|2|35|2|7851.73|Completed
7656971|1514|3|15|2|10|1|7124.25|Failed
8412015|743|2|29|2|22|3|2753.95|Failed
1725520|1264|3|55|3|29|2|2859.35|Completed
61177|1630|2|66|3|9|3|9402.19|Failed
2265802|1713|3|70|1|36|3|7536.16|Failed
7579018|1181|3|11|2|31|1|5501.56|Failed
9502485|1617|4|65|4|46|2|4930.77|Failed
4873826|380|3|85|4|49|3|8902.65|Completed
6420528|682|3|22|5|17|3|823.42|Completed
7522089|185|4|53|1|8|1|3555.94|Pending
7152764|806|3|3|5|28|1|8798.26|Pending
4922651|877|3|5|1|15|1|7013.21|Completed
1812669|1057|1|14|3|19|3|9718.5|Pending
285379|391|4|45|5|4|3|6988.26|Completed
5541364|1526|3|42|5|18|2|8392.25|Failed
7293171|530|1|34|5|11|2|8007.34|Pending
2719027|1168|3|24|1|17|1|3005.59|Pending
5274861|836|3|13|3|9|1|7403.96|Failed
366240|1396|4|50|2|9|1|565.31|Failed
4789700|1441|2|40|3|14|2|1266.11|Completed
8222577|1481|4|36|2|45|3|9369.43|Completed
1435644|1246|4|88|5|20|3|4694.61|Pending
4479177|808|1|94|3|49|3|8051.83|Pending
4218321|540|2|43|1|24|1|482.7|Completed
153749|1254|4|76|5|8|1|6811.18|Completed
9607707|677|2|3|4|1|2|4932.83|Failed
2014576|81|4|79|1|41|2|9135.76|Pending
5051706|1673|3|33|2|1|3|9380.7|Completed
7901109|488|4|45|2|50|3|934.27|Pending
8487155|1643|2|55|4|27|2|6386.75|Completed
3392923|1040|2|46|3|50|3|6413.63|Pending
5059957|915|1|64|1|14|2|4547.79|Pending
1204105|1041|2|20|3|35|3|9928.38|Failed
204336|628|4|11|1|25|3|7158.02|Pending
8876330|1632|4|100|1|17|2|7573.16|Completed
6367088|1445|1|40|3|41|3|8722.97|Failed
4071427|1302|1|77|1|20|3|5646.94|Completed
9895508|1363|2|94|5|24|1|7895.11|Completed
86763|1712|4|98|2|31|1|9499.64|Failed
9959974|882|2|90|1|6|1|8867.31|Failed
5075734|1204|3|52|3|47|3|9388.8|Pending
5502621|1056|3|74|2|9|3|6889.59|Pending
828162|1561|2|65|3|22|3|6773.81|Failed
717178|1577|2|97|3|10|3|5360.14|Pending
4797185|1663|1|5|2|16|1|5211.45|Pending
7908079|1223|1|4|5|48|3|2564.9|Pending
7002062|1462|2|20|4|46|3|5841.59|Pending
8185744|1162|4|96|4|48|1|1482.61|Pending
6431457|1255|4|80|4|15|2|7988.22|Completed
6117591|919|2|32|3|21|1|8840.07|Failed
1172613|652|2|49|1|34|3|4206.77|Completed
6878495|303|2|18|1|28|1|6191.58|Pending
7252153|394|4|74|5|40|2|4504.88|Failed
9623015|500|1|19|3|12|1|5993.27|Completed
7027113|55|4|22|4|22|2|174.69|Pending
937810|205|3|32|4|12|1|5256.91|Failed
7178202|1579|1|5|4|23|3|5644.21|Failed
9141234|413|4|27|5|11|2|880.78|Completed
116563|962|4|8|4|26|2|2588.92|Failed
5131911|1528|3|59|4|31|1|6446.91|Pending
2771037|1638|3|21|1|33|2|9019.2|Completed
5459962|1450|1|21|3|29|1|1800.47|Pending
654971|300|2|8|3|32|1|6088.48|Pending
8332503|279|4|77|3|12|2|3179.07|Failed
7412572|1603|2|68|3|23|3|2073.66|Pending
238980|71|3|94|2|20|1|6176.39|Completed
7091976|1376|1|56|1|34|1|5482.38|Pending
4294436|707|3|86|3|24|2|4117.62|Failed
3629289|902|3|42|4|49|2|5270.13|Failed
6286436|1109|4|34|1|15|2|2499.69|Failed
5930055|1222|3|50|4|31|3|4964.19|Completed
9022983|922|3|88|2|42|3|4950.94|Pending
3931|1791|1|53|2|6|1|2673.37|Failed
7666226|180|3|62|3|14|1|6385.32|Failed
4448440|1021|2|93|5|29|2|316.49|Failed
9449523|487|4|30|1|18|3|4181.68|Pending
5654845|822|4|31|2|8|3|5999.29|Failed
707061|573|3|57|1|26|3|974.61|Completed
6062004|662|3|14|5|38|2|8309.22|Pending
2076148|1242|3|60|3|6|3|7626.46|Completed
2938139|1228|1|20|2|11|1|4483.66|Failed
9923545|1748|4|58|1|45|1|7299.83|Failed
4598345|495|3|8|5|50|2|7340.13|Completed
7750328|518|3|10|1|9|3|4745.9|Completed
8343517|787|1|25|4|13|1|4979.16|Pending
8113868|451|3|44|1|20|1|2184.08|Failed
8290991|1824|1|93|5|5|3|6091.43|Completed
1463555|662|4|5|3|21|1|2093.97|Failed
5580442|156|4|76|5|32|2|1068.47|Completed
8621305|1784|1|29|4|5|3|6254.03|Failed
5526731|323|4|43|3|25|1|4710.15|Completed
3810191|1709|3|76|4|41|3|1095.24|Pending
7072539|1577|3|54|4|3|3|8885.1|Failed
546745|1004|2|6|2|23|2|4603.97|Failed
4365460|1011|2|25|4|31|3|9254.42|Failed
4619302|989|2|93|4|38|3|4090.93|Failed
1604352|436|4|58|3|37|1|2479.67|Pending
3681547|1378|3|53|4|5|1|1070.58|Failed
9527927|692|2|13|1|17|1|3965.88|Completed
1785639|1574|1|27|5|21|2|8332.71|Completed
8123797|62|2|12|2|37|3|4880.06|Failed
5930109|913|1|1|2|17|2|4547.99|Completed
100853|334|3|11|2|24|3|7672.44|Pending
9709990|80|4|63|1|17|1|3560.74|Pending
9094531|1796|4|21|4|22|1|9997.28|Pending
140814|37|3|40|3|31|3|9340.79|Pending
4226808|825|3|42|4|3|3|1991.96|Completed
2010925|1232|3|29|2|20|1|9799.09|Failed
7310472|521|3|92|1|38|1|3861.97|Completed
8108851|1341|3|60|1|1|3|4491.97|Completed
6692772|567|2|58|2|40|2|8954.46|Failed
3660812|604|4|39|1|43|1|2020.64|Failed
814658|1736|3|12|3|31|1|9931.27|Completed
9392772|285|1|32|5|7|3|5088.41|Pending
4194440|232|1|49|2|4|1|8729.16|Completed
6474949|604|4|38|5|5|3|8171.43|Completed
9783010|993|4|29|5|27|1|1322.62|Completed
2555933|747|2|30|4|19|3|7014.56|Pending
905139|1798|1|68|2|22|1|2304.36|Failed
6902158|247|1|92|4|4|3|2151.67|Completed
3159150|1522|3|77|5|42|1|6604.83|Failed
9156668|397|1|83|3|50|1|4426.78|Completed
5724941|402|2|23|4|9|3|1719.14|Failed
7174555|94|2|48|5|38|2|4733.77|Failed
2357228|697|3|90|1|42|1|6494.9|Failed
4962132|397|2|71|2|47|3|2469.55|Completed
8363004|1450|2|96|1|48|3|501.4|Pending
1814300|113|3|76|3|28|3|3171.51|Failed
4101749|782|4|82|4|16|3|9276.92|Pending
6712997|1672|4|14|4|19|2|1087.2|Failed
8205860|323|4|4|4|5|1|9364.07|Failed
43077|451|3|38|4|30|3|7819.08|Pending
831195|1061|3|6|5|24|1|6631.11|Failed
7791067|350|4|66|4|33|2|7253.64|Failed
9540713|1044|2|53|3|25|1|3348.89|Pending
8115532|646|2|31|3|21|1|6197.46|Failed
7503150|390|4|71|4|27|3|3858.18|Failed
2803768|139|2|62|3|38|1|6805.7|Failed
8936001|1777|2|35|2|40|3|8729.51|Pending
974437|409|2|21|2|7|3|3341.54|Pending
136039|504|1|73|1|45|2|1676.3|Pending
8192834|1644|4|36|2|10|2|1574.3|Failed
6089620|180|1|96|2|30|3|7248.73|Completed
9988596|436|4|83|5|21|1|604.47|Pending
3143880|1490|1|94|5|8|2|8823.47|Pending
6208588|364|4|35|2|9|2|1204.1|Pending
3232729|1581|2|34|2|34|3|8837.82|Pending
2738805|1|1|15|5|17|2|4213.22|Failed
673077|1307|2|64|2|5|1|9246.83|Failed
8185503|1800|4|56|1|35|2|8834.16|Failed
5554843|543|4|44|5|45|1|4143.15|Failed
6064310|1120|1|40|4|46|1|9903.16|Completed
9916434|1807|1|86|5|37|1|4990.53|Completed
2994571|1100|2|41|4|29|1|4582.05|Pending
1966681|1034|3|92|4|14|3|6499.24|Pending
4831695|523|1|45|2|31|1|8186.6|Pending
2641647|197|1|45|2|21|3|8919.25|Failed
3600912|523|4|5|5|19|2|2744.85|Completed
5760011|366|4|69|4|12|2|8399.16|Pending
7408187|751|1|7|1|17|2|9902.82|Completed
4030624|890|1|86|2|21|2|4627.25|Pending
5651743|1550|4|47|2|1|1|4423.46|Pending
8684449|1629|2|87|5|8|2|4832.76|Failed
6763334|1538|3|3|5|41|2|1517.89|Pending
7880051|358|2|98|2|20|3|2706.56|Failed
6550032|22|4|26|5|45|1|9111.73|Completed
9351410|1366|1|27|2|50|3|6321.94|Pending
2790715|1602|1|39|5|23|2|6989.51|Failed
7676980|348|1|80|2|8|1|5262.27|Failed
7764280|184|2|76|3|17|1|1761.83|Pending
1235349|1689|1|8|3|14|2|8642.13|Completed
9245902|1780|3|12|3|40|1|618.35|Pending
4837016|1677|2|32|5|43|1|5106.76|Failed
4281413|360|3|20|5|26|2|8435.25|Failed
7784197|1775|4|86|1|39|3|3119.74|Completed
8952734|315|4|56|5|47|3|9175.02|Failed
7236005|54|3|86|4|17|1|5833.64|Pending
6504505|1428|2|93|2|40|2|3933.09|Failed
4943268|829|4|81|3|16|3|339.84|Pending
3813077|593|3|77|2|49|3|5979.63|Pending
4456461|47|3|57|4|33|1|1324.98|Completed
1626615|35|4|22|5|46|2|9435.83|Failed
5086800|1412|3|47|4|14|3|4667.1|Pending
2538660|1172|3|100|2|3|2|2578.45|Pending
1086397|1307|1|44|4|35|2|4764.13|Completed
739462|266|4|97|3|4|2|1798.99|Completed
1025339|1622|2|19|5|8|2|8459.95|Pending
1844752|757|3|13|4|10|2|4336.92|Completed
4573354|1780|2|98|1|28|3|8849.97|Completed
8148943|417|3|66|3|31|3|6173.96|Completed
3506793|50|1|57|2|43|1|4033.97|Completed
9798892|403|4|77|4|25|3|8981.28|Pending
4738600|537|1|6|2|41|2|9384.77|Failed
3373521|835|2|35|5|30|1|5283.76|Failed
6524152|701|3|13|1|19|3|8827.22|Failed
7287666|252|4|88|1|26|3|3979.51|Completed
8799434|599|2|16|3|6|3|16.01|Failed
7294692|1566|1|85|2|13|1|8738.31|Pending
7188340|731|1|97|1|15|3|5827.59|Completed
8636911|1576|1|47|5|35|1|704.68|Failed
9890699|139|2|20|1|8|3|7197.65|Pending
2944639|1766|2|92|2|41|3|2781.41|Pending
1616085|39|1|82|2|8|2|5911.56|Failed
7806012|366|4|27|3|38|3|4006.69|Completed
4886302|424|2|25|4|30|3|8965.02|Pending
253382|1520|2|54|3|47|1|6344.8|Completed
9011409|1106|2|88|5|12|1|534.14|Failed
5565528|1770|4|81|4|34|1|4789.04|Pending
7194367|1091|1|65|4|8|3|6476.93|Failed
1141961|301|3|59|4|18|1|3961.19|Completed
7777964|1457|1|95|4|35|3|3490.67|Pending
7720465|907|3|20|2|1|2|2998.12|Pending
6012054|1594|2|61|2|22|1|8597.37|Failed
8711785|1096|3|42|3|9|1|8491.22|Pending
8484755|962|1|28|5|50|3|9625.19|Completed
6122649|711|1|18|1|17|1|2395.58|Failed
1686761|1769|2|59|1|15|3|1986.58|Completed
4359781|46|2|15|2|15|3|9851.0|Failed
859427|1167|1|28|4|25|3|7094.84|Completed
4424999|584|4|13|4|43|2|1723.84|Pending
6885421|381|4|22|3|34|3|5298.21|Failed
7142129|1541|4|82|4|19|2|9414.34|Pending
5809902|1315|4|38|3|7|2|7041.48|Pending
4164670|1336|2|76|3|45|2|6643.92|Pending
2763385|1002|4|88|5|49|1|1176.9|Completed
7689370|230|4|34|3|22|3|9781.1|Completed
110206|1169|1|58|3|41|3|8779.54|Pending
9064372|1590|2|72|1|40|2|5846.12|Pending
4959220|410|1|10|4|24|2|5139.07|Pending
6431021|1256|1|28|3|42|1|8880.56|Pending
566445|787|3|35|3|7|3|2003.74|Failed
1685070|433|1|43|3|19|2|5232.82|Pending
8686166|1407|2|86|5|17|3|6287.02|Pending
7886876|1386|2|57|2|34|1|1754.0|Pending
5505294|1043|1|25|5|1|1|5263.56|Failed
5277260|960|4|97|3|25|2|7639.61|Completed
3220270|1146|1|68|2|33|3|372.75|Pending
8807637|1738|2|82|3|4|3|3986.48|Pending
3418796|402|3|89|5|5|3|5483.68|Failed
5035486|1105|1|100|4|38|1|8047.77|Pending
6782070|86|1|30|1|8|2|1050.72|Pending
8715131|1521|1|44|1|47|2|8945.16|Completed
433391|643|3|99|3|28|2|9526.39|Failed
4190379|1034|4|23|4|34|3|9383.74|Failed
935405|1713|3|2|4|42|2|3042.5|Failed
8839616|113|2|31|3|8|1|5212.88|Pending
7448905|40|3|32|3|7|2|6261.08|Completed
3122995|1144|1|92|2|32|2|5824.55|Completed
4497200|227|3|22|3|21|3|9539.78|Completed
7437790|1231|1|77|5|7|1|1606.51|Failed
9017826|601|3|27|2|35|3|6196.3|Completed
6341037|1100|1|72|2|31|1|8358.62|Completed
9875070|584|3|74|5|35|3|8692.52|Failed
5630152|1031|2|78|1|49|3|2414.99|Failed
2629065|956|4|39|4|37|3|4200.17|Pending
6023595|289|1|40|5|50|3|5241.58|Pending
1126067|248|2|14|1|9|1|507.08|Pending
4657018|845|1|67|5|28|2|4867.85|Completed
3027902|1180|3|29|5|13|3|2531.21|Failed
8191800|1803|1|92|3|27|3|7692.67|Pending
4603107|430|4|40|2|15|2|6546.41|Failed
2502473|417|2|50|3|26|1|2608.63|Failed
4959913|294|4|77|5|47|1|6752.27|Failed
4596503|1384|1|83|5|41|2|9655.72|Pending
6559860|1801|4|20|4|46|3|9244.27|Failed
8760003|889|1|38|2|4|1|9936.21|Pending
8870438|233|2|44|5|24|3|3052.05|Failed
3904335|1472|3|34|1|10|2|3154.37|Failed
9593008|1456|1|71|5|39|2|5113.19|Pending
1649430|1509|3|68|3|26|1|2624.13|Failed
2323365|346|3|98|1|31|3|1589.88|Failed
7575532|1211|4|36|2|39|1|6081.8|Failed
6575852|1082|3|87|3|34|2|2813.92|Completed
4088624|394|3|36|3|27|2|3794.76|Failed
2800655|1037|3|14|2|47|1|9260.54|Completed
4372686|879|1|7|2|1|1|8597.89|Pending
2352013|1025|4|8|5|26|1|9543.17|Failed
7292578|1817|4|16|5|26|3|8884.55|Pending
8665406|1238|3|21|5|45|1|6872.75|Failed
7879904|1664|1|45|3|1|3|2116.9|Completed
3034207|276|1|78|1|38|1|4039.21|Pending
3043990|1235|2|30|5|37|1|7883.75|Failed
191791|578|2|94|5|18|2|1506.49|Failed
3554886|157|4|64|1|7|1|3465.9|Failed
5750441|692|3|82|5|11|3|2507.41|Failed
2118725|1079|4|19|4|45|2|7513.87|Failed
189321|444|3|60|2|26|2|7565.5|Failed
4274164|1477|1|42|3|48|3|7080.69|Failed
4653036|146|3|41|2|8|3|2329.39|Pending
3062582|178|4|23|5|16|2|7945.11|Failed
7931351|1742|4|53|4|40|3|6886.02|Failed
3947304|43|4|90|5|49|2|1721.04|Pending
9732650|903|2|32|4|32|3|1879.5|Pending
8623786|1103|4|9|3|41|1|3706.26|Pending
1344192|17|2|55|3|5|1|344.86|Completed
6152620|1207|2|58|3|33|1|3171.2|Completed
1302458|1046|2|64|5|25|3|6932.08|Failed
8038778|1460|3|94|2|28|3|7908.68|Completed
3729395|1133|1|64|4|1|3|154.48|Pending
6485325|726|4|3|4|38|3|6320.83|Pending
1881070|1335|2|98|5|29|3|5773.8|Failed
328840|1827|3|40|2|49|3|4486.11|Pending
3189410|640|2|10|4|29|2|8607.65|Failed
8166161|784|1|71|5|39|2|8545.15|Failed
933351|1531|4|63|1|31|3|6299.7|Pending
8592906|278|1|77|5|42|2|4503.44|Pending
6211852|428|2|91|2|49|1|2347.29|Pending
6339381|985|3|71|2|37|1|8055.59|Completed
7517026|840|4|78|4|4|2|6944.97|Pending
461091|1139|2|36|5|49|1|2127.13|Failed
3523192|529|2|37|4|12|2|5163.62|Pending
261089|190|4|48|2|45|1|9056.18|Pending
3630595|57|2|15|4|32|2|79.29|Completed
3239031|551|1|12|4|16|1|1910.44|Pending
888872|1515|2|18|3|49|1|4583.65|Completed
2486046|1548|1|60|4|17|2|5836.79|Completed
2226163|988|1|92|2|49|2|3702.3|Failed
8954421|536|1|36|5|16|3|7020.9|Failed
1423437|121|1|55|3|24|3|4249.78|Completed
720522|1372|4|59|3|35|3|8328.69|Failed
2144337|413|3|63|4|45|2|8663.91|Failed
79341|1649|2|55|1|22|1|7995.95|Completed
1921850|741|3|40|2|49|3|8305.32|Failed
4503509|1340|4|80|2|27|3|3242.77|Failed
5488020|1049|3|58|1|32|3|2877.68|Pending
2816815|1523|4|40|4|34|3|7841.91|Failed
9048763|890|3|60|4|23|2|9206.51|Completed
2134793|1546|1|21|2|12|1|4021.96|Pending
5852925|1469|3|96|2|1|2|6620.33|Completed
9918432|1444|2|84|2|17|3|7502.43|Pending
8405949|1153|1|73|5|20|2|2312.5|Failed
2131914|1551|2|77|2|24|1|8306.13|Completed
5476218|254|3|4|1|27|1|4092.79|Completed
4584535|1412|1|4|4|48|1|3433.18|Completed
9146952|989|1|43|4|39|3|8059.43|Failed
6311901|1147|1|24|4|44|3|7054.1|Pending
2477569|1246|2|3|3|5|3|8704.58|Completed
607387|753|4|67|2|1|2|9929.74|Pending
6392581|389|2|81|3|21|1|3563.39|Completed
6902110|1684|4|54|1|46|1|3402.67|Failed
5573175|1020|2|59|4|11|3|9831.56|Failed
9769183|1685|1|81|3|40|1|2274.12|Completed
9930853|686|2|28|2|17|2|8558.88|Pending
2089505|562|3|7|1|15|2|9119.85|Completed
4338793|798|3|63|5|35|2|3476.75|Completed
3248093|1346|4|80|3|45|3|6064.09|Failed
8584938|4|4|94|3|19|3|7029.35|Failed
2868706|97|4|6|4|3|3|6694.74|Failed
9691436|1344|3|51|3|26|3|6965.63|Failed
1781691|321|1|13|4|41|2|2951.81|Completed
5619968|1806|3|7|5|8|2|9686.23|Completed
9258005|435|2|19|3|40|3|996.83|Pending
3508012|745|4|87|2|36|2|4582.1|Pending
1414862|1425|2|33|5|34|1|6288.72|Failed
7075010|554|4|83|4|23|3|94.24|Pending
7285824|469|1|46|2|31|3|3426.12|Pending
7824810|505|4|42|2|49|3|5248.23|Pending
3035517|556|1|63|1|17|3|4529.44|Completed
204914|165|2|36|2|39|2|9009.23|Pending
8553976|1383|2|76|2|27|3|8886.09|Pending
1857118|1462|4|22|5|5|1|7998.82|Failed
5944823|914|2|55|3|3|1|3675.43|Pending
1674041|78|4|40|1|12|1|9103.34|Completed
6052403|1617|2|42|2|26|2|5283.5|Failed
3580002|1695|1|58|1|28|1|735.49|Pending
7526453|365|3|42|5|44|1|7517.07|Completed
8689806|205|3|38|3|1|1|9666.38|Failed
7066127|387|3|67|2|23|1|1179.19|Failed
2386572|563|2|63|2|34|2|2606.24|Failed
8235241|23|4|39|4|31|2|7704.14|Pending
62139|912|3|78|3|26|1|7007.43|Pending
3479218|773|2|66|1|28|2|4934.54|Pending
1710727|288|1|32|1|35|3|3664.79|Pending
2118851|1825|1|5|1|3|3|1040.23|Failed
2983280|1655|3|100|1|11|1|3539.77|Pending
8485255|1134|2|5|1|7|3|9664.03|Failed
1981446|1526|2|2|5|3|3|8251.86|Failed
2804703|421|1|62|3|9|3|9198.59|Completed
3773904|1198|4|65|4|23|3|7793.96|Failed
6521998|991|4|71|2|42|1|4459.47|Pending
3139555|554|4|28|5|30|2|5673.27|Completed
8615711|1354|4|82|2|19|2|519.27|Failed
6358289|723|2|65|3|6|2|54.76|Failed
4881764|1085|1|53|3|26|1|147.36|Pending
3900909|603|2|51|1|5|1|3375.83|Failed
4745910|1239|3|79|5|46|2|790.26|Completed
1957416|246|4|92|3|11|3|4300.52|Failed
5028042|1283|1|86|3|31|2|7392.48|Pending
5538069|460|4|30|4|30|2|213.71|Completed
3200262|1163|2|76|2|3|3|4202.84|Completed
3991242|202|3|49|4|16|2|8781.02|Failed
4930674|297|2|98|1|17|2|3998.09|Pending
9664363|541|4|11|3|16|2|1776.75|Completed
3088497|908|4|41|3|39|3|2289.57|Pending
6995708|1381|4|41|5|25|2|4872.52|Failed
7948662|1254|3|18|4|42|3|1745.45|Failed
5251166|1019|4|90|5|43|1|6228.65|Pending
9472149|1121|2|48|1|19|1|1461.18|Completed
7726037|1092|3|6|4|39|1|8673.41|Pending
383710|1452|3|77|1|30|3|6834.14|Completed
8473248|217|1|70|5|46|1|8101.93|Completed
2041611|486|1|43|1|33|2|8848.64|Pending
3946041|874|2|8|3|8|3|7.98|Completed
1725073|68|1|27|2|28|3|3449.85|Failed
4086890|1130|3|60|5|20|3|5795.77|Completed
3625963|1258|4|15|1|3|2|4987.64|Failed
176656|190|4|45|3|39|3|4378.14|Failed
2268043|1668|2|12|5|46|1|7300.8|Failed
2823143|664|4|99|1|33|1|8500.58|Completed
9242756|1410|3|91|4|37|1|6898.95|Failed
6055270|1057|3|54|5|22|3|1142.89|Failed
61256|1114|1|13|3|24|2|3436.59|Completed
9221772|1805|4|55|1|4|3|4936.02|Pending
277199|1148|4|7|1|37|3|3593.71|Failed
3439378|733|4|62|3|30|2|8823.58|Completed
3072000|1584|3|45|5|15|3|8713.44|Completed
2921109|170|2|53|5|18|1|674.84|Pending
5913837|1436|1|34|3|45|2|7431.22|Completed
2930974|418|3|84|1|35|1|6611.57|Pending
7505374|785|4|96|2|42|2|1024.39|Failed
8771856|1569|1|76|4|39|1|2009.84|Pending
3429014|113|4|11|5|21|1|3338.44|Pending
3504310|1259|2|28|3|43|1|6113.78|Pending
5917536|537|3|17|4|6|1|7265.4|Completed
2474045|531|3|40|1|21|3|1232.96|Completed
9840617|1041|4|84|1|45|1|5987.97|Pending
685165|1770|1|13|5|18|2|6788.79|Failed
4574685|909|2|63|1|42|2|6414.29|Completed
2207153|235|1|19|3|45|3|7802.33|Pending
3688327|1602|2|43|2|37|2|6859.89|Pending
1610261|581|4|60|1|25|2|7708.28|Completed
6178063|756|2|5|5|48|2|7630.9|Failed
3876717|390|4|98|2|14|2|8915.34|Pending
710169|1779|1|26|1|42|2|6225.59|Pending
9550228|996|1|47|2|2|1|9855.28|Failed
2689310|1715|3|5|1|28|3|1007.73|Completed
2760545|1578|4|10|2|43|3|3681.76|Failed
8021502|423|4|33|2|22|3|6233.35|Pending
1059667|987|4|53|3|21|3|9255.04|Pending
8642361|284|1|41|5|50|1|319.95|Failed
4166129|1408|2|63|2|45|2|2267.09|Completed
3109262|1670|4|5|1|3|2|845.48|Failed
4446421|100|3|44|1|12|3|2484.99|Failed
6067453|428|4|46|1|31|1|3268.93|Pending
4459758|639|4|72|4|50|1|1768.11|Completed
9779495|745|2|27|4|11|3|5621.59|Completed
9057979|1650|2|80|3|26|2|4467.31|Pending
881331|1345|4|59|4|3|3|7917.73|Pending
3363017|1252|2|63|4|18|3|458.71|Completed
9571922|953|1|1|3|46|1|5018.25|Pending
8849862|1295|2|63|1|30|1|4938.4|Failed
34848|1258|3|42|4|26|3|5490.07|Completed
4484806|305|3|47|1|26|3|8287.29|Completed
9264182|147|1|78|1|5|3|2385.82|Failed
8796453|913|1|56|1|31|3|5595.56|Failed
2053036|921|2|87|1|38|2|6143.66|Pending
5907635|755|4|59|2|28|3|7779.02|Pending
8491751|910|4|33|1|38|3|2235.87|Completed
5182613|737|4|37|5|15|2|1136.69|Pending
1115214|1450|1|94|4|36|3|2530.05|Failed
9271222|611|2|73|5|19|2|5060.49|Completed
8342520|1359|2|26|1|7|1|6418.01|Completed
2883504|861|3|80|4|30|3|2071.58|Pending
194965|1532|1|80|5|41|2|399.95|Pending
869236|1760|2|44|5|48|1|1293.83|Failed
8452498|1121|3|59|3|47|2|8141.53|Completed
703322|39|2|86|5|29|3|8486.99|Pending
4175149|1371|4|58|4|39|3|2481.32|Completed
219339|202|3|22|2|28|1|9331.84|Pending
7169862|13|4|43|5|25|2|8822.47|Failed
9551448|1413|4|49|5|21|3|6929.28|Completed
3082948|62|2|91|5|42|3|3280.63|Pending
2737929|288|2|53|5|45|1|6779.84|Completed
7083869|1314|3|40|4|34|3|2683.12|Pending
8102151|1192|3|16|4|45|3|2901.44|Pending
7106695|1714|1|51|4|9|2|9663.69|Pending
1608262|801|3|51|5|22|3|1636.86|Pending
9922769|791|3|26|3|44|2|6708.31|Completed
4248426|14|4|59|4|41|1|1303.01|Completed
5736399|863|1|56|4|2|2|134.09|Pending
8547202|640|2|42|3|37|2|5769.95|Completed
9596594|200|2|41|5|3|2|5422.09|Completed
5862404|421|2|46|4|50|2|1660.38|Completed
4962415|1645|3|67|1|40|3|451.05|Completed
2053413|753|2|7|2|21|1|891.75|Pending
2236152|717|1|96|4|41|1|7583.98|Failed
9742928|356|2|20|1|33|2|3920.28|Pending
9195302|336|4|54|5|19|1|6336.76|Failed
3934286|423|4|66|3|38|2|7019.3|Failed
8775256|991|3|16|5|25|3|8546.83|Failed
5358217|1188|2|6|5|3|1|1534.44|Completed
579784|1719|3|3|2|47|2|8414.23|Completed
5452170|467|2|17|5|15|1|2813.28|Pending
4111859|1827|4|35|4|35|2|373.77|Completed
8050630|170|3|92|3|46|1|4534.49|Failed
1615087|1276|3|60|2|9|1|8597.07|Failed
5144608|362|3|47|4|14|3|3270.55|Completed
6975600|1099|4|83|4|10|3|5635.67|Completed
7148819|838|3|54|3|14|2|2218.82|Completed
1861856|53|2|22|1|15|2|457.83|Completed
7794425|497|2|72|4|42|2|4758.97|Completed
6693028|392|2|65|4|11|1|8252.88|Failed
1228852|601|3|97|1|13|2|5599.37|Completed
