balance_id|date_id|account_id|currency_id|opening_balance|closing_balance|average_balance
1646599|1618|41|2|796849.62|663331.74|730090.68
1956454|1044|86|2|613861.57|742803.29|678332.43
286315|298|14|2|847179.03|257152.94|552165.98
1310608|496|78|3|325428.48|518625.49|422026.98
4806760|1365|74|2|225592.73|288460.44|257026.59
3726667|1072|24|3|470566.45|292014.34|381290.4
433149|1789|35|3|396832.65|852732.09|624782.37
4823154|1764|8|2|443472.73|675997.13|559734.93
8333408|1266|42|2|933497.52|650235.74|791866.63
6458557|1327|56|3|239360.94|611792.21|425576.57
7389731|604|27|3|865057.27|621162.18|743109.73
5980230|82|5|2|490589.08|991084.51|740836.8
3515613|908|49|2|546210.01|71231.06|308720.54
9785166|845|6|2|118311.9|524181.11|321246.51
8395346|968|18|1|827333.62|754413.38|790873.5
267350|1655|11|2|923166.65|236019.98|579593.32
3593656|486|19|2|71178.72|41612.02|56395.37
5435847|1578|77|1|287152.82|880350.82|583751.82
9132248|101|25|3|790328.35|518257.48|654292.92
1827812|992|91|2|447855.89|43637.93|245746.91
7364802|1191|85|2|266267.6|554269.06|410268.33
872961|609|22|3|220488.68|227162.05|223825.36
1946603|1430|26|3|9686.29|607896.59|308791.44
2116363|1208|76|3|311054.57|824740.1|567897.33
8513716|808|95|2|751528.81|124750.77|438139.79
9513635|1003|82|1|953147.42|804814.91|878981.17
8487380|1523|78|3|871983.63|639473.44|755728.53
8785109|1084|49|1|741251.07|17644.28|379447.67
1216909|1717|75|3|716207.58|281758.94|498983.26
6218229|1187|61|2|566589.54|982577.13|774583.33
2155758|1271|43|1|796620.49|690075.46|743347.97
4267600|297|32|3|919239.05|116539.19|517889.12
8373264|1693|38|1|879650.77|244541.14|562095.96
7012477|827|4|2|578895.17|663443.01|621169.09
3498322|1450|51|3|902159.28|215751.66|558955.47
1008249|474|70|1|683397.34|421089.35|552243.34
2408222|335|87|3|719835.08|7522.13|363678.6
1653710|907|55|1|909987.39|310138.37|610062.88
3985588|1703|30|1|820733.53|976803.06|898768.3
7546494|582|19|3|433528.99|924129.98|678829.48
1310931|99|26|3|378230.01|438728.72|408479.36
2903375|840|97|2|765359.42|659795.18|712577.3
6145236|379|82|1|187150.94|447576.36|317363.65
4812313|1630|45|2|156228.58|225564.52|190896.55
4526018|898|16|1|237462.27|97985.77|167724.02
6809638|75|65|2|198711.08|853630.39|526170.73
2539126|775|35|1|67045.96|75401.07|71223.52
3830818|1480|8|1|570523.9|409519.46|490021.68
6618638|743|76|2|17973.98|722182.47|370078.22
9052469|982|39|1|88446.09|705872.71|397159.4
5509706|1349|21|1|836646.06|396251.51|616448.79
7719811|1367|65|3|370502.43|890354.68|630428.56
1098915|957|50|2|864813.46|52670.2|458741.83
9766161|640|26|1|150523.76|334554.75|242539.26
533924|713|5|1|619738.56|808223.61|713981.08
4838034|823|11|3|686206.16|761837.09|724021.62
4119805|1032|52|3|932523.54|198720.2|565621.87
85287|1361|53|3|739265.3|393719.15|566492.23
5434911|1767|70|2|604996.53|348065.6|476531.07
7256794|1292|46|3|964821.5|222583.02|593702.26
6787550|964|34|2|704778.11|25393.24|365085.67
9383485|1740|96|2|974445.18|478310.6|726377.89
5373816|1310|69|2|229919.39|395134.7|312527.05
2238953|922|51|2|370056.43|422689.57|396373.0
1746520|504|12|3|916982.59|897673.29|907327.94
1292579|1320|46|1|827237.84|695117.03|761177.44
4620257|215|48|1|571726.1|702132.14|636929.12
4399882|217|36|3|22502.59|951833.83|487168.21
2526321|1744|36|2|127424.57|416403.96|271914.27
3091777|122|4|2|132863.32|308028.69|220446.01
7452641|28|37|1|186637.34|852447.81|519542.58
4725632|468|91|1|543553.23|135257.46|339405.34
8089808|544|27|3|505222.62|104139.7|304681.16
5291568|1466|99|2|120885.64|611244.5|366065.07
3316937|923|86|2|691227.67|736694.22|713960.95
9923899|106|32|2|652717.96|655976.87|654347.42
9112429|189|50|3|37836.33|787782.2|412809.26
5030370|502|4|2|744170.18|871717.06|807943.62
1407279|722|65|3|754266.64|737453.85|745860.24
8109548|1272|26|1|580168.92|798128.85|689148.89
8849979|309|71|2|160106.0|838917.93|499511.97
1680415|135|6|1|682186.76|631079.41|656633.08
8515014|1701|41|3|859907.2|207571.04|533739.12
3351744|1525|70|2|987535.21|835399.11|911467.16
5661558|111|4|2|19396.36|813838.9|416617.63
994614|1432|1|2|376920.93|860183.52|618552.22
1318608|955|94|2|848991.08|680564.95|764778.01
8167978|498|46|3|969131.65|996261.58|982696.61
3761756|278|69|3|144321.56|199308.66|171815.11
3331881|1326|39|1|936845.01|87820.57|512332.79
2206421|973|99|1|615185.25|979072.42|797128.83
2621287|60|46|3|497762.49|62632.43|280197.46
3324812|1684|79|2|330083.65|71264.86|200674.26
9266499|785|17|3|959966.66|945372.48|952669.57
5754024|1377|13|1|82354.23|392131.64|237242.93
6276827|71|42|3|242849.17|739675.5|491262.34
2637168|236|73|3|66044.1|382603.18|224323.64
1057802|956|4|2|649775.63|941024.81|795400.22
316783|405|97|2|803023.51|831334.59|817179.05
3700668|704|11|2|679114.54|565960.22|622537.38
3352508|1719|98|1|37748.06|752963.18|395355.62
3375527|466|15|3|840645.36|747499.58|794072.47
2486561|1229|13|3|186396.67|359398.74|272897.71
9725901|499|66|1|642773.98|924386.38|783580.18
9355154|768|57|3|468397.63|693855.17|581126.4
1070557|708|23|1|210297.05|54314.32|132305.68
9961470|568|30|1|555544.4|586939.98|571242.19
9490445|524|57|2|150356.6|350406.81|250381.71
1802831|431|85|2|659041.21|532918.86|595980.03
8912677|1568|26|1|337559.59|406520.7|372040.15
1222531|978|71|2|647088.12|903460.49|775274.3
6214616|862|81|3|483172.56|499843.04|491507.8
1960520|542|78|2|496403.66|71745.3|284074.48
2804450|655|88|2|657384.4|266569.52|461976.96
4975106|49|43|1|265547.22|583896.67|424721.95
4123076|73|76|3|366378.58|647348.32|506863.45
6049994|168|9|2|853036.45|520648.37|686842.41
3858058|1233|52|2|887468.11|19381.91|453425.01
2759836|1008|42|2|187708.32|312850.22|250279.27
9151014|525|95|3|770815.84|3769.99|387292.91
2963692|144|67|1|857535.67|801604.08|829569.88
3217338|804|24|2|858401.54|789240.4|823820.97
3453474|731|19|2|448981.82|357083.9|403032.86
1292720|1729|73|2|528227.82|173261.22|350744.52
1597052|236|56|1|875044.75|673945.12|774494.94
5501948|1174|66|2|41584.03|626987.04|334285.54
4924153|1477|68|1|632704.39|874835.97|753770.18
5898864|335|18|1|278484.16|629592.5|454038.33
2546293|298|7|3|332336.94|334105.33|333221.14
4713918|508|92|2|160215.9|348547.41|254381.65
5869973|725|48|2|435580.24|426670.48|431125.36
3236441|5|48|3|305378.96|507321.72|406350.34
5833321|1192|81|3|138143.76|770142.39|454143.08
6155505|1579|65|2|732110.78|689562.01|710836.4
799684|822|6|3|472251.66|679371.32|575811.49
5970566|276|40|2|825821.67|765100.96|795461.31
4668524|1484|82|2|981048.58|266723.23|623885.91
6782565|1480|48|3|482415.96|289995.27|386205.61
7378026|1408|47|3|338631.65|843043.1|590837.38
4494137|127|10|1|312267.88|548399.36|430333.62
38794|717|85|3|939062.84|354676.7|646869.77
9454484|1476|12|3|431005.98|50776.69|240891.33
6143994|182|36|3|286093.64|463414.05|374753.84
2622993|1736|1|3|483732.0|38742.22|261237.11
2932872|333|66|2|399106.92|569592.55|484349.73
3336353|568|14|2|410587.85|14970.98|212779.41
3789493|873|6|3|710348.81|505627.3|607988.06
5407403|1675|83|3|336734.57|337485.26|337109.92
1177297|829|20|2|873580.17|555547.21|714563.69
2519279|1094|85|1|194882.02|369154.84|282018.43
6267681|917|71|2|626961.3|478511.26|552736.28
8298667|1329|67|2|325922.14|141107.51|233514.83
2234698|456|68|3|880477.01|511083.04|695780.03
1320970|1385|50|2|655460.56|320293.64|487877.1
8315486|744|95|1|180043.65|149487.22|164765.43
4624812|1708|73|1|973464.57|951802.2|962633.39
7999936|1721|14|3|88196.71|561105.17|324650.94
124815|1716|8|3|361457.17|945107.9|653282.54
9318698|594|81|3|615003.02|807123.95|711063.48
8436288|242|10|3|135594.74|552031.86|343813.3
2565398|837|78|1|458957.09|723120.36|591038.72
8323952|969|87|1|30755.57|908848.87|469802.22
6952640|1678|5|2|588992.6|565873.04|577432.82
3625517|1535|35|2|421062.44|650002.2|535532.32
6857630|1095|77|3|940181.11|293277.91|616729.51
8734550|1800|72|1|233154.18|431836.9|332495.54
9922424|800|75|3|924197.05|987123.1|955660.07
1634835|1824|16|1|180544.68|331790.75|256167.71
2932231|1670|29|3|525487.69|64392.7|294940.19
7783950|1220|52|2|455119.21|214548.23|334833.72
8234726|1494|96|2|105584.97|789651.27|447618.12
3318841|1462|49|3|798966.72|236057.84|517512.28
9348316|87|12|3|387154.35|844448.39|615801.37
2115237|95|26|2|864201.47|184805.29|524503.38
7921873|657|88|3|823072.7|933678.18|878375.44
4000706|1368|32|3|442730.6|160206.06|301468.33
1180419|1157|1|2|577877.73|552293.24|565085.48
931499|388|27|2|862462.53|290001.08|576231.81
9686515|1625|69|3|724064.79|804130.44|764097.61
2983674|509|7|2|234175.48|622240.62|428208.05
3445890|1091|51|2|158926.14|688247.85|423586.99
1181997|7|11|3|422053.12|778703.96|600378.54
535774|492|99|2|872952.78|272291.81|572622.3
9269500|1220|44|1|399366.48|948592.4|673979.44
2795655|598|76|2|800878.43|325178.28|563028.35
9662845|430|73|3|275739.97|119954.53|197847.25
6382889|927|77|3|212763.45|849986.72|531375.08
5863434|146|18|1|305711.69|770648.04|538179.86
1604682|173|86|2|331158.25|129868.43|230513.34
3675597|676|22|3|333783.92|519091.11|426437.52
4519915|757|72|1|926767.01|388818.16|657792.58
464842|1298|46|1|512268.31|744840.02|628554.17
1265677|1085|82|3|304265.42|188598.96|246432.19
9750725|941|71|2|375050.88|849264.47|612157.68
4424676|1520|26|2|718094.87|459762.09|588928.48
5414822|1642|9|1|28582.91|242732.64|135657.77
7684975|748|14|2|743169.12|546959.36|645064.24
5224818|46|8|1|379891.57|937213.7|658552.64
828391|222|99|3|401295.55|830008.7|615652.12
2961939|1155|11|3|778800.08|790487.47|784643.77
223812|1615|23|2|178793.2|388063.32|283428.26
5275962|226|23|1|27119.45|870463.05|448791.25
5919412|289|84|3|548099.23|568927.93|558513.58
2320040|1753|71|2|620563.67|575764.51|598164.09
1013596|873|88|3|882410.8|305423.43|593917.11
3132724|437|99|1|294240.95|640768.17|467504.56
8115937|1621|76|3|431867.25|480724.67|456295.96
7460761|1782|60|1|428144.77|399323.53|413734.15
9253427|1003|3|1|557322.9|843570.45|700446.68
3949833|696|64|3|677436.85|904067.14|790751.99
4216133|375|49|1|646185.65|411210.56|528698.1
8111995|217|23|1|731976.52|917154.47|824565.49
4340063|496|59|2|894148.36|611814.31|752981.33
6346530|1183|70|2|730518.78|52536.02|391527.4
7458439|555|69|1|850284.11|748456.79|799370.45
9216078|519|24|1|356459.19|963794.21|660126.7
9803972|694|80|3|694610.27|27636.23|361123.25
5142027|1779|97|3|33313.82|946995.29|490154.55
8766669|660|82|3|699746.1|883261.06|791503.58
6580260|774|79|3|265640.3|963638.76|614639.53
3081544|1631|39|3|560531.45|660295.81|610413.63
479489|545|49|2|104059.19|869640.04|486849.61
1280207|1579|84|3|360310.69|21553.55|190932.12
2165165|229|1|3|92871.96|646147.89|369509.92
3303004|1454|22|1|388752.94|581291.39|485022.17
6250944|465|8|2|33308.68|7844.25|20576.47
7407596|1757|44|1|52272.92|194073.77|123173.35
6203535|1777|80|2|278664.78|916685.5|597675.14
8164116|306|25|3|498832.14|880922.27|689877.21
3628459|183|93|3|786633.63|428611.42|607622.53
7383367|650|74|3|376966.28|230092.28|303529.28
188051|1006|32|2|682899.57|59514.06|371206.81
7451496|482|91|2|449437.54|633372.01|541404.78
6614575|1159|91|3|952878.58|961604.22|957241.4
512199|1499|95|1|343788.64|849205.74|596497.19
6710694|164|17|1|78654.69|380877.03|229765.86
8923488|70|12|2|461775.56|866641.52|664208.54
3984209|1495|3|2|940258.84|844960.47|892609.66
4332187|705|34|3|393890.43|726026.91|559958.67
1925487|396|13|1|904233.36|411500.94|657867.15
6779478|700|79|3|442197.12|162648.62|302422.87
7030628|1210|76|1|454978.36|301121.93|378050.15
4431833|1082|27|3|541524.11|561861.61|551692.86
1520403|1635|82|3|365949.13|207509.74|286729.43
2387569|1627|39|3|686108.15|380273.55|533190.85
919633|295|19|3|91503.04|679410.05|385456.55
574916|29|32|2|871465.75|17044.67|444255.21
7165032|938|87|1|124439.81|532348.76|328394.29
2082864|1275|96|3|223398.02|541659.02|382528.52
3716688|1729|29|2|272240.13|400125.68|336182.91
3281535|955|23|2|400792.26|906740.86|653766.56
4702436|1176|19|2|612549.15|39062.41|325805.78
5686582|1304|58|2|246410.69|551111.85|398761.27
6858370|1171|32|2|16597.9|582141.87|299369.89
6317156|1371|16|2|759598.74|208479.7|484039.22
5485674|1825|45|1|898146.09|847271.11|872708.6
9026513|312|48|3|930307.88|465628.67|697968.28
3770110|1747|51|2|170770.07|371736.1|271253.08
6561502|25|84|1|292561.79|976262.89|634412.34
5336525|1137|31|1|951417.32|114826.08|533121.7
9698198|125|54|1|805015.53|864200.56|834608.05
3709396|1705|73|2|17377.63|359142.63|188260.13
1155558|235|79|2|835388.19|18157.03|426772.61
2510122|1540|72|1|53962.05|721199.96|387581.01
1034388|884|98|1|332889.43|589351.58|461120.51
4125924|90|86|1|618040.28|839961.89|729001.08
7469876|227|78|3|306828.77|349850.57|328339.67
3811351|553|62|1|363815.96|290829.45|327322.71
318781|1114|30|3|19454.28|364441.52|191947.9
8089470|1278|93|3|146449.86|177209.84|161829.85
794872|1770|90|1|454701.92|848839.29|651770.6
613925|304|49|1|376272.98|145153.0|260712.99
9741225|1742|30|2|138006.19|643680.27|390843.23
2815809|1635|13|2|321058.17|427009.87|374034.02
1723212|791|67|1|635699.54|224370.24|430034.89
4043639|1580|63|1|455969.54|642188.61|549079.07
3767717|696|44|2|766693.56|737788.16|752240.86
3286070|130|56|2|385054.05|880888.38|632971.21
8204753|885|48|1|539971.34|419477.01|479724.17
5591360|375|31|1|94220.33|911669.91|502945.12
8780957|1198|87|1|39908.49|877146.92|458527.71
196702|641|64|1|653438.91|56241.14|354840.03
4368182|831|1|1|660873.45|61710.87|361292.16
4283662|158|46|3|865984.24|735809.3|800896.77
2001391|1360|24|3|979750.76|980680.54|980215.65
7584868|1241|23|3|900322.24|925073.46|912697.85
148468|1226|71|1|172019.73|735617.44|453818.58
6961520|914|15|1|868192.18|155406.45|511799.32
1948810|709|70|2|436756.74|351721.85|394239.29
5941283|1222|54|2|322709.71|256754.47|289732.09
9407244|1200|30|3|432306.73|878163.81|655235.27
748443|12|85|1|409832.34|199336.46|304584.4
3162834|609|19|3|979179.41|978816.62|978998.02
9932692|1790|21|1|158577.43|763370.13|460973.78
3666474|349|68|1|965869.26|428613.59|697241.43
9696634|1238|12|1|170031.55|162105.16|166068.35
1057493|1754|50|3|652523.63|206730.75|429627.19
5703783|186|82|1|852237.74|562181.64|707209.69
1815206|1821|78|1|177990.2|277485.53|227737.87
1064210|835|98|1|179011.42|831764.62|505388.02
6338425|1737|13|3|681266.52|196147.63|438707.08
7760297|846|98|2|91403.86|404952.56|248178.21
9632852|765|42|3|173073.09|958413.2|565743.15
5328820|1141|17|1|800545.04|272342.88|536443.96
5122011|1442|16|1|862731.32|202819.16|532775.24
6860843|916|20|2|882706.12|728554.32|805630.22
9506608|1276|64|3|680114.52|91716.55|385915.54
7672124|192|39|2|630164.76|470179.46|550172.11
2006869|1106|43|2|645439.1|717059.11|681249.1
925449|1|82|2|62765.87|24616.27|43691.07
3849952|500|65|1|373173.59|63203.86|218188.73
6521941|1234|11|2|213662.24|403721.72|308691.98
1389889|551|98|1|10727.06|738499.16|374613.11
3127100|802|64|3|217329.63|442720.57|330025.1
574169|487|96|3|852208.53|132666.01|492437.27
8084157|465|41|2|718607.65|145727.47|432167.56
3360937|1006|14|2|531392.45|388142.53|459767.49
2472774|234|33|3|820081.37|662061.53|741071.45
5920142|78|86|3|314612.7|423621.66|369117.18
9787410|944|6|3|511544.39|669903.82|590724.1
7447482|664|43|2|600012.8|454947.84|527480.32
9615278|708|24|3|759736.21|810600.03|785168.12
5375688|268|85|2|833542.59|303154.39|568348.49
4841442|629|24|3|275325.61|647169.8|461247.71
6603388|1114|73|3|105521.33|257342.44|181431.89
7135058|195|58|2|677361.03|382809.26|530085.15
8698680|699|66|2|782413.48|351901.45|567157.46
6324266|1536|35|1|512034.47|340039.36|426036.91
3310804|307|89|3|61378.34|94625.84|78002.09
9225809|237|12|3|418722.93|557720.93|488221.93
2391748|634|19|1|12030.38|474909.19|243469.79
8746295|35|76|2|74153.74|215430.6|144792.17
5713865|1048|47|2|414676.42|957185.46|685930.94
3048658|656|42|1|707554.58|252312.19|479933.39
7175867|1377|94|1|943992.5|160244.12|552118.31
7348894|1013|8|2|690101.76|702131.74|696116.75
5186495|998|71|3|753238.95|724909.1|739074.02
8224602|969|72|1|385336.04|16337.02|200836.53
1538951|372|45|3|337147.6|750628.8|543888.2
8438682|671|41|3|978471.07|817664.43|898067.75
5525340|703|26|1|936719.25|829961.04|883340.15
2832577|1195|7|3|375487.02|189986.63|282736.83
2079405|125|42|2|623557.87|103446.58|363502.22
8602018|1440|61|1|928612.26|474836.86|701724.56
8287149|1377|28|3|934500.68|713103.07|823801.88
3397640|73|11|1|855515.35|316844.29|586179.82
4467157|50|16|3|992269.0|794969.84|893619.42
2495536|434|17|1|140262.68|5149.13|72705.9
961295|1422|36|3|696201.92|736660.43|716431.18
4178833|1620|81|2|284660.8|143369.27|214015.03
8435913|1314|71|3|242161.09|398987.63|320574.36
4523642|505|11|2|811069.62|945788.77|878429.2
2032530|276|33|1|92029.28|1031.0|46530.14
4227790|1733|3|2|341584.81|438766.81|390175.81
4564312|381|38|2|318037.51|853086.27|585561.89
7683968|833|41|1|942637.03|921073.19|931855.11
4507104|197|78|2|497659.23|735482.97|616571.1
3206048|1083|72|2|242799.56|981676.8|612238.18
8118399|1550|16|1|555618.04|243850.65|399734.35
8952772|507|96|1|405115.76|23241.39|214178.58
1034352|105|72|3|669355.72|158500.87|413928.29
7089406|848|88|2|310290.98|63284.44|186787.71
2862371|97|30|3|326733.36|31255.37|178994.36
9715327|1596|81|2|190933.68|381985.19|286459.43
1224672|678|32|3|358111.71|580762.2|469436.95
5501735|374|72|2|499385.54|482856.28|491120.91
2852453|1479|51|1|65957.0|299.2|33128.1
3033425|821|71|1|208963.01|64396.72|136679.86
8801230|1660|69|3|692733.33|688875.83|690804.58
8175424|896|6|1|369131.27|606022.55|487576.91
3735150|1746|21|3|571724.52|687252.35|629488.44
4496514|264|44|3|123756.8|425023.9|274390.35
8686362|131|2|1|817833.49|946837.9|882335.7
7929781|1007|31|1|567024.98|102383.32|334704.15
9415682|81|19|3|911606.5|748349.53|829978.02
5949952|1132|91|1|482586.6|973800.57|728193.58
5219426|1001|40|3|230707.66|827355.54|529031.6
7182800|1025|65|1|299313.66|146172.93|222743.29
6512393|1494|57|3|805839.62|12307.4|409073.51
704243|705|59|1|922700.18|48039.97|485370.08
8339098|1031|75|2|188700.62|33896.03|111298.32
3229402|1682|8|3|245009.47|593252.74|419131.1
8100779|214|88|3|237908.23|191890.0|214899.11
2692159|352|21|3|742053.93|512921.01|627487.47
3218776|944|97|2|757491.61|345514.2|551502.91
9778071|1312|98|2|94774.75|326245.88|210510.32
2185271|238|4|3|653726.75|3906.55|328816.65
3116801|847|41|1|962820.83|239059.84|600940.33
8651090|150|20|3|812078.33|711866.55|761972.44
6596244|1552|35|2|545697.47|252074.42|398885.95
2631972|574|77|1|728748.62|160144.97|444446.79
3454515|877|72|1|443882.76|558823.75|501353.26
2317637|443|63|2|317760.14|899470.19|608615.17
5135566|305|99|1|925469.47|660648.7|793059.08
1100428|1756|49|2|51445.27|266097.04|158771.15
7643814|841|6|3|139868.47|496140.97|318004.72
6656516|1566|8|2|164462.66|407880.51|286171.59
1787979|198|89|1|125808.8|67715.92|96762.36
1020062|1549|21|2|582690.05|668474.68|625582.36
4785344|882|63|2|554970.48|701936.58|628453.53
1696077|1700|100|1|976740.58|990851.65|983796.11
9771948|1701|14|2|404609.75|564968.07|484788.91
5380968|933|7|2|374903.59|534634.48|454769.04
3025594|235|93|3|240991.77|614141.75|427566.76
3557011|685|40|3|705042.27|740722.43|722882.35
6717234|341|70|2|783071.34|837946.59|810508.96
5556902|478|13|3|639980.07|26634.31|333307.19
6941850|1032|71|2|373967.94|38357.39|206162.67
4160015|660|14|1|77881.92|15303.77|46592.85
3418913|290|86|1|389800.95|613153.15|501477.05
1467783|1122|99|3|328537.75|269570.0|299053.88
1880661|1176|91|1|689579.07|534412.34|611995.7
5255310|75|50|1|445736.31|813450.81|629593.56
3951913|1435|72|2|541632.81|786360.34|663996.57
7905829|1255|39|2|631854.17|508741.9|570298.04
3527435|1489|40|1|230789.72|880429.2|555609.46
6118365|165|17|1|38864.26|758143.69|398503.97
2407605|11|61|1|870190.23|346616.36|608403.29
7121707|1662|47|3|993327.67|693471.99|843399.83
5079737|609|70|1|855922.54|781286.28|818604.41
4369499|529|34|2|703234.66|417533.54|560384.1
2680268|62|98|3|661574.5|972075.43|816824.97
9296616|1080|71|2|785010.41|676466.28|730738.34
5380609|359|85|3|30413.53|264800.59|147607.06
6512834|1132|28|1|365442.72|212937.14|289189.93
1194761|1446|87|3|81750.06|481885.94|281818.0
1979925|666|54|1|950226.97|828284.77|889255.87
387475|966|50|3|604524.71|507486.45|556005.58
1400084|326|22|1|987503.97|742935.89|865219.93
7231272|92|40|1|185148.13|586723.52|385935.83
7352655|605|14|2|788117.73|676093.08|732105.41
5862456|1594|18|3|968357.85|676703.62|822530.73
6143439|1161|72|1|195625.4|424698.44|310161.92
5729538|216|62|3|917096.13|948854.39|932975.26
3431223|1540|77|2|986857.52|260729.71|623793.61
9475689|774|45|3|300041.96|891727.03|595884.49
6817153|1179|74|1|169564.9|348364.56|258964.73
4388874|1127|19|2|666641.15|1930.78|334285.97
5272397|122|71|2|905451.15|717982.04|811716.59
1869842|1084|38|1|276494.38|132200.66|204347.52
6366515|1781|88|2|172856.02|688842.46|430849.24
5826633|44|81|2|207736.64|280987.15|244361.9
8189813|701|3|1|439276.53|145201.46|292238.99
6081502|684|59|1|736803.74|506886.16|621844.95
7946936|1718|71|3|861456.15|911993.03|886724.59
9850337|19|75|3|557991.58|67640.43|312816.01
6833976|1192|33|1|921662.55|648261.73|784962.14
1752879|1289|75|3|975605.84|48379.88|511992.86
4033232|156|59|2|466852.36|725422.05|596137.21
231127|127|81|3|444761.3|921263.98|683012.64
4377178|1439|90|3|874240.15|137456.04|505848.1
9430395|432|41|2|343466.1|908223.73|625844.92
1880755|1340|54|1|447527.79|608204.7|527866.24
7928385|389|35|2|753409.72|135260.94|444335.33
7608045|1654|54|2|880080.43|603144.07|741612.25
914861|1080|56|3|110985.71|81082.18|96033.95
1648760|1032|10|1|790811.93|961327.37|876069.65
1655205|1202|94|3|965387.57|246030.23|605708.9
4893061|216|15|1|755467.86|918328.68|836898.27
7431131|1503|2|2|380871.54|346791.81|363831.67
2205323|768|39|2|310438.3|432296.68|371367.49
7702274|276|94|3|561184.5|313661.69|437423.09
8558671|1467|52|3|61859.32|982545.45|522202.38
2651071|116|13|1|666811.57|347313.06|507062.31
1246059|311|57|3|818414.79|664148.33|741281.56
1309074|566|15|2|410529.72|670453.97|540491.84
6223556|821|50|2|272307.72|421286.61|346797.16
9553175|380|61|3|900648.35|911040.01|905844.18
577126|775|78|3|33857.16|826466.28|430161.72
9657864|175|82|3|489406.6|459912.14|474659.37
5267427|1185|56|3|299049.97|765549.76|532299.86
3604604|1128|84|2|9494.1|703784.69|356639.39
7067259|1102|6|1|249882.07|709245.52|479563.8
1494634|581|11|3|824269.7|310954.73|567612.21
6783917|516|97|2|681941.57|838700.76|760321.17
5395293|552|28|3|898802.43|566902.61|732852.52
9706611|716|41|2|416889.15|46670.37|231779.76
5270284|1584|49|1|970107.42|906748.5|938427.96
1536420|1659|18|2|100504.94|415434.13|257969.54
7425122|1037|74|2|162240.03|659988.12|411114.08
1809876|1602|77|3|708263.56|744389.85|726326.71
5082695|503|56|1|277342.29|806723.33|542032.81
2910802|377|87|3|800119.5|804396.81|802258.16
8482594|237|77|1|530575.76|994305.01|762440.39
776671|1346|53|3|970747.39|788848.34|879797.86
772839|638|63|3|738286.66|821107.8|779697.23
2903478|413|68|1|187291.81|675070.35|431181.08
3971466|1542|77|3|606718.1|770410.11|688564.1
2013599|1661|18|1|164856.53|602360.2|383608.36
7338527|1238|49|1|203007.75|929898.04|566452.9
7363001|1178|47|3|487362.4|244868.79|366115.6
9703492|592|37|2|523078.33|670887.99|596983.16
9282022|1204|63|1|569274.02|387487.18|478380.6
1971849|510|45|1|862996.71|208095.74|535546.22
5573351|771|100|2|254510.75|258634.49|256572.62
5874522|1509|51|1|131333.62|195044.03|163188.83
1094404|1725|31|2|333726.84|477220.31|405473.58
611562|1542|5|2|239391.22|445141.57|342266.4
7607612|506|46|3|837396.86|618126.58|727761.72
539001|1290|24|2|133644.44|266535.34|200089.89
2193800|1291|88|2|494484.03|305412.2|399948.11
3378437|749|82|2|825983.3|329281.18|577632.24
5377653|1538|86|1|593576.98|655091.36|624334.17
6459492|1563|79|1|363992.77|30090.89|197041.83
7248259|132|27|3|766937.39|899782.87|833360.13
8200083|974|90|3|161708.4|528768.24|345238.32
6060308|544|57|3|630455.34|413485.2|521970.27
8560168|548|3|1|952074.7|603494.4|777784.55
776216|1124|6|3|204798.75|612613.0|408705.88
1569264|1273|84|1|542713.78|34418.53|288566.16
9960750|1329|91|2|149734.66|613680.24|381707.45
1116377|1475|77|1|751041.53|914806.13|832923.83
784616|381|58|1|454245.91|379357.58|416801.74
5440291|1354|29|2|858323.36|288767.6|573545.48
3179538|460|65|1|146670.45|347539.38|247104.92
5889494|585|23|3|984581.45|894664.28|939622.86
3323438|671|56|3|5380.1|741347.32|373363.71
1598899|1|48|2|377848.13|140277.41|259062.77
3882778|1151|98|3|691160.78|807052.64|749106.71
9556188|1050|81|2|840262.28|408733.27|624497.78
4595446|610|44|2|537740.85|976524.42|757132.64
3109305|1273|71|3|295338.52|52086.17|173712.35
8286550|666|84|3|646128.34|134954.41|390541.38
7752414|359|89|3|950755.04|686833.01|818794.03
5834928|1379|52|2|786515.31|602226.93|694371.12
5509321|159|15|1|792338.71|732437.88|762388.29
3597454|1191|52|2|588359.5|746749.08|667554.29
6321242|1188|64|3|130417.77|759841.99|445129.88
8753087|346|76|2|426624.51|78201.16|252412.84
4519006|1073|45|3|161303.52|97260.87|129282.19
3144122|139|26|3|809743.06|991900.07|900821.56
5587258|67|92|2|625166.79|163792.3|394479.55
507649|798|81|3|221300.21|475744.1|348522.15
3011504|1789|36|3|569174.95|908926.85|739050.9
4110319|561|87|3|300248.82|358761.5|329505.16
6285360|230|33|1|162601.11|792260.58|477430.84
3881803|1699|81|3|149573.63|360542.53|255058.08
3449777|345|50|1|67123.48|58700.54|62912.01
6492590|502|93|3|733239.5|475493.3|604366.4
5000063|794|64|2|638503.21|236362.79|437433.0
195387|961|10|2|769738.0|953545.29|861641.65
7325972|1228|6|3|189294.13|101997.13|145645.63
3028093|1214|52|1|511956.96|977666.62|744811.79
5862559|169|31|2|524327.13|596909.14|560618.14
6498922|762|67|1|297535.82|396916.42|347226.12
3620786|1185|5|1|864037.41|486564.6|675301.01
4079855|868|4|1|942571.89|988317.56|965444.73
6441787|484|59|3|399489.62|839913.18|619701.4
2399117|1265|28|2|683522.55|164629.57|424076.06
8222903|378|59|3|306664.48|463279.66|384972.07
