loan_fact_id|date_id|loan_id|account_id|location_id|currency_id|loan_amount|loan_status
92511|1809|38|54|26|2|430267.84|Rejected
34917|1747|6|81|42|2|35261.75|Rejected
77672|473|10|61|20|2|380412.23|Pending
87261|849|36|100|15|1|243572.34|Rejected
24980|1387|40|37|14|2|169501.24|Approved
80690|158|20|41|45|1|282871.15|Approved
47940|119|31|20|37|3|416177.63|Pending
45414|1432|40|60|4|1|227874.96|Approved
44218|786|13|65|38|3|112278.62|Pending
31091|352|27|23|13|1|392043.7|Approved
68098|205|31|35|34|3|361802.39|Approved
66005|1081|35|100|36|3|185213.84|Pending
25795|1320|29|74|32|3|80240.99|Rejected
36754|109|17|4|49|3|176119.67|Rejected
65896|1636|38|35|18|2|176764.48|Pending
16830|57|12|89|47|1|93109.67|Pending
7251|587|26|73|44|3|247256.55|Pending
69851|1495|28|78|14|3|149641.31|Pending
84551|1005|41|7|44|2|45436.39|Pending
60710|320|28|34|42|1|68197.96|Rejected
14702|1|28|27|5|3|380991.02|Approved
72659|412|19|97|6|1|32578.54|Rejected
84540|410|12|64|24|2|443542.67|Pending
78545|298|41|90|33|1|317462.24|Approved
53594|490|30|50|1|3|242137.16|Pending
78157|393|10|54|23|3|105986.49|Approved
9305|1431|44|87|13|2|26556.24|Approved
85903|1083|15|42|45|3|213929.11|Approved
83997|133|36|16|15|3|51646.09|Rejected
82072|508|33|9|43|2|22898.34|Pending
14167|1811|27|24|48|1|377578.27|Pending
916|69|32|98|9|2|137471.29|Approved
88577|530|35|90|19|3|70410.26|Pending
27814|124|25|29|35|1|377995.79|Rejected
5852|646|8|30|25|1|436461.69|Rejected
85021|509|8|79|33|1|489298.45|Pending
6244|196|37|62|9|3|453162.3|Approved
21326|900|14|45|39|3|202303.68|Approved
68061|1321|26|70|7|1|316477.24|Pending
24500|310|23|71|41|1|226071.63|Rejected
30664|1595|20|23|39|2|212841.74|Approved
26585|421|46|69|30|2|446079.57|Approved
96524|800|38|54|40|1|207509.09|Approved
51036|1000|34|19|18|1|368943.73|Approved
25111|1061|21|15|43|3|175656.3|Pending
25004|1269|1|100|5|2|311493.62|Pending
32259|1360|23|93|2|1|276818.99|Approved
73857|1113|4|8|6|2|284075.64|Rejected
76101|937|30|71|32|3|125179.73|Pending
70614|297|5|28|35|1|128151.27|Approved
4666|1156|47|63|20|3|183087.21|Rejected
27314|1103|45|16|4|1|425764.81|Pending
12352|980|33|8|27|2|226900.72|Approved
29692|372|28|96|13|3|381730.87|Rejected
67557|527|18|18|32|1|263917.34|Rejected
9051|446|43|6|23|2|179701.35|Pending
68506|390|13|87|3|3|468890.19|Rejected
3505|1010|31|17|25|1|456061.0|Approved
33694|1594|48|51|24|1|35612.7|Approved
72454|9|5|78|42|3|411830.27|Approved
31016|883|42|40|24|1|56817.52|Approved
85695|143|35|93|11|2|323922.04|Approved
33230|1123|27|41|16|2|332235.17|Pending
13778|488|15|57|44|2|214425.27|Approved
86459|778|4|38|47|1|305227.04|Pending
34376|1642|41|62|16|2|451897.44|Rejected
479|1002|16|79|4|1|225346.64|Rejected
50362|114|1|63|37|3|379348.92|Pending
38150|1263|18|85|19|3|262109.28|Rejected
98615|1003|34|17|40|3|424117.6|Pending
98452|337|9|80|39|1|380378.59|Approved
96791|113|37|42|37|1|82318.16|Pending
55640|39|23|25|46|1|402223.94|Approved
50585|709|31|60|29|1|450758.45|Rejected
18647|1284|50|29|48|2|38462.55|Pending
38559|253|26|88|8|1|97961.58|Rejected
10560|1597|47|84|35|2|359584.62|Rejected
45589|726|13|61|7|2|265343.37|Approved
62644|489|2|9|5|2|438211.13|Rejected
14917|905|10|51|14|2|186624.88|Rejected
91391|1634|20|5|44|2|69052.42|Approved
4066|1588|49|17|43|3|359983.13|Rejected
71043|458|42|32|23|3|414543.9|Rejected
58697|913|5|26|30|2|453789.06|Rejected
79694|1502|47|66|28|2|16831.75|Approved
26684|392|5|56|21|3|94670.01|Rejected
99984|1373|3|10|7|1|127126.72|Pending
66958|937|27|32|34|1|95998.21|Approved
26604|1132|32|19|10|2|283558.27|Rejected
17247|352|36|59|16|3|124766.64|Rejected
31571|1096|2|35|12|1|99488.3|Pending
28733|1705|12|62|38|1|356949.6|Pending
96626|557|43|56|38|3|158454.08|Rejected
10875|202|20|81|48|2|364097.85|Approved
19015|1246|2|64|42|2|469413.2|Rejected
63127|127|44|65|49|1|7791.66|Pending
20208|848|31|52|31|1|303434.14|Rejected
16021|392|9|3|29|3|264468.14|Approved
67980|857|5|72|16|3|489186.4|Pending
8676|953|31|4|25|1|251452.18|Pending
35472|1282|42|28|26|2|245285.98|Approved
20891|210|44|39|47|3|332217.27|Pending
5607|585|27|16|33|1|460810.59|Approved
84829|284|7|22|7|1|74995.02|Pending
81166|1545|36|41|36|2|332532.38|Pending
21316|1179|13|89|23|1|349008.06|Rejected
7681|800|35|62|3|2|359450.31|Approved
88034|1445|41|34|47|2|472601.16|Pending
306|904|49|97|17|3|321257.44|Rejected
67730|1496|36|11|16|1|434989.47|Pending
95262|730|5|86|22|3|489340.82|Approved
91603|527|26|47|50|3|197756.16|Rejected
26327|824|16|80|43|2|369025.12|Approved
20775|1540|36|24|8|1|475968.89|Rejected
75662|375|20|15|45|1|6946.94|Rejected
84949|1581|23|55|21|2|490762.08|Approved
10580|479|39|48|3|1|282071.19|Rejected
1027|514|36|71|31|2|386824.11|Rejected
95621|1515|24|11|48|3|264878.8|Pending
41407|41|49|30|34|2|289059.74|Pending
11995|248|28|12|24|1|228778.23|Pending
70844|549|50|69|14|2|234013.66|Approved
64838|1272|19|14|37|1|416493.54|Pending
71721|829|3|55|50|2|422821.4|Approved
68604|894|8|2|13|3|456963.41|Rejected
29315|347|34|56|39|1|141376.23|Rejected
73807|1439|43|54|35|2|198224.47|Rejected
79882|1451|17|76|2|3|477168.76|Pending
67501|962|22|83|24|2|463163.88|Approved
67680|1792|12|74|4|3|237451.72|Rejected
71633|3|42|42|43|2|203721.74|Approved
64218|1621|49|94|40|3|363349.4|Pending
24389|1562|49|15|28|2|223696.78|Pending
51140|811|1|90|6|2|77104.07|Approved
34278|774|22|6|50|2|422430.91|Rejected
69398|1669|27|67|17|2|88126.05|Approved
85960|1332|42|98|38|3|401074.34|Approved
31784|422|28|51|22|1|25439.26|Rejected
5215|176|23|49|29|3|98950.99|Approved
1980|162|33|13|11|1|280936.6|Rejected
47352|170|45|34|1|1|173604.65|Pending
11158|1733|22|38|8|1|39661.16|Approved
47362|250|35|98|25|2|490364.72|Rejected
47355|1826|1|2|7|1|175819.35|Approved
46126|368|9|40|26|2|57817.57|Rejected
85319|1784|25|60|21|3|304004.43|Rejected
47614|1081|24|34|28|1|489252.73|Pending
51008|370|2|14|50|1|428727.55|Rejected
45200|1532|19|63|48|2|246634.25|Approved
37636|1217|14|4|21|1|163739.04|Pending
69940|1714|10|74|23|2|58091.68|Pending
99155|477|32|47|6|1|474927.82|Rejected
80681|1085|30|18|36|3|445753.79|Approved
75128|644|40|8|12|1|416085.47|Pending
28021|1765|34|61|49|2|31619.61|Pending
19473|654|18|72|42|3|69732.01|Rejected
25535|469|28|29|14|3|360312.95|Rejected
69402|955|7|35|32|3|41563.68|Rejected
93475|1605|14|18|19|3|65769.4|Pending
88618|798|22|72|6|1|494713.07|Pending
79467|1576|16|78|4|2|478519.54|Approved
51749|868|15|38|36|2|79061.66|Rejected
84731|414|17|57|25|3|82916.75|Rejected
63305|697|46|23|20|2|381383.82|Approved
57407|15|48|55|40|3|9517.97|Pending
5409|1475|35|7|49|3|264334.46|Rejected
60855|897|46|82|37|3|185694.45|Rejected
9261|1244|11|85|49|2|327913.03|Pending
4198|166|50|18|22|3|195820.35|Approved
16647|1685|48|25|44|2|101924.94|Approved
64604|937|11|88|13|2|308133.84|Pending
82174|1753|22|50|18|2|388244.18|Pending
87351|963|30|64|20|1|480132.92|Pending
39595|339|2|87|30|3|236592.78|Approved
80464|455|32|3|40|3|15924.67|Rejected
97439|352|8|2|19|2|137370.12|Rejected
2595|134|5|26|10|1|462950.85|Pending
29100|717|28|93|49|2|498643.61|Approved
50322|254|11|64|30|1|73817.33|Approved
41711|845|16|59|42|2|418567.13|Pending
761|1125|24|73|34|3|463332.66|Approved
91352|454|45|59|24|2|78692.05|Pending
75777|1492|26|67|18|3|277506.69|Approved
81922|1053|16|22|33|1|486547.51|Pending
6166|1379|49|69|49|3|424398.99|Pending
5756|260|2|8|8|3|255095.42|Rejected
38470|559|27|48|10|3|71144.81|Approved
22368|30|50|21|26|1|486735.05|Approved
1920|1534|13|26|46|3|23143.49|Pending
57194|1455|40|50|15|2|262188.13|Rejected
13786|1207|13|33|46|3|486958.12|Approved
56548|1013|44|79|17|1|125459.86|Pending
83179|1038|37|99|41|3|35975.83|Approved
12061|1231|2|60|26|1|260746.48|Approved
53644|1791|10|33|32|2|445467.93|Approved
52072|634|20|26|49|1|488988.81|Rejected
46385|1310|48|75|10|3|145383.94|Rejected
68418|1304|3|48|34|1|422395.56|Rejected
53822|1316|20|85|35|1|135458.09|Rejected
19632|614|19|50|21|3|427478.96|Pending
35510|1658|19|16|40|1|36660.82|Approved
77240|1086|49|46|50|2|208671.24|Pending
90003|746|1|44|47|2|252573.74|Approved
96662|362|28|92|11|2|119438.26|Rejected
48702|856|10|16|24|3|473660.86|Pending
60729|1314|36|62|13|1|442313.28|Rejected
66236|804|39|10|28|2|176692.07|Pending
85889|1346|41|98|45|1|484417.25|Approved
88092|1121|40|59|36|2|371952.91|Approved
19602|274|45|66|28|3|191674.23|Rejected
86013|986|14|57|5|2|59905.6|Approved
51006|1309|43|98|27|2|150569.81|Pending
48682|1380|11|6|23|2|312408.75|Approved
67573|1715|39|6|37|3|347142.5|Approved
603|1659|14|49|13|3|22272.77|Approved
68180|1142|8|11|4|3|228640.53|Rejected
13723|1707|9|34|30|2|431141.43|Pending
15646|131|2|82|22|1|427827.05|Pending
53642|1465|49|55|7|1|194643.3|Approved
9541|1451|6|74|49|3|224417.24|Rejected
71404|292|2|57|8|2|333285.32|Rejected
68104|1158|4|49|20|3|305340.93|Pending
16393|975|16|4|36|3|236151.7|Rejected
48932|49|13|41|8|3|404603.32|Approved
11888|221|18|12|40|2|337941.9|Approved
45767|1536|19|88|2|3|146289.78|Rejected
470|145|11|18|26|2|365430.49|Pending
35777|137|2|3|45|3|456476.99|Pending
33111|620|48|72|20|1|349002.93|Pending
27038|286|21|6|46|2|21081.14|Rejected
37643|1182|19|17|20|1|448916.7|Approved
19502|1389|7|75|9|1|331831.44|Approved
89882|212|4|6|42|3|486771.29|Pending
53009|441|38|77|28|2|109411.38|Pending
3042|1009|39|24|13|2|251808.47|Rejected
17493|1249|29|13|21|2|350248.09|Pending
64882|1289|2|43|36|2|11763.85|Rejected
93396|1622|7|56|14|2|352240.54|Rejected
61980|852|1|99|37|3|331650.01|Approved
29847|1332|39|28|14|3|78773.58|Approved
35390|1229|7|34|25|2|223095.37|Approved
22832|293|29|11|41|1|446322.83|Rejected
30578|274|39|21|36|2|485528.17|Rejected
58761|1105|44|25|6|3|448900.76|Pending
46820|1128|28|11|14|2|103283.02|Rejected
70692|1437|24|79|40|3|61730.0|Approved
33515|1783|1|91|32|1|380471.85|Rejected
19634|341|19|5|27|2|38175.47|Rejected
51070|346|22|94|5|1|256688.72|Rejected
66882|1214|28|6|27|3|100111.11|Rejected
45593|6|7|47|6|1|306480.44|Approved
91544|1011|20|48|18|1|289304.05|Approved
68417|678|9|2|45|2|443115.83|Pending
24807|1453|49|20|34|2|264732.6|Pending
39818|559|1|56|34|2|54778.8|Rejected
14216|211|30|89|30|3|435097.78|Rejected
1366|789|41|84|35|3|12258.7|Rejected
47719|1576|2|78|40|2|25249.81|Pending
18440|1766|42|7|18|3|163734.32|Pending
46425|1523|40|89|16|1|361434.83|Pending
71347|639|15|3|34|1|43549.0|Rejected
35257|27|32|58|14|1|52353.74|Rejected
50216|256|37|35|23|3|45109.99|Approved
343|1756|28|100|50|1|196524.92|Pending
28256|450|31|29|22|3|261722.26|Rejected
75535|744|38|40|39|1|88732.83|Rejected
90532|990|14|45|16|1|236414.17|Pending
89691|1624|37|37|10|2|473072.25|Pending
74251|445|38|65|10|2|106319.56|Approved
58739|614|8|61|37|1|101316.6|Pending
61081|1029|44|62|21|3|51628.45|Rejected
51142|1426|6|48|35|2|259138.29|Pending
53691|623|8|7|42|2|476895.07|Pending
73514|439|34|59|4|2|64363.02|Pending
44065|1111|37|2|45|1|174650.88|Rejected
2976|1175|26|91|46|3|73902.23|Approved
74571|1720|29|37|34|3|310436.58|Pending
23961|990|22|28|17|2|231161.56|Rejected
26444|1175|5|68|7|3|194843.12|Pending
11990|539|28|62|14|1|305337.07|Approved
64|1162|22|23|32|2|362024.06|Approved
79587|68|45|49|41|3|256237.49|Pending
75620|296|17|83|30|3|437631.43|Approved
84025|1265|40|57|25|2|387335.16|Rejected
19465|976|25|61|40|3|49903.06|Approved
51149|1346|30|55|15|2|270463.11|Rejected
30743|213|4|72|46|1|267537.3|Pending
86283|1663|10|91|41|1|116164.5|Approved
80261|1477|18|76|25|1|222052.63|Approved
99027|1771|40|44|47|3|475625.44|Pending
43681|1538|10|39|50|3|388692.0|Pending
41374|1401|38|48|29|2|289921.47|Approved
49031|291|37|24|21|3|111779.85|Approved
44812|1156|12|10|5|2|326898.17|Approved
38716|1343|15|64|38|1|218244.55|Approved
37137|937|28|9|42|2|365185.09|Pending
12984|873|12|31|17|3|161229.59|Pending
99512|256|30|24|35|3|250939.26|Pending
95687|1128|31|10|37|3|388025.42|Pending
41332|1055|47|90|31|2|143221.41|Rejected
31193|860|43|82|24|1|159377.61|Pending
34481|1206|39|58|10|2|11929.11|Approved
33500|417|32|70|17|1|375080.47|Rejected
14177|925|10|62|11|3|19501.82|Approved
66968|1591|29|75|8|1|420878.4|Approved
22663|826|5|56|18|1|52937.68|Approved
96918|547|3|58|2|3|35126.54|Approved
3954|1589|32|62|28|1|14780.27|Approved
75099|1631|3|80|17|3|252263.89|Rejected
62441|200|13|15|40|2|194509.15|Pending
35780|631|46|24|8|1|116151.92|Pending
85302|1345|21|79|11|2|25979.32|Rejected
80656|629|40|77|41|1|107282.82|Rejected
897|560|40|33|12|1|131218.8|Rejected
45889|1117|19|20|38|2|118282.44|Approved
36979|992|40|86|7|2|364205.06|Rejected
88448|1673|49|82|3|1|411659.5|Rejected
67104|1725|6|71|39|2|127550.36|Rejected
90134|211|11|74|34|3|421314.91|Pending
50992|90|26|41|48|1|291977.45|Rejected
5444|929|20|66|14|3|183570.88|Approved
65637|156|48|46|1|3|104502.77|Approved
1493|173|40|20|29|1|255045.72|Rejected
78538|1157|4|50|9|2|455085.24|Pending
78056|1256|21|19|20|2|36275.58|Rejected
95240|1586|30|4|13|2|240270.1|Approved
29574|324|2|93|30|2|288477.87|Approved
97795|684|13|21|5|2|301857.81|Pending
49100|459|7|66|44|2|420154.16|Approved
19441|61|32|70|9|1|491302.4|Pending
60889|287|36|52|34|2|66224.74|Approved
31759|1449|39|1|7|3|235243.02|Approved
56586|438|38|24|21|3|276279.66|Approved
48421|1510|26|97|28|2|180158.55|Approved
44639|1397|42|36|47|3|371255.68|Rejected
3988|1557|26|92|11|3|345160.47|Rejected
93611|1385|26|23|7|3|162133.28|Pending
66259|421|24|74|42|3|384775.73|Pending
36876|502|44|1|1|1|492200.47|Approved
56007|790|41|77|6|3|245721.88|Rejected
27178|422|43|44|15|3|367948.38|Pending
78384|1500|34|87|43|2|219513.39|Rejected
44834|1234|23|93|8|1|6595.97|Rejected
4830|794|43|16|4|2|253389.68|Rejected
63302|1687|43|54|39|3|423773.47|Rejected
53998|1039|46|15|5|1|9871.72|Pending
5780|1480|35|97|22|2|213440.82|Pending
44059|260|50|34|6|1|459402.23|Rejected
10545|1278|40|37|11|1|246611.63|Rejected
43597|312|50|12|41|3|495396.95|Rejected
94583|1433|5|85|6|1|466446.04|Approved
81747|1526|31|91|12|3|286643.16|Approved
46317|886|49|78|8|3|297550.94|Pending
95042|1280|12|13|10|2|138764.53|Approved
70888|967|47|28|7|3|270916.93|Pending
34686|393|4|29|45|2|43298.09|Approved
41585|1253|1|98|24|2|493206.89|Rejected
3212|841|20|1|35|1|387543.05|Rejected
19391|766|40|9|42|2|353658.69|Rejected
12740|49|40|11|18|2|154142.87|Rejected
29749|313|4|5|45|2|164417.08|Rejected
70989|1402|24|41|6|2|468184.33|Approved
39986|1607|38|61|30|2|190137.92|Rejected
62639|409|18|98|19|2|471920.39|Pending
72914|849|41|21|9|1|195080.08|Rejected
30046|710|38|90|15|1|327404.08|Rejected
74575|379|28|13|18|1|353420.98|Pending
71647|1781|43|47|45|1|107265.58|Rejected
76693|314|17|11|35|1|182011.2|Approved
77588|762|20|9|19|2|397752.32|Pending
52031|1357|15|27|18|1|477990.89|Pending
3143|1617|8|36|24|2|20938.88|Pending
56642|627|14|44|38|3|172718.55|Pending
72756|1424|12|48|14|1|351917.08|Pending
75623|283|7|82|1|3|417042.79|Rejected
14320|414|32|61|3|3|384565.84|Approved
4472|465|26|98|16|2|485627.54|Approved
71729|401|48|4|18|1|263606.11|Approved
49550|1684|45|15|25|1|394646.68|Pending
44523|429|7|30|38|3|262445.99|Approved
47027|1597|33|53|32|2|466965.4|Pending
86653|885|11|49|13|1|334876.39|Rejected
36658|1514|33|46|16|1|386585.05|Pending
56529|565|49|2|13|3|216956.74|Approved
11075|1111|48|92|26|1|77743.29|Pending
23273|1312|23|16|38|3|111866.07|Rejected
24364|63|17|62|17|2|300735.69|Rejected
31385|207|32|17|45|3|382396.94|Approved
72245|474|41|62|34|1|269339.68|Approved
74683|611|16|82|3|3|364232.58|Rejected
87442|182|30|51|35|2|427833.82|Pending
45984|1239|26|35|1|2|225915.9|Rejected
85236|874|36|49|13|1|229225.31|Pending
17836|48|44|46|19|1|167444.06|Pending
58772|1239|40|47|6|1|485955.41|Pending
77759|14|35|97|48|3|125844.08|Approved
28598|881|6|81|29|1|445567.22|Pending
51001|1751|30|79|20|2|67143.97|Approved
39017|932|29|37|48|3|348414.45|Rejected
86830|397|33|55|22|3|187473.23|Pending
83274|1449|28|28|20|1|81780.51|Approved
13830|1320|41|59|24|2|445796.68|Pending
51582|740|33|79|47|3|134428.79|Approved
55031|367|25|60|43|2|81388.15|Approved
85165|1612|24|66|5|1|391697.75|Pending
66149|86|50|66|49|1|176777.48|Rejected
36247|701|39|44|11|2|473641.67|Pending
56229|399|33|74|22|1|117687.94|Rejected
82309|819|2|99|12|3|300896.39|Pending
23906|1342|33|73|18|2|196343.47|Rejected
57718|311|13|84|11|3|226036.71|Approved
92559|647|23|7|41|1|60813.57|Rejected
74833|1586|14|28|30|3|269723.0|Rejected
52356|503|39|37|27|3|224642.42|Rejected
87399|1412|7|13|23|1|431646.59|Pending
57383|691|25|55|44|1|63587.51|Pending
69683|955|11|95|33|2|363229.79|Rejected
62702|1461|11|5|8|3|229838.0|Rejected
19842|1357|43|64|26|1|289731.9|Pending
56781|680|10|64|18|2|301252.83|Pending
23343|1042|7|34|10|2|321442.53|Approved
36646|1348|49|69|14|2|224036.67|Pending
11051|1498|21|70|49|3|441180.69|Rejected
90681|295|20|65|49|1|468151.91|Approved
23042|1731|44|98|26|1|395742.86|Rejected
97656|1735|13|23|45|2|442807.62|Rejected
2815|420|7|62|40|2|30097.13|Pending
35076|1195|8|88|39|1|183621.19|Pending
11421|1048|29|46|5|3|11933.46|Rejected
5619|1403|43|45|35|1|226264.19|Pending
54742|1629|29|22|39|2|142896.71|Approved
9569|125|18|10|33|1|175539.69|Pending
50951|1731|26|68|18|1|191066.39|Rejected
90825|1565|44|37|7|3|354955.79|Pending
4268|842|11|86|19|1|181886.61|Pending
67972|1184|26|29|14|3|393530.88|Rejected
95057|661|34|60|41|1|479189.41|Rejected
7202|352|46|95|35|3|262052.9|Pending
70265|209|10|38|41|2|274375.96|Rejected
8296|185|12|32|33|2|143860.03|Rejected
96682|247|18|30|1|2|386901.22|Rejected
21011|190|46|12|33|1|89155.35|Approved
58868|1673|7|17|7|2|104066.76|Approved
58033|119|30|65|26|1|360966.37|Rejected
37234|1168|23|79|24|2|356677.93|Pending
87228|1518|4|25|46|3|324270.63|Pending
33791|1053|14|19|21|2|255673.16|Pending
62064|1341|7|96|45|2|167563.93|Rejected
66489|378|37|34|41|1|191296.96|Pending
29421|1061|29|23|47|3|267459.46|Approved
35535|1426|37|63|28|2|168566.39|Rejected
36507|512|43|8|15|2|40728.76|Rejected
27950|331|29|39|38|3|314981.77|Rejected
4334|32|42|5|50|3|445892.7|Approved
40702|1701|16|94|45|2|445111.59|Approved
36831|733|3|43|26|1|249863.5|Approved
39921|480|35|39|9|3|241916.98|Rejected
98813|1401|45|43|10|3|207284.3|Approved
1546|748|32|87|1|3|370321.76|Approved
63432|722|35|73|12|1|286940.8|Approved
9262|1424|37|54|42|3|178394.14|Approved
85840|856|8|99|25|1|163108.57|Rejected
43459|1159|22|15|21|1|332678.6|Approved
80691|1452|22|95|32|2|25966.16|Approved
60718|1501|28|55|12|1|413178.18|Pending
70360|170|31|87|11|2|300627.92|Rejected
21239|1204|17|36|13|1|434756.28|Pending
82797|89|2|55|4|3|350859.74|Rejected
90894|1510|6|56|47|3|302160.2|Pending
75331|1742|5|66|24|1|484749.93|Approved
80163|176|1|63|4|3|64890.32|Approved
50020|111|30|22|30|1|14939.96|Rejected
3488|289|42|2|15|3|374855.98|Approved
95332|1764|12|63|2|1|249328.56|Approved
33796|337|17|29|12|1|259921.28|Pending
44371|1786|46|87|48|1|380540.6|Pending
76598|1446|47|31|38|1|498310.93|Rejected
26398|1779|19|27|46|3|439719.84|Rejected
78981|1112|22|34|5|3|201171.42|Rejected
22358|1572|43|66|1|2|446479.31|Pending
76492|75|48|59|38|3|437970.32|Approved
97247|1341|22|70|15|3|130733.54|Rejected
4688|802|49|62|8|1|273008.2|Approved
13285|1549|30|67|1|3|414850.89|Approved
14763|48|33|18|21|2|164908.69|Approved
11222|1406|34|38|29|1|295881.22|Approved
63972|384|38|57|19|1|270930.66|Approved
58858|86|2|58|9|3|89226.71|Approved
32303|664|29|79|6|2|452377.12|Approved
25230|128|17|81|49|1|188773.87|Rejected
13074|1067|44|96|19|3|98474.33|Approved
72139|560|7|71|42|3|101623.36|Approved
79173|162|39|49|13|1|72695.05|Rejected
47703|1254|26|58|32|3|463772.87|Rejected
56134|1308|1|79|42|2|471513.24|Rejected
20382|782|4|85|43|2|281171.04|Approved
76066|1141|39|80|18|1|93640.27|Rejected
27662|470|44|100|40|2|291045.08|Approved
54813|165|34|91|29|2|46042.15|Rejected
75104|757|2|24|17|1|37067.78|Approved
73078|1582|40|55|43|3|163439.81|Pending
22193|1633|16|34|34|3|275364.98|Approved
28953|1134|49|1|46|1|372749.53|Pending
98410|134|14|49|27|2|205655.61|Pending
80777|1588|39|15|19|1|29538.89|Approved
50381|182|17|99|16|3|269075.71|Approved
96174|878|46|64|5|2|173298.56|Approved
25380|793|39|99|8|1|59857.4|Approved
87404|1632|38|44|7|2|422059.18|Pending
96624|1560|40|97|50|2|163813.92|Approved
11150|1541|41|29|19|1|246637.14|Rejected
15464|407|49|76|47|2|192382.88|Rejected
13733|1044|39|69|8|3|147522.02|Rejected
86980|754|5|94|20|2|294348.84|Rejected
97503|417|48|47|25|2|88844.21|Pending
44582|1077|26|71|20|3|257674.31|Pending
9591|1714|38|74|15|1|286742.17|Pending
67034|1117|24|94|36|1|102230.69|Rejected
58104|845|50|65|38|1|39177.59|Pending
13308|82|21|46|10|3|6552.59|Pending
47655|993|36|60|37|1|366750.57|Pending
21667|110|1|31|26|2|418807.17|Rejected
97499|975|35|88|15|2|230041.0|Approved
69669|1276|26|43|33|2|446950.21|Rejected
6262|1411|44|33|27|2|343289.57|Rejected
60687|311|38|41|17|1|245942.72|Rejected
7586|1203|2|32|16|3|468372.54|Rejected
75304|1269|23|62|38|3|491261.78|Pending
6500|984|6|64|5|1|15211.9|Pending
86359|440|31|63|25|1|176709.79|Rejected
64490|132|48|33|8|1|335180.22|Approved
49515|587|39|62|7|3|229215.6|Rejected
41456|513|20|2|19|3|261842.17|Approved
81671|928|43|50|38|1|425012.73|Pending
10702|753|39|25|45|3|497780.44|Approved
95714|1491|14|45|28|1|389702.94|Pending
28685|1357|7|10|25|1|322322.6|Approved
43914|1277|50|3|24|2|255783.38|Approved
70929|1211|11|53|12|2|349347.91|Pending
8280|345|28|14|15|1|237717.05|Pending
22723|260|27|77|45|1|454866.87|Rejected
53804|726|4|54|27|3|223690.97|Pending
17948|612|41|27|41|1|338433.66|Approved
79235|434|4|42|29|1|407916.98|Approved
36909|1225|35|9|35|3|414311.48|Approved
18762|429|8|64|39|2|26428.82|Rejected
25614|330|40|22|8|1|286747.47|Rejected
49212|1478|22|98|12|1|222480.52|Pending
317|974|38|70|40|3|364099.43|Rejected
47751|1319|1|9|21|3|34885.94|Rejected
541|1061|44|86|32|2|144384.8|Pending
67247|655|9|30|22|1|218787.63|Approved
93629|300|14|35|47|1|276153.54|Rejected
9128|567|9|67|15|3|141129.16|Pending
27986|1035|24|63|23|1|39019.61|Approved
53159|1530|5|52|43|3|206418.08|Pending
62647|744|27|27|8|2|479664.65|Approved
79578|822|4|49|16|2|172387.76|Pending
12714|227|13|66|37|2|156325.9|Approved
26560|1809|28|25|18|1|256840.71|Pending
75949|863|36|4|46|1|128887.63|Rejected
35585|1567|38|83|11|1|199310.83|Rejected
46281|639|25|4|38|1|65011.72|Pending
1449|764|41|63|12|3|263532.73|Rejected
14628|1615|34|96|45|2|393727.15|Approved
80470|1381|11|100|44|1|134712.14|Rejected
15044|1659|19|26|26|2|44339.57|Rejected
1562|1020|22|8|9|3|336642.31|Rejected
8188|1436|41|57|44|3|394416.3|Approved
46563|475|38|80|6|2|412874.82|Approved
54753|1754|44|8|43|3|447764.91|Rejected
37702|1568|8|83|30|1|10702.52|Approved
31520|1788|32|37|16|1|261315.38|Approved
85465|1706|10|48|21|2|139986.46|Approved
66020|510|46|15|22|1|120912.46|Rejected
15984|1783|23|49|49|3|284859.34|Pending
14889|317|47|27|28|2|397273.25|Approved
21270|278|49|56|8|3|74006.8|Rejected
44021|259|5|19|50|2|437387.0|Approved
15556|934|1|27|26|1|473859.95|Rejected
76355|1649|21|14|4|3|274099.41|Approved
73755|402|35|90|24|2|303216.92|Approved
81169|598|7|75|22|1|40852.87|Rejected
96969|1231|33|66|48|1|438562.38|Approved
10947|867|3|72|34|3|378166.73|Approved
90710|1650|5|35|36|2|196185.28|Rejected
42881|916|24|86|11|2|74267.18|Pending
3268|546|34|18|11|2|161620.27|Rejected
56987|1230|43|26|32|1|353044.1|Rejected
42499|1556|18|72|22|1|62561.37|Rejected
7287|219|24|53|22|2|496353.27|Rejected
76033|626|15|92|8|3|478477.88|Pending
42999|1737|12|55|16|1|316973.64|Rejected
24605|10|5|73|10|1|79270.58|Pending
93664|1354|37|60|14|1|328984.17|Approved
3914|1182|44|78|46|3|361305.25|Rejected
75899|205|39|24|11|3|288492.3|Rejected
92139|1399|39|69|14|3|112198.1|Rejected
53603|1145|50|54|4|2|101907.46|Pending
51915|1522|31|39|29|1|160226.76|Approved
96704|382|35|9|7|2|338913.77|Pending
63758|1533|14|96|12|2|385055.1|Rejected
90931|202|49|71|35|1|344259.5|Rejected
93202|1454|6|74|48|1|289159.16|Pending
86867|7|12|19|3|1|47117.35|Rejected
43069|1395|43|50|50|1|459599.32|Approved
56151|934|44|14|20|1|9972.93|Pending
55041|1678|13|82|5|2|300906.92|Pending
34890|120|31|97|38|2|285831.06|Rejected
37598|1150|32|20|23|1|452479.29|Pending
99034|1034|12|29|3|2|165896.65|Approved
35750|1130|17|46|3|2|339899.28|Rejected
