investment_id|date_id|investment_type_id|account_id|location_id|currency_id|investment_amount|investment_return
82832|124|4|64|31|1|392648.78|-2030.47
59381|476|2|42|9|2|39146.16|9129.7
10562|317|5|18|12|2|799963.38|2908.35
29199|1165|5|5|39|3|243441.53|1255.38
20987|1437|4|66|13|1|736348.07|-653.18
82315|40|5|48|46|2|376883.36|6294.43
60236|242|4|89|50|1|706839.34|9140.87
99437|973|4|13|18|2|862749.96|7164.26
30175|1171|2|78|6|2|325385.64|10601.3
18481|1279|5|69|22|1|402824.92|4227.53
46356|1197|3|50|47|2|571614.22|5469.67
42277|873|3|85|11|3|531363.21|11319.8
43628|1280|2|25|4|3|862664.21|13977.04
23935|1190|4|3|4|2|702985.51|14626.03
1868|1558|1|51|12|3|770359.51|-2929.01
67432|235|2|38|38|1|979280.71|1763.68
76935|1290|4|59|46|1|551612.42|12191.92
53951|197|1|21|27|2|52076.03|1110.14
94496|817|2|49|43|3|457584.52|11638.11
47672|724|5|51|12|1|773948.18|8869.31
95987|1153|3|85|19|2|531593.34|12299.33
58717|1501|4|12|48|2|83883.69|8304.01
89761|1007|1|12|40|3|256684.42|13477.53
27373|215|4|50|21|3|930488.61|13549.37
13616|521|2|48|14|1|109239.09|8604.53
18493|612|5|57|26|1|155046.94|11696.97
40615|1583|4|2|11|2|826608.42|-1966.65
56468|251|5|7|16|3|293424.0|-4691.74
89183|1428|2|45|42|1|401648.86|2649.05
98750|1512|4|85|27|2|417314.67|-3818.21
56002|1244|2|19|4|1|232310.18|7361.54
85702|1097|5|100|28|2|815550.39|9437.26
26340|727|1|55|24|2|815356.74|212.75
9749|209|1|24|19|1|990769.39|6178.41
30929|1354|3|45|2|3|197869.28|9784.8
72279|876|1|3|46|2|857540.32|-1341.31
13769|349|4|12|37|3|407827.39|12216.56
87906|1468|2|88|25|1|720654.18|-1916.24
72506|829|2|93|16|1|719839.8|-1968.07
94418|1797|4|10|41|2|410460.51|-498.21
75483|991|2|45|9|2|117325.08|13273.11
43112|896|3|83|5|1|839566.07|7891.51
35718|620|3|17|17|1|363090.32|-4797.94
4317|208|4|78|12|3|248496.67|12709.85
88928|91|1|89|19|2|295211.76|1456.12
84033|1669|4|57|10|1|956891.67|14101.04
79133|1697|4|4|41|2|583442.6|10346.38
5388|93|2|90|32|2|34695.37|6025.04
87023|84|5|90|24|3|154361.02|11358.89
69496|845|5|1|7|1|75702.16|11613.85
59907|1475|3|82|42|3|120473.59|12722.41
19180|1285|2|33|16|3|282843.28|-3823.7
48583|1143|5|98|9|3|742564.02|8727.43
54250|565|4|42|46|1|339329.61|3832.99
90415|977|2|69|21|3|281097.18|-1852.99
69088|1072|2|2|13|2|274484.44|826.24
86753|1396|5|86|24|3|699055.18|6719.19
67605|1221|2|2|26|3|890683.52|3005.55
96301|414|3|43|32|3|982819.25|-4895.63
65279|1200|4|26|42|2|788679.25|11633.58
27683|866|1|23|16|1|552294.09|697.17
26418|1383|5|30|47|1|232462.9|-3671.29
40980|405|5|98|10|2|243940.11|13218.75
8011|315|3|28|1|3|417689.34|13975.32
38784|978|5|59|27|2|864757.19|5487.65
39376|1800|1|70|45|2|660015.33|9129.83
13734|1317|3|63|26|2|246444.77|-3683.95
99742|841|3|63|18|1|994745.53|11750.57
58000|92|4|91|11|2|963567.14|806.37
79517|1526|5|81|1|1|890081.4|-501.37
46650|1074|4|66|4|1|531013.14|7574.71
54273|314|4|79|10|2|396692.99|10985.69
61175|317|1|43|21|3|870079.13|11301.18
27979|782|2|40|16|2|368506.52|9965.3
56000|910|2|2|8|3|683949.2|-2311.69
50736|493|4|55|32|1|674349.05|-1954.64
76942|1308|3|23|45|2|450286.49|13913.49
6046|1157|2|84|14|3|153238.45|8975.35
17085|197|1|98|16|2|194461.27|7603.69
23642|148|2|53|50|2|514118.0|1364.08
92833|1426|1|76|31|1|795277.61|-112.15
31105|620|4|28|5|3|541102.24|8965.04
98105|585|4|81|19|3|904148.5|1637.89
57314|538|1|24|20|2|727968.35|8165.65
26019|119|2|100|5|3|244120.34|2081.63
48126|1289|2|66|50|1|492246.59|-3991.88
19102|917|3|70|21|2|105099.16|8154.34
46444|1243|2|58|33|3|936588.65|11572.7
42203|996|4|98|42|1|980700.56|3391.39
16218|379|3|48|37|2|903305.11|2240.28
62806|751|1|52|12|1|265306.87|13190.73
1538|1659|2|11|13|2|289146.29|2149.66
50437|562|2|22|10|2|515942.85|10977.24
93779|1515|5|98|39|3|734913.9|4548.07
25467|1212|1|50|14|2|471573.91|8191.43
13025|1058|1|17|3|3|677368.13|-4602.92
15708|199|4|76|25|3|367612.71|-3676.44
47453|262|4|31|32|2|998086.01|12299.4
54941|48|5|40|22|2|917127.18|1790.78
5926|20|3|23|43|3|449856.92|1389.47
44611|1481|3|47|24|3|985193.58|-430.63
55533|824|1|52|46|1|17627.62|7785.51
60819|74|1|64|5|2|444860.68|3251.2
59796|273|3|94|35|3|719803.35|14806.59
72798|1401|5|95|25|2|743120.76|11134.27
82615|838|4|50|36|1|56914.47|12277.72
55962|1091|3|26|30|1|150653.56|14288.71
14634|586|5|4|8|2|270046.29|12980.7
93979|1030|5|93|41|3|824133.53|14734.06
74359|352|1|42|11|3|191544.22|6879.29
91223|1356|2|40|26|3|32718.1|12292.32
44260|218|2|10|22|2|882047.86|-655.58
36249|1279|1|12|6|2|199823.75|12022.9
83659|1426|4|28|47|3|576366.37|9604.92
42454|1013|3|98|10|2|634336.49|7125.02
31291|320|1|28|16|1|396015.27|8784.84
23281|228|2|53|16|2|908487.76|662.11
4283|93|5|10|24|1|415517.65|4264.39
77365|1386|5|43|39|2|847488.79|-3453.72
7664|1587|4|27|11|3|235877.57|13098.31
42236|110|1|38|33|3|155286.91|-183.97
34661|130|5|52|18|1|809620.66|5616.05
15796|1723|1|79|22|3|871557.48|-4515.71
44884|895|2|79|12|3|574346.08|11713.79
94362|1198|1|37|17|2|592235.88|-463.46
48817|1695|5|9|20|3|79966.85|6307.43
71577|767|3|29|7|3|470957.11|14976.22
11658|919|5|95|44|3|568788.46|14538.51
98850|573|2|1|31|3|116477.87|-1803.91
28411|1549|4|84|12|2|266137.65|5114.92
90463|1719|3|29|13|3|206402.8|5295.92
36775|52|5|13|13|1|88969.87|-1127.39
14249|347|5|94|46|2|158610.93|6995.88
50904|317|5|9|20|3|731447.2|-1605.91
75581|553|3|97|40|1|32876.77|9700.53
98703|1474|2|66|1|2|342323.08|-586.1
65668|1057|5|77|4|3|868685.94|254.21
9833|472|3|2|49|2|589229.07|12330.8
26528|1037|5|65|46|1|403499.15|1688.44
55797|726|1|4|38|2|920452.55|10790.41
74295|1771|1|39|24|1|26666.98|5893.08
94588|1356|1|23|9|3|33332.35|-4899.35
601|1229|4|4|19|3|731935.48|4382.95
33619|970|2|52|33|3|324496.21|14465.94
33997|1603|2|11|44|1|862685.57|-876.44
2480|769|1|61|7|1|529850.25|9148.05
13677|382|4|4|1|3|204238.57|9737.89
72740|694|1|80|4|3|481961.81|14442.25
43596|1022|1|82|6|1|563149.73|4257.61
80463|383|3|88|19|3|48789.88|-3559.42
88481|183|4|84|31|2|58537.83|7565.04
39250|1756|1|96|11|3|159731.16|-4372.62
89740|761|4|53|42|1|948081.59|13017.99
53905|1801|4|77|10|3|730044.42|-2763.62
11821|1539|5|51|34|2|14732.35|8480.09
67139|1325|4|18|10|1|532838.7|-183.39
90266|178|2|49|20|3|691875.0|7279.49
60150|378|1|100|2|1|459418.17|8832.97
4448|1267|3|95|19|3|105388.68|12847.69
13597|226|5|34|26|1|119003.2|-898.59
77877|1749|3|79|11|1|554837.47|912.69
60105|603|4|51|12|1|497591.68|290.47
42045|61|3|9|5|1|21291.64|9871.41
58689|1048|5|81|5|1|979227.84|14033.29
60509|320|3|70|46|3|81809.19|-1695.83
90707|774|5|39|38|2|314237.69|6617.14
8359|26|4|12|25|1|453211.46|5850.34
48157|535|2|54|46|3|11899.08|13985.2
89802|1012|2|38|20|2|197352.96|-3944.89
43570|1077|2|69|10|3|311309.32|12243.43
97680|1043|2|34|26|3|342312.26|14068.52
25426|626|5|57|32|3|724592.42|10048.1
20314|1598|2|26|37|3|610513.63|13802.36
70372|1660|2|58|10|1|256850.86|-824.89
98624|1476|2|32|35|1|966263.66|13871.45
91279|1364|4|84|16|2|909176.84|4725.8
75318|297|2|63|27|2|82923.31|-4106.94
5340|1546|1|36|37|1|802991.78|2038.77
93864|1478|3|51|8|3|648782.42|-4359.72
89233|123|5|70|9|3|799019.19|1595.97
81058|829|5|5|8|3|287130.36|3220.95
92907|1269|5|72|15|3|619601.74|9511.19
8129|1483|5|46|19|3|550190.23|4162.6
41319|1281|2|45|7|1|164178.82|8269.84
79773|1452|1|17|8|3|942141.03|12843.95
96315|1217|4|90|37|1|381106.52|4769.9
18176|49|4|80|36|1|312166.67|6881.72
85306|1187|4|25|28|3|979010.93|13416.16
24063|545|1|14|33|1|763236.61|-132.92
65399|558|2|39|28|2|883627.9|7527.07
47562|615|2|78|13|1|120050.54|-3871.97
46099|1502|3|78|42|3|329770.51|4676.21
89899|1205|3|10|45|2|174555.77|-3173.74
73377|711|2|47|48|1|631257.87|-4839.27
92776|1574|3|13|32|2|139998.45|14773.78
2552|777|5|14|22|1|602710.67|11005.28
75970|319|3|70|5|2|844673.56|1375.55
69097|742|3|70|46|1|423800.59|5334.61
89496|620|3|61|23|2|579182.49|11070.66
70363|1437|5|91|48|2|920231.92|7003.05
14553|1717|5|1|38|3|20463.08|10333.76
5351|1178|5|48|25|3|740406.57|4392.54
58578|1615|2|35|23|2|365375.64|12392.11
27659|24|2|8|5|3|965147.34|824.97
85558|803|3|83|27|3|969275.91|1696.92
36670|1265|2|51|36|2|15436.58|3479.8
22675|1587|2|90|50|2|199918.47|11669.96
11319|1214|4|6|9|1|441201.02|-3441.65
24739|110|5|9|5|3|234016.95|8586.06
56020|1670|1|79|31|3|623394.52|3413.08
21035|433|1|27|9|2|588319.38|-3062.1
182|1438|2|61|36|2|989326.28|-247.9
71728|623|1|31|46|3|497098.69|-2856.23
44780|1110|1|36|33|1|799863.02|10225.76
20786|398|2|19|23|3|819469.38|1150.42
92512|678|2|53|12|2|762508.97|12089.66
26648|835|4|19|20|3|23424.6|5533.41
62282|768|5|57|15|1|735565.82|8936.7
60751|1713|5|85|46|3|707697.8|-4608.28
47629|1702|3|6|49|1|348878.18|9664.23
89591|1230|4|93|4|3|503904.82|8077.44
66232|1003|2|20|24|3|647119.37|5922.52
50536|828|5|3|38|2|931251.01|2419.64
34070|581|1|14|6|3|171672.67|-278.73
71989|1471|1|36|31|2|777408.84|-360.58
94058|606|2|63|29|1|588891.43|14091.32
34467|1426|1|50|41|3|432074.96|4311.72
98941|737|5|19|33|3|27511.04|-333.58
33547|1230|4|8|16|3|341351.02|14502.14
62943|1262|3|94|41|3|845010.84|5587.04
5052|460|4|17|36|2|785882.96|-514.36
3917|336|3|19|16|1|886899.17|-4902.1
99451|632|2|8|36|2|223797.91|11138.22
63477|430|2|34|1|2|391723.75|-3881.65
31514|191|4|50|32|3|911730.1|1464.55
93105|665|2|53|27|3|164451.11|12796.2
90948|35|4|18|32|1|264102.37|12731.85
33357|1501|3|55|25|3|912020.13|-590.34
15875|907|1|47|45|1|928815.18|4180.07
65595|1054|1|5|24|2|79562.04|8026.76
31119|1453|3|54|16|1|995040.16|14475.71
71863|705|5|27|32|3|215681.96|11520.22
88855|158|5|36|49|1|242453.79|6450.31
12910|241|1|47|12|1|832424.6|14396.41
77753|628|5|43|45|1|474376.45|374.79
45278|330|3|2|20|1|327868.06|6784.92
20010|380|2|43|13|2|563434.12|-3471.16
97876|1767|3|77|4|1|207743.76|5982.33
65561|814|2|97|49|2|848746.01|7839.89
79420|1132|2|73|35|2|136854.86|9172.12
8246|1323|3|62|38|3|390660.16|135.95
602|1736|2|59|6|2|347036.59|-2116.76
71719|953|5|2|17|3|395471.28|394.05
20542|1464|4|16|10|3|427924.05|7190.1
74320|1588|5|92|28|2|607265.53|14385.39
31897|1495|1|76|35|2|735541.64|5796.64
43197|1075|5|7|31|1|637542.34|2456.5
61827|1205|2|99|19|1|281050.83|11298.61
18776|204|1|3|7|3|588550.13|-304.39
99647|1756|1|38|21|3|838608.62|-2235.54
36235|1258|2|74|18|3|497167.45|2728.43
14|208|1|22|10|3|838752.39|12477.15
58071|459|2|95|29|2|6478.12|4041.44
74123|226|5|73|29|2|788265.81|-530.15
20248|1621|3|45|15|2|816484.24|14284.76
65406|379|3|7|14|2|654585.21|8014.06
87634|1639|1|53|16|2|827417.56|-3129.93
28152|1740|5|88|17|1|324603.05|-4255.31
57048|298|1|79|23|3|460452.61|11797.41
87296|583|2|9|4|1|313076.56|9350.34
85533|1481|3|31|32|1|776559.17|12181.56
96866|1576|2|56|13|3|378233.35|-2475.38
42988|174|5|54|10|3|629197.73|10980.72
39249|235|2|57|31|1|240455.1|-4044.27
75751|792|5|75|36|1|23854.2|-1487.63
12668|100|5|61|29|3|528140.68|2253.1
36763|1098|4|56|7|3|663343.39|3254.86
38989|1455|4|8|22|3|261695.67|7931.88
95668|283|4|2|15|3|499260.37|-2819.58
88263|853|1|45|29|1|368162.34|7965.87
25257|1170|1|19|32|1|17774.24|8413.65
44125|456|1|42|35|3|376533.89|-3919.74
62538|1165|5|30|4|3|779608.04|14790.5
96999|364|1|97|2|2|390823.77|681.8
16446|57|2|94|24|1|786535.3|7900.72
10528|1208|1|52|13|1|840970.15|-1133.26
60344|1759|5|62|15|2|390641.13|-4383.74
37398|1313|4|28|29|1|513460.24|-637.97
9126|273|1|57|42|3|601777.13|11309.65
23956|1761|3|34|37|1|833855.84|-3259.67
97300|1749|5|75|14|1|309295.76|3828.02
2963|1330|3|45|38|1|174104.1|823.97
39722|1779|5|87|7|3|401361.95|2186.94
60038|1079|5|63|47|3|179744.43|6741.74
16453|945|2|94|5|3|347370.14|10801.1
88700|111|3|29|25|2|515861.59|14449.59
49806|173|1|17|12|1|759606.84|5319.84
76443|203|5|62|30|3|401898.59|12066.81
94337|1251|5|7|24|1|439689.41|10090.84
60847|504|5|17|46|1|988834.19|-3351.7
51178|460|2|73|47|1|620549.54|12616.12
16517|1698|4|72|23|3|473386.46|11174.36
42514|1509|1|63|4|3|171856.18|5986.65
8718|1410|2|16|4|2|687066.33|3057.54
67681|1058|1|34|24|3|745253.93|9568.41
83114|919|3|23|3|3|378094.41|6345.89
20834|983|2|58|25|2|963992.4|-621.43
28137|457|3|50|7|3|805876.95|6180.51
68877|105|5|99|22|2|300389.77|1284.05
74153|9|2|25|39|2|411969.82|11412.54
86169|1758|1|84|6|2|859887.16|5819.51
40937|898|4|79|11|1|911676.95|5522.38
19395|1187|1|53|44|2|750935.5|7061.56
1473|1502|2|63|20|3|499191.51|8750.63
3161|1740|2|99|49|2|81645.57|4350.21
96708|1335|2|44|2|3|646188.91|8522.23
17863|1107|4|37|37|2|20111.31|-2101.49
3430|575|3|20|34|2|140209.88|-4611.06
66413|255|1|25|5|3|605122.99|-932.3
86652|976|4|67|16|1|997727.97|8049.24
95561|462|2|92|8|3|876967.9|13833.87
93862|179|1|29|16|3|130580.15|-4314.44
24487|1698|1|84|4|1|854704.05|6307.43
7758|807|2|78|48|3|222771.99|-1158.4
16195|1677|3|45|15|2|481816.0|7740.99
6300|1290|2|7|37|2|7541.24|3353.93
84491|1450|5|20|48|2|915852.99|5841.39
34157|1732|5|81|36|2|65079.77|1216.48
76843|1713|1|96|25|3|446336.22|11370.01
58502|275|3|74|41|2|858613.75|4247.02
9331|1823|1|42|25|3|942991.79|10185.76
5760|540|1|94|1|2|781196.95|284.96
62048|380|2|35|14|1|502686.44|5663.85
55792|1743|5|8|34|3|756269.22|6760.13
83593|746|5|66|47|3|700864.59|297.91
46843|748|2|83|4|1|239712.3|659.61
42159|1597|1|47|12|3|205450.09|13322.8
92699|1745|1|100|22|3|833702.66|9564.62
71521|537|3|61|10|2|399897.82|5147.5
35175|462|4|95|28|3|751171.15|5339.19
96551|51|5|9|17|1|791090.94|14511.85
42621|1410|4|55|38|3|128585.4|3080.39
88491|1589|5|66|21|1|37659.39|5082.92
24260|1342|3|26|12|2|765667.72|-4007.99
92600|163|3|93|30|1|936228.94|13787.74
64816|1604|1|38|4|3|388210.11|7443.14
78051|1209|1|73|39|2|712744.82|1549.54
73919|1155|2|99|35|1|562460.51|7674.54
17809|1400|1|99|25|3|79463.19|1670.99
5180|846|5|15|48|3|273043.93|12418.6
61276|1485|1|76|9|2|480868.22|12858.0
91314|1716|1|93|8|1|320607.54|8345.86
51046|1811|1|21|31|3|244634.05|-2915.5
97813|283|2|8|43|2|504242.07|5078.88
18758|524|2|24|1|1|162223.76|2027.34
91784|1664|5|64|16|2|569984.63|9572.05
19662|1778|1|78|22|1|246456.18|8281.55
98484|827|4|54|35|2|233770.89|-4386.14
37876|1172|5|70|48|3|456595.77|7312.83
66223|1114|1|58|33|3|794348.1|3100.66
63146|1462|2|42|17|1|488697.23|45.25
11829|1646|2|48|7|3|523694.51|6774.61
29979|1500|1|85|44|3|139608.0|-4655.48
33095|762|3|17|49|3|730756.68|14941.44
39646|786|1|64|7|3|460188.34|9988.73
77036|1615|1|49|7|3|498873.09|-3089.79
53883|149|3|2|17|1|224815.74|-487.15
15619|1115|2|89|41|3|360736.89|13423.26
23174|204|1|84|8|2|851394.23|13961.11
33571|1628|3|3|41|1|134144.43|6087.81
35618|1519|5|43|24|1|194670.35|-3717.35
61308|231|3|56|32|1|413362.56|-4904.87
85019|1439|3|21|47|2|121071.07|2374.26
84309|1809|1|72|12|2|932749.37|4597.94
31592|1581|2|64|31|3|217967.16|955.82
15994|1785|2|34|33|2|494899.03|8564.29
50239|418|4|22|48|3|832415.07|8371.75
72260|187|1|97|26|3|758241.37|9605.05
6564|229|5|92|1|1|947983.82|5600.32
519|1565|4|62|23|3|470541.51|14296.37
60834|643|4|100|7|1|740204.49|5127.46
34973|605|1|11|49|2|606386.4|3447.56
11715|966|2|67|35|2|555245.07|1658.85
21030|1534|1|37|28|3|666230.32|14845.65
33961|263|1|1|26|3|836799.14|-143.14
46757|1419|1|23|11|3|851635.6|4051.5
28646|1368|5|81|17|2|549983.84|-4993.0
72668|367|4|92|24|2|589816.64|6987.97
52409|74|5|73|35|2|166901.36|13839.03
38432|963|3|24|4|2|549711.74|6405.67
55076|804|1|32|35|3|271138.4|11689.89
15511|1195|3|27|15|1|869231.64|-1744.94
43608|503|3|59|30|3|240612.63|11730.47
60631|1814|1|52|20|2|416665.37|8696.9
9177|1800|3|85|15|2|409839.62|2063.84
7760|1748|3|96|25|2|118734.77|-2171.28
93845|400|1|46|45|1|980303.64|13132.44
2336|602|5|69|11|3|151124.15|13343.84
56811|629|4|17|11|1|837688.56|4277.6
9616|529|5|94|22|1|395262.58|3919.19
90227|1388|1|41|35|2|836160.49|8471.34
1886|1827|5|22|11|3|353720.87|8470.98
41250|1669|5|87|4|1|913371.61|9471.56
46644|376|4|52|36|2|11262.11|-2380.49
63472|1626|5|99|2|3|90878.45|8146.2
54711|253|1|4|14|1|756792.16|685.57
49735|35|4|87|46|1|438690.32|-1489.52
85371|61|1|70|26|1|470217.51|7065.65
65642|1037|3|86|32|3|109978.43|3160.83
93527|840|4|24|12|3|994786.81|4624.53
22691|451|2|2|43|3|74890.66|8826.72
62114|1294|5|31|3|3|934405.09|128.75
64233|746|5|39|24|1|981858.01|14681.69
8726|1166|5|15|14|2|743627.89|14433.34
29501|800|2|65|19|1|734943.07|2222.13
296|361|3|53|21|2|194435.49|-1464.3
57545|121|3|52|38|3|476973.5|-4425.92
31724|819|1|18|45|1|496489.46|-4127.11
212|122|1|41|21|2|646162.48|2318.9
28510|1520|2|9|7|3|572668.77|6930.13
55569|1008|1|19|1|3|912460.98|-559.14
34461|1515|1|49|13|1|790207.96|-576.62
18247|1139|5|60|39|1|78405.39|5803.94
81777|381|5|87|49|1|818914.7|2762.76
32541|1694|4|64|31|2|193686.92|-2284.55
59220|354|4|11|7|1|540964.63|7840.28
78596|193|4|56|36|3|522285.0|5902.59
77362|759|1|41|30|3|462523.51|-4918.19
85271|1635|1|91|49|1|537210.89|12266.35
23814|273|3|68|49|2|45480.09|9573.76
11705|1792|3|34|43|2|325560.33|9295.26
40664|163|2|89|1|1|608469.82|9167.55
34863|615|4|30|7|2|824591.95|14596.82
77465|1261|1|75|40|1|24536.6|4813.48
22448|121|4|99|39|3|11459.4|14477.99
31013|20|1|76|50|2|322256.27|2104.25
72770|1001|5|11|17|1|746995.11|7189.37
28409|493|1|76|26|2|426509.68|-2614.65
43338|99|1|67|21|1|68917.91|5518.65
51711|236|4|15|24|1|616558.92|9439.23
42866|1564|3|69|43|2|115124.45|12065.23
91923|106|3|99|49|3|563887.73|7226.37
80537|794|2|53|5|3|922842.4|14625.74
93412|1639|2|87|34|2|549428.7|8328.56
89565|36|4|49|36|1|676312.14|9573.32
71419|310|2|69|2|1|814922.86|2508.38
15286|1382|3|60|25|1|415293.99|-3828.59
98378|1295|3|85|21|3|213119.55|13772.98
26442|901|1|4|37|3|326199.28|-4238.32
80593|940|4|12|19|3|208386.11|-3124.72
8814|379|5|81|10|1|188093.23|5516.88
28897|656|5|96|46|3|535389.34|-3040.49
2567|282|2|28|11|3|625140.76|-338.25
58991|658|4|4|30|1|580669.4|-3821.54
5536|683|5|58|28|2|681128.06|1639.45
26844|385|1|39|48|2|609035.75|4670.15
43277|661|3|77|7|3|448146.74|10210.31
27066|337|5|30|44|3|737971.18|-4994.92
16034|27|2|83|10|1|706481.79|8107.63
33869|673|2|42|33|1|435792.94|14085.65
39916|221|2|7|33|1|576390.69|-4440.39
60387|503|4|35|44|3|995862.9|-96.69
26181|447|4|44|14|3|294077.5|1975.29
37092|808|5|22|29|3|261510.26|5575.41
88629|1637|5|72|15|1|991794.86|-4052.91
58386|179|1|5|43|1|988124.67|8096.07
90364|1042|1|28|49|1|670245.74|-4791.5
10065|917|5|59|36|3|953115.26|14077.38
69111|1232|5|77|24|3|859605.07|4628.63
63678|1171|4|11|3|2|658446.58|2312.89
85106|772|3|50|41|1|83117.74|10391.05
2682|209|3|22|17|1|105433.43|-1149.09
44475|640|5|6|23|1|710577.57|-4623.5
97479|299|1|20|43|2|611378.49|-1014.96
72837|1506|1|13|44|2|521628.05|-2649.7
26475|763|1|1|34|2|310931.71|14208.82
6301|1077|4|69|41|1|868981.62|-4857.76
42216|1127|5|80|2|2|845652.04|-1386.51
28469|10|4|66|2|2|675663.98|3409.58
99321|1420|4|88|1|2|830499.41|-1477.91
93767|1058|5|77|18|2|924575.26|9938.51
98571|1361|5|32|41|1|94670.61|-2350.45
13718|561|3|15|15|2|136526.99|-588.6
29011|1034|3|48|1|1|365761.92|2590.06
62560|1164|1|19|22|2|930201.93|14656.28
34584|407|1|59|33|3|917744.09|4410.91
71523|1668|4|13|35|2|742948.01|13809.68
75825|1077|1|81|7|3|522989.63|12558.73
20764|1803|3|48|30|1|234807.61|-249.94
39080|936|3|68|47|2|41287.76|12134.24
19393|1436|4|62|6|3|91416.2|3311.74
20613|1530|1|66|44|1|593884.03|12790.49
95231|1381|5|82|24|3|592587.37|3780.26
56705|880|1|77|35|3|797118.18|-3880.97
69782|763|3|7|12|1|301539.69|5723.82
76079|1432|5|80|26|2|239037.67|14568.12
42341|978|3|86|16|2|54619.65|12276.97
45862|13|2|71|15|1|863204.9|-236.31
19831|1035|2|53|42|2|591762.13|14504.55
59302|898|5|26|42|1|672862.21|2776.72
23307|227|1|51|15|1|443812.44|-1868.73
44276|710|4|26|36|2|29685.95|13732.04
48022|1536|2|67|10|2|330751.44|5541.83
82025|444|5|16|29|1|252664.34|8318.21
19303|585|5|82|24|3|839648.45|10310.41
55013|1468|5|52|11|3|268357.5|-1786.35
52524|54|4|31|33|2|610566.42|-1287.28
27804|37|2|13|50|2|71455.5|8026.48
98938|1251|1|50|29|1|816280.71|-3044.05
72976|140|2|13|38|1|71469.52|-4413.67
98927|1358|4|16|4|3|950844.9|-1968.31
14740|476|1|97|33|3|824963.68|10007.95
7809|839|1|32|37|2|960200.27|3057.71
73467|853|4|91|25|3|447893.71|1256.76
92443|1273|2|78|5|1|20875.38|14142.18
68585|1500|1|98|47|2|691240.01|12060.4
74125|108|4|81|22|2|277973.08|11149.94
10656|266|5|13|23|1|534481.83|9073.32
61338|1663|4|2|15|2|25273.95|-2757.07
53163|1701|1|37|21|3|400589.83|159.9
26185|307|4|24|41|3|780252.69|6983.5
87458|382|4|31|15|2|284310.8|502.49
74345|401|4|42|32|1|321712.2|-1718.76
65042|1545|3|54|41|1|66111.47|3524.48
84474|1320|4|15|44|3|623168.06|7970.83
64429|772|2|32|14|1|65131.2|3982.51
65080|1349|4|92|7|3|770050.16|-1530.66
86447|1685|4|38|35|3|581607.3|50.2
35384|1068|4|89|29|2|467230.69|3563.53
84247|1563|5|91|13|1|740235.41|9803.42
40044|1356|4|91|38|3|673548.64|4567.87
24184|547|4|27|10|2|416389.62|-119.23
60363|797|3|96|33|2|322516.08|13799.34
28189|1444|3|4|15|2|288450.12|4858.03
37353|946|3|38|30|2|102717.83|11147.82
35180|688|5|81|27|3|979173.35|-2469.64
35452|1688|5|74|8|3|823278.66|6866.8
46409|1035|2|95|11|2|549050.08|1980.75
35775|639|5|48|23|1|909175.52|8973.88
86795|736|3|76|11|2|936514.07|13906.46
64862|1437|1|6|31|3|873680.82|-781.01
72399|504|5|70|22|2|963854.84|10437.02
93582|237|5|80|15|3|509507.19|3455.43
64804|1191|1|47|14|1|186870.89|1988.19
32236|613|1|11|25|2|843387.26|4793.35
82763|1536|4|70|23|2|179113.76|7477.57
86393|1265|2|37|27|3|397326.18|7258.37
37535|1313|3|31|7|2|124979.13|2790.48
61099|1279|4|44|47|3|211612.36|-92.53
70348|523|5|8|12|2|856516.23|-3239.69
44445|600|3|88|8|2|866507.12|5401.39
72706|203|3|55|11|2|681283.6|7382.31
32719|650|1|19|8|2|793986.83|7450.01
64673|1716|3|75|46|3|372390.87|1365.45
71579|1283|1|14|42|3|827948.37|-2054.53
84330|516|3|3|1|1|471104.89|6039.71
12215|545|5|10|8|3|491841.67|7947.49
9661|519|4|94|16|1|794036.52|-2172.68
21458|275|1|27|14|2|904137.94|10251.64
77835|1329|3|61|23|1|603132.19|2018.67
1711|1541|1|71|18|1|288517.09|4791.33
17861|758|4|9|33|3|501962.78|13508.23
52804|1712|2|57|6|1|302526.95|14540.6
641|182|4|48|8|2|267929.83|13241.97
6834|1001|2|34|30|3|572071.74|-1200.16
78560|480|2|78|27|3|991731.86|-3885.6
50124|447|4|94|17|1|722402.73|441.64
75769|91|1|68|50|2|303836.54|8412.41
58851|1619|1|39|39|1|34104.26|7172.36
46694|823|5|85|41|2|412595.31|-4355.44
47924|1494|5|95|3|2|193201.26|9217.81
81418|365|4|49|48|3|208640.54|7157.41
99559|1596|3|26|38|3|171166.86|12604.83
8645|1747|2|61|5|2|811325.01|903.28
25886|1314|2|100|34|3|81334.5|1767.94
91750|670|5|23|16|3|38873.37|11088.07
95526|210|1|92|30|1|754341.8|8453.95
95309|316|3|19|29|3|989070.77|5284.16
93357|942|3|77|33|3|321473.86|11589.38
62313|941|1|41|18|3|191358.05|-4176.22
21830|40|3|32|19|1|858347.83|1027.57
41181|272|5|85|21|2|602767.38|844.26
89299|258|5|5|33|1|184133.04|10236.03
80556|149|5|5|3|1|884415.42|7055.22
43426|598|3|66|28|2|55348.77|5388.25
99442|987|2|86|27|2|663293.34|4479.77
52364|1302|5|21|3|2|198890.55|-2285.29
96003|1175|2|45|14|3|110212.54|-3817.68
72713|1246|5|27|44|1|17098.98|11641.0
61071|1153|1|5|3|1|816953.86|-4634.1
3439|73|2|87|16|2|214544.74|11127.08
