transaction_id|date_id|transaction_type_id|account_id|channel_id|location_id|currency_id|transaction_amount|transaction_status
74675|71|1|14|2|8|3|7421.49|Pending
9557|963|4|10|5|15|3|3510.95|Completed
71765|778|4|72|5|14|3|5625.21|Failed
7700|547|1|29|3|38|3|4348.4|Pending
23512|320|2|96|1|7|3|6579.72|Failed
30680|1260|1|74|4|32|1|177.21|Pending
91677|1420|4|15|2|1|3|8907.28|Pending
92637|1213|1|54|1|37|2|6717.3|Failed
51570|1022|4|84|5|43|1|7712.48|Pending
43947|1296|3|65|3|35|2|9324.6|Failed
19104|696|3|17|1|12|2|3394.83|Completed
6363|1577|1|86|1|48|3|7401.92|Failed
71034|690|1|4|1|15|1|8548.18|Pending
63954|255|4|10|3|22|2|3766.11|Completed
59452|1388|1|94|4|34|2|6144.28|Completed
77088|156|3|53|5|27|1|3965.76|Pending
557|1041|3|27|2|8|1|6151.27|Completed
9375|1555|3|30|3|23|2|9879.23|Completed
6697|502|4|44|3|2|3|2796.45|Pending
30190|1611|4|41|2|20|1|9598.88|Pending
39272|1199|4|79|1|46|1|4118.89|Failed
5300|446|4|33|1|14|2|9117.36|Failed
67239|25|1|75|4|29|3|1038.62|Pending
16318|1104|2|63|4|26|3|1182.53|Completed
69902|1046|2|13|5|4|2|3113.39|Completed
33799|936|3|84|4|17|3|375.81|Failed
94704|337|1|51|3|29|3|1913.36|Failed
54338|1068|4|59|3|45|2|1027.38|Completed
65097|1790|4|83|4|43|1|368.22|Pending
1297|1811|3|24|2|36|3|8100.82|Completed
77551|1684|1|94|3|4|2|9769.99|Completed
89374|1690|3|99|4|22|1|7668.31|Pending
14151|604|2|4|2|30|2|8768.08|Completed
6481|457|3|42|5|30|3|2483.01|Failed
4195|1401|3|66|2|9|3|9921.33|Pending
23694|1527|1|97|4|50|1|5925.7|Failed
77116|534|3|6|4|23|3|2544.69|Completed
44822|1108|4|55|3|18|3|3886.63|Pending
64023|1182|4|72|4|6|3|5090.17|Failed
46028|341|4|86|5|14|2|5936.77|Completed
30890|1712|3|100|3|41|3|7849.55|Completed
89856|1702|3|75|1|26|3|5266.69|Pending
16084|484|3|88|3|20|3|7254.82|Completed
15738|842|1|44|2|15|1|7250.07|Failed
76958|216|1|39|3|32|3|5358.34|Pending
49260|1048|2|22|2|13|1|3759.51|Pending
1163|1208|2|59|3|24|2|998.64|Completed
53865|836|4|54|3|23|1|6413.85|Failed
61934|588|4|76|3|49|3|7489.0|Completed
63037|308|4|85|3|3|2|2960.19|Failed
37520|158|4|38|3|43|3|6488.75|Pending
81237|1396|1|55|2|26|2|8432.38|Failed
50405|716|3|7|5|7|2|1158.18|Completed
70772|1340|2|87|1|4|1|1306.42|Pending
74880|1418|1|62|1|22|1|9288.37|Pending
46998|1692|3|8|5|10|2|9845.92|Pending
43653|555|4|24|2|43|1|4679.43|Completed
84710|1053|2|99|5|25|2|9376.92|Failed
73344|328|4|38|4|24|2|2114.57|Completed
81890|1218|2|62|3|17|2|6532.23|Pending
89045|1076|2|99|5|8|2|5831.09|Failed
11291|1446|1|62|4|6|3|1090.29|Pending
1984|1609|3|72|5|38|1|6218.3|Completed
31266|779|1|93|3|47|3|5600.0|Pending
46137|643|1|37|1|44|3|5445.77|Failed
67320|1305|4|18|3|26|3|6750.15|Failed
32460|707|3|99|4|21|3|2502.95|Pending
11199|59|2|26|5|41|3|8523.14|Failed
90890|1219|3|9|4|29|2|5933.09|Completed
37248|557|3|6|3|22|1|2252.94|Failed
31183|1094|3|19|1|31|3|4779.23|Pending
85509|1728|3|64|1|42|2|6499.92|Failed
82496|352|4|38|5|47|1|2600.56|Failed
34692|922|4|39|3|24|2|9033.56|Pending
14555|1786|2|69|3|16|2|4734.14|Completed
34681|1576|4|60|2|40|2|3515.16|Pending
45316|548|1|38|2|7|3|3237.75|Pending
31603|1357|2|76|1|9|2|4193.6|Failed
62670|1484|3|13|4|44|2|3077.74|Completed
66675|1403|3|69|3|43|3|5451.12|Pending
37861|1750|1|74|2|18|2|8645.07|Failed
73887|604|3|92|2|33|3|4090.49|Completed
56626|1572|2|50|5|38|1|8161.95|Pending
84492|945|3|33|1|16|3|3325.35|Pending
6023|1429|2|73|5|11|3|2993.68|Pending
8941|1197|1|97|1|28|3|7325.4|Completed
12772|1008|4|43|2|19|1|3714.33|Pending
40040|778|2|84|1|25|3|445.05|Failed
69691|753|3|69|4|46|1|1362.84|Pending
28199|1364|1|58|5|20|1|7417.93|Pending
96135|1027|1|50|5|26|2|4656.35|Failed
66493|102|2|79|2|33|1|5623.29|Failed
53209|1456|2|81|2|40|1|5241.22|Failed
68219|642|3|26|1|44|1|2048.72|Failed
87808|1712|1|29|2|19|1|8639.21|Failed
66715|1204|1|66|5|26|2|7343.28|Completed
54370|1595|1|81|2|19|2|1764.2|Pending
64605|353|1|47|1|32|1|9743.12|Pending
73418|742|4|67|5|44|2|6850.03|Failed
9410|1146|4|24|1|42|1|7625.8|Failed
50649|1119|3|48|5|18|3|230.96|Failed
87980|1223|1|50|3|39|2|1641.97|Completed
97227|1110|3|88|4|32|2|2704.0|Pending
30893|1447|3|2|2|28|1|4963.07|Failed
9974|1461|1|21|2|34|3|8992.28|Failed
32113|299|3|45|4|1|3|4875.3|Completed
19144|1034|3|38|2|11|1|8015.49|Pending
3312|559|4|33|3|17|3|8208.43|Pending
37538|581|4|34|4|25|2|9928.48|Failed
78566|342|1|97|2|3|3|7726.64|Failed
74838|1537|2|28|1|21|3|1820.79|Pending
47089|1245|1|51|5|40|2|591.54|Completed
88157|272|2|16|5|4|1|9792.86|Failed
29683|524|2|31|1|46|1|2244.6|Pending
24789|281|4|58|5|8|1|2154.89|Failed
42326|1727|4|51|1|47|1|2166.42|Completed
18212|47|4|3|5|5|2|747.31|Pending
63717|57|1|90|5|46|2|6075.64|Failed
13854|936|1|71|3|47|2|4648.45|Pending
59007|146|3|31|5|30|2|8868.63|Pending
1823|755|1|8|4|18|2|9173.55|Failed
40093|758|1|91|3|16|1|3525.78|Pending
82612|221|2|53|1|15|2|2768.91|Completed
58160|1326|2|75|4|8|3|5287.86|Completed
74754|807|2|68|2|37|2|5828.79|Pending
79128|1528|2|24|3|17|3|842.83|Pending
59624|530|1|91|3|3|3|2264.29|Failed
13620|32|1|12|4|24|2|8704.61|Pending
82717|759|4|98|2|20|2|548.68|Completed
50692|751|2|10|4|13|2|1821.79|Pending
18245|1660|2|70|4|2|3|1977.47|Failed
77217|970|1|34|1|48|3|9297.78|Pending
29075|1395|2|86|5|19|2|1041.47|Pending
5405|1459|1|85|2|20|1|9668.52|Pending
46405|1692|4|11|4|37|3|1951.91|Failed
64546|422|4|8|2|15|2|7124.55|Pending
61499|531|4|93|3|41|1|8071.7|Pending
19178|893|4|74|1|31|1|9819.91|Pending
68265|193|4|63|3|29|1|5285.87|Failed
99620|1050|3|61|4|19|2|8963.21|Pending
74979|815|2|15|2|50|2|8046.2|Completed
22775|1552|1|12|3|33|2|5784.19|Failed
72616|1374|2|54|4|26|1|9040.95|Failed
52852|925|4|37|3|34|3|2340.99|Failed
85552|455|2|27|1|27|1|1216.83|Pending
51379|1290|1|53|4|49|2|5583.98|Completed
25520|1275|2|4|1|13|2|4605.42|Pending
67040|120|2|29|4|44|1|3483.14|Failed
60173|961|2|59|5|38|3|6805.04|Failed
68077|548|1|56|4|16|3|9207.56|Pending
52732|1053|2|93|5|1|1|3995.88|Pending
53952|1031|1|42|1|35|2|2011.98|Completed
52262|766|2|4|2|5|1|1137.52|Completed
1276|874|4|38|2|44|3|4863.28|Failed
95177|261|4|9|4|19|1|8944.27|Completed
5625|1739|4|66|1|42|2|7868.4|Pending
40597|636|4|49|3|5|2|1901.99|Pending
9167|332|3|28|3|17|3|2857.66|Pending
22670|1603|3|66|5|32|1|7035.26|Failed
36311|694|3|43|3|9|1|5943.88|Pending
86746|407|1|44|1|5|3|8792.26|Pending
32642|1185|3|27|2|38|1|7158.85|Pending
46017|1185|1|76|5|6|2|4748.43|Pending
51913|1623|2|48|5|28|2|3957.38|Pending
28695|746|3|59|4|45|1|1798.47|Pending
10454|162|4|83|5|50|2|4688.06|Completed
58657|84|2|37|2|33|3|4554.89|Completed
63228|1263|4|24|1|41|2|3700.27|Completed
66937|1495|1|26|4|48|2|2195.48|Completed
3238|232|3|42|2|2|3|9373.91|Pending
73037|1612|1|98|2|15|3|9519.06|Failed
91301|843|3|35|5|32|1|3312.05|Completed
52960|1188|1|82|1|20|1|9011.01|Completed
14952|1318|1|26|4|22|3|9016.72|Completed
46420|1425|1|41|3|2|1|1570.15|Failed
97640|1628|3|97|5|50|1|7631.96|Pending
54406|1026|3|15|1|35|3|1252.25|Pending
93757|1334|1|64|1|30|1|2365.06|Failed
80832|280|1|37|4|47|2|4357.74|Pending
55635|896|3|1|4|41|3|668.8|Completed
58420|460|4|83|5|35|2|1646.43|Failed
69263|250|4|38|2|45|1|8056.32|Completed
41296|1558|1|71|2|30|2|7412.68|Failed
79984|516|3|96|5|2|2|3492.45|Completed
66041|419|4|66|3|22|3|3672.38|Completed
90070|1260|3|15|2|41|2|8313.79|Completed
8593|1777|4|19|5|32|3|6388.74|Pending
955|786|1|94|3|20|3|1202.14|Completed
8392|1457|3|9|3|19|1|1677.42|Pending
93045|1452|1|58|4|6|1|6952.55|Pending
11462|955|2|70|3|30|2|1811.18|Pending
15993|452|1|58|3|9|3|1900.64|Pending
72702|1035|4|98|5|24|3|1989.09|Failed
56466|669|3|72|4|3|2|7892.29|Failed
68768|1787|4|27|1|50|3|3717.3|Pending
18724|1705|4|14|1|14|2|3626.05|Completed
20178|649|3|92|3|33|2|9339.5|Completed
4815|507|2|70|5|31|1|2378.95|Pending
99743|755|3|12|3|32|2|3429.79|Completed
24874|69|2|85|3|12|1|4627.12|Completed
56358|1244|2|51|4|3|1|6365.93|Completed
38037|1692|1|14|5|35|1|749.36|Failed
45361|1219|1|1|2|11|3|3589.21|Completed
60651|1507|1|64|5|15|3|4382.64|Completed
41174|1810|2|58|4|30|3|1727.0|Pending
34017|1075|2|76|3|50|3|3964.75|Pending
82285|424|4|87|3|12|1|8339.03|Completed
2778|1545|2|73|1|3|1|4574.07|Pending
91582|1063|1|87|3|14|1|2427.24|Failed
47515|1123|3|30|4|17|3|2698.62|Completed
36901|1574|2|23|2|33|1|1839.8|Pending
55416|549|3|33|3|44|3|4672.3|Completed
61030|807|2|35|5|18|1|4720.1|Completed
75217|1218|1|57|5|32|3|2192.56|Pending
83835|619|3|2|2|7|1|5204.34|Completed
21562|689|3|13|5|35|3|5859.93|Failed
51082|1628|1|84|4|1|3|229.41|Failed
40634|1001|2|6|1|29|2|6681.68|Pending
16843|1309|4|7|3|34|3|6550.73|Completed
53033|602|4|33|5|18|3|163.74|Pending
27409|1203|3|54|3|23|1|4759.02|Failed
30200|298|4|19|2|42|2|5957.14|Failed
8637|938|3|79|2|50|3|6900.72|Failed
12486|642|4|51|4|14|1|8175.9|Pending
67533|452|3|23|3|9|3|2169.68|Completed
38239|1400|3|67|5|16|3|5292.46|Failed
96797|1773|3|15|4|5|2|1467.54|Failed
48502|330|1|50|2|39|3|9610.88|Pending
1510|1500|3|67|1|18|3|6938.34|Failed
52404|889|3|27|5|39|1|9563.64|Failed
13501|465|1|1|1|23|3|6626.64|Completed
96888|292|3|76|3|1|1|7372.06|Failed
33389|404|1|31|2|48|1|4845.75|Completed
17044|166|4|89|2|12|2|7931.82|Failed
98235|659|4|67|2|46|1|5830.91|Failed
31721|1218|2|3|2|1|1|8862.72|Failed
69161|37|3|45|2|39|3|3534.38|Pending
19352|962|4|28|1|1|1|3138.13|Completed
54271|650|4|26|3|46|3|5036.15|Completed
6532|1528|1|14|2|44|2|1012.48|Failed
83240|1109|2|96|1|39|3|4293.38|Failed
67418|472|1|40|5|21|1|3205.65|Pending
6858|659|2|22|2|3|2|9846.44|Completed
91281|1166|3|23|2|47|2|1481.52|Pending
28239|1121|1|40|4|25|3|6562.74|Completed
55910|624|1|80|2|29|1|6693.9|Pending
79758|51|1|17|5|24|1|6700.71|Failed
13777|280|2|42|4|48|3|266.68|Completed
13000|217|2|92|3|2|3|5052.79|Completed
60526|1186|4|21|1|18|2|8651.94|Pending
62612|515|1|16|3|20|2|2702.11|Failed
45019|1671|4|21|5|23|1|9236.57|Failed
12526|1470|3|1|1|50|1|832.57|Failed
13376|1799|3|32|1|11|3|7909.98|Completed
97473|1212|1|26|4|1|2|3681.26|Completed
49136|579|3|85|3|13|2|2063.0|Failed
46829|1254|2|19|2|16|2|6949.76|Completed
59051|192|2|97|5|27|2|1984.64|Pending
2699|160|2|62|5|20|1|87.89|Failed
64015|1803|2|81|3|33|3|7944.88|Failed
90575|1149|2|30|5|42|2|6324.97|Completed
20988|199|1|89|4|25|1|4560.64|Failed
85092|1503|4|93|1|36|1|3425.45|Pending
46129|1105|2|82|1|10|2|7183.21|Completed
39401|1670|2|5|5|5|3|4435.86|Failed
11843|398|2|44|5|43|1|7061.07|Completed
18691|890|4|41|1|20|2|7882.71|Completed
31888|798|4|52|4|48|2|3689.12|Pending
19656|216|2|8|1|12|3|2457.05|Completed
16708|174|3|97|2|35|1|6128.33|Pending
40797|1307|2|78|5|34|1|806.38|Completed
33031|1031|1|31|2|17|3|3070.74|Pending
33622|188|3|42|4|47|2|8002.2|Failed
57397|1346|3|41|4|27|2|3643.21|Failed
99438|439|3|46|4|10|3|297.73|Pending
38731|1441|3|32|1|1|1|2562.31|Failed
66664|1370|2|36|2|38|1|2942.67|Completed
85276|568|3|21|4|44|2|5145.56|Pending
8642|34|4|79|5|5|1|2427.56|Failed
66492|643|4|36|4|48|2|4930.75|Failed
34249|217|1|51|1|8|2|9770.63|Failed
96894|1430|4|98|4|15|2|5782.42|Pending
84945|164|2|61|4|10|3|3565.33|Completed
16618|1053|1|41|2|16|3|8435.62|Completed
92209|1110|1|92|2|13|3|8988.02|Failed
14358|53|3|70|5|36|2|5323.49|Pending
88635|874|3|8|2|42|3|3357.83|Completed
80595|1304|3|92|3|14|3|5004.22|Failed
2398|1243|2|13|3|49|3|7159.16|Completed
29651|1431|2|71|4|47|1|3999.27|Failed
9038|823|2|28|3|8|2|8793.2|Pending
53996|187|1|70|1|36|1|2613.14|Failed
75944|1519|3|66|1|16|2|2165.0|Failed
52699|1272|2|83|3|7|2|367.4|Completed
47773|1524|3|62|2|10|1|3616.54|Pending
88679|322|1|57|2|38|2|5026.45|Completed
8499|38|1|59|3|34|1|4769.46|Failed
28957|1783|2|43|4|20|1|6892.28|Failed
25343|562|1|46|5|25|2|9556.62|Failed
68909|1645|2|86|2|3|1|8907.65|Completed
15978|470|3|19|4|49|3|2645.93|Pending
64331|1593|1|25|4|44|2|1689.49|Failed
19173|323|4|58|1|45|3|6071.51|Pending
94107|829|3|18|3|13|1|6395.39|Pending
41672|636|2|53|5|45|3|9322.53|Pending
96668|1786|1|3|5|45|3|7717.74|Completed
62483|1684|4|32|5|7|2|2277.26|Failed
42586|317|3|79|3|14|1|8308.32|Failed
4488|310|1|90|1|13|2|2078.14|Completed
77680|1019|1|42|5|8|1|7021.88|Completed
48556|1824|1|29|5|19|3|1394.05|Completed
70287|1800|1|15|5|29|2|3702.38|Failed
3661|1544|2|30|3|41|2|6498.13|Completed
28122|1101|2|5|3|12|3|7549.33|Failed
54160|912|3|2|5|34|2|2720.6|Pending
30823|1206|2|2|2|42|1|3111.23|Completed
12254|208|4|95|3|15|2|6310.59|Failed
88951|586|3|36|4|20|3|4534.73|Failed
29316|1662|3|40|4|37|1|8376.68|Completed
13752|244|1|45|5|18|1|6299.57|Completed
43155|9|3|65|4|5|3|8348.69|Completed
88799|349|1|75|4|39|3|7040.61|Pending
5140|941|2|53|4|36|1|5014.5|Completed
73242|1016|2|59|5|34|2|2933.02|Failed
57337|628|1|93|2|4|3|1213.18|Completed
6774|475|1|5|4|49|1|425.98|Failed
41096|557|4|93|1|16|3|3809.99|Completed
85102|1261|4|86|1|20|2|8031.6|Failed
96821|1533|1|94|5|35|1|867.32|Pending
5298|1195|2|49|1|36|1|8378.87|Failed
5804|920|4|23|2|6|3|1290.24|Pending
31476|707|4|87|2|1|1|3733.57|Failed
35263|512|1|40|5|7|1|3649.3|Completed
88605|1084|3|88|3|21|2|3667.53|Failed
84662|1294|1|49|3|39|2|4036.47|Failed
85664|1578|2|86|4|31|2|9037.23|Pending
20482|950|3|64|1|39|1|8358.65|Pending
36659|708|1|23|1|4|2|8968.62|Failed
79223|134|3|22|2|38|1|233.88|Completed
89995|784|3|68|5|47|2|5523.95|Failed
43056|188|1|27|3|41|3|3242.11|Completed
89236|866|3|38|5|3|2|5221.53|Failed
80449|1017|1|48|2|47|3|2962.96|Pending
56149|718|4|14|4|34|1|4716.32|Failed
62280|825|1|61|1|42|3|3019.53|Pending
47341|47|1|1|3|9|1|5031.05|Failed
35421|810|3|33|3|22|3|2021.1|Completed
53134|814|2|93|4|50|2|2740.81|Completed
33289|1284|4|5|3|34|3|1572.06|Failed
36700|994|4|9|1|34|3|9975.73|Failed
60407|660|3|12|2|14|3|7929.99|Completed
13626|532|2|35|3|36|1|8331.46|Pending
19611|806|2|52|1|15|3|15.89|Completed
67037|1010|4|99|4|43|3|6778.72|Pending
13634|769|1|79|2|10|3|7563.85|Completed
53422|1341|1|8|3|28|2|8870.05|Failed
35325|1616|3|88|5|10|2|9093.59|Completed
13183|267|2|63|5|9|3|5978.27|Pending
77250|1068|4|67|2|19|2|6166.32|Failed
98531|464|4|24|1|35|3|4856.27|Failed
26065|108|3|45|2|45|2|8580.52|Completed
45953|1082|2|75|5|36|1|3301.12|Pending
8204|973|1|92|2|30|2|1594.32|Pending
17070|990|3|4|4|26|2|4941.75|Pending
44004|1567|1|31|3|29|3|8866.57|Pending
23630|1510|4|60|1|37|3|370.04|Completed
54808|519|2|71|4|37|3|4630.8|Pending
65686|411|3|41|5|22|1|1847.78|Failed
88526|1075|3|63|4|41|2|1217.64|Pending
90396|1652|2|45|1|3|1|6847.83|Failed
60630|567|3|23|2|1|2|5973.86|Failed
73263|338|4|12|4|4|1|6096.43|Completed
27461|80|4|14|1|20|2|3233.25|Failed
50867|10|2|53|2|19|3|9336.4|Pending
48107|1|3|42|3|24|3|1893.68|Completed
80713|251|3|76|3|26|2|6811.45|Pending
31484|1653|3|95|5|15|3|9150.63|Failed
84682|1232|2|15|5|49|2|3556.15|Pending
80716|996|1|100|4|20|2|3433.56|Completed
35874|350|1|93|2|17|2|3346.02|Failed
92156|1565|4|31|5|2|3|8313.56|Completed
64520|518|1|87|5|31|3|7384.65|Pending
45644|1432|2|24|3|29|2|2229.04|Completed
72259|1734|3|9|4|20|1|4144.69|Completed
30272|800|1|54|3|11|2|9788.06|Failed
55609|648|1|47|5|43|3|3953.21|Failed
45980|254|2|27|4|46|3|2264.62|Completed
27191|1521|1|15|5|18|3|6684.26|Pending
31107|1162|3|55|4|37|3|1918.68|Pending
90388|855|3|42|5|19|2|4404.81|Pending
41768|288|3|69|2|50|1|3000.83|Failed
14256|1358|2|75|3|12|1|9490.51|Failed
57449|105|1|74|1|5|1|7123.63|Pending
75257|884|3|57|3|40|1|9999.81|Failed
84055|664|3|2|5|47|2|4536.84|Completed
20540|895|2|87|2|24|3|6089.08|Pending
6526|416|2|93|3|18|3|5727.27|Failed
62215|798|4|85|2|29|1|5401.82|Failed
36781|1790|1|91|4|31|2|7737.62|Failed
96351|768|3|88|2|2|1|2194.2|Completed
17114|1254|3|35|1|23|3|5319.26|Pending
6026|303|4|49|3|6|1|609.78|Completed
4384|683|3|44|4|17|2|2116.74|Pending
68363|360|2|37|4|35|2|462.86|Pending
9280|178|1|27|3|5|1|2914.58|Pending
94916|287|2|85|3|18|3|8113.4|Failed
41472|572|3|79|4|24|3|8149.25|Pending
29247|1456|4|68|2|28|2|8542.91|Failed
88047|1584|2|7|5|22|3|718.81|Completed
29528|1086|4|79|1|17|2|3348.03|Failed
52595|1049|3|9|1|25|1|6050.35|Completed
14564|765|1|19|2|13|2|9328.48|Completed
95300|333|3|31|2|24|3|7164.77|Failed
72193|1085|3|100|2|26|2|9736.87|Failed
4581|274|1|39|5|36|2|4840.65|Failed
27151|747|2|43|3|5|3|4132.93|Pending
51517|1602|4|54|2|37|2|6969.01|Failed
56901|1824|1|20|2|25|1|5155.48|Pending
85009|1575|2|13|5|33|2|3400.26|Completed
31773|717|2|84|1|8|1|2426.05|Completed
24813|1655|3|10|2|46|1|7557.32|Pending
46793|1424|3|12|5|4|1|9424.86|Pending
38553|1669|2|8|3|8|1|106.93|Completed
59660|1742|2|60|4|29|1|1610.43|Pending
4983|774|1|80|2|34|1|455.6|Completed
67050|1657|4|71|3|46|1|3740.26|Completed
41380|60|3|88|1|50|3|6260.56|Failed
99284|1343|3|73|1|5|2|4914.12|Pending
11187|347|1|13|2|19|1|7303.89|Completed
82935|1511|2|97|2|1|3|3001.86|Completed
82862|200|2|34|1|29|3|6374.15|Failed
45066|211|1|17|4|48|3|2346.03|Completed
25028|1806|4|75|5|7|1|9881.79|Pending
74246|1543|3|47|4|46|3|586.47|Pending
88724|271|1|15|1|20|1|4633.7|Failed
84165|404|2|47|1|14|3|6676.08|Pending
17007|1078|1|88|1|47|3|9874.64|Pending
61628|1800|4|48|2|11|1|5389.85|Completed
98634|1694|2|46|3|35|2|2814.19|Failed
17552|115|3|69|5|20|3|394.74|Pending
9778|1470|2|55|2|48|2|1868.39|Failed
99732|1344|2|98|4|46|3|4839.29|Completed
48381|1163|1|78|5|43|3|6812.86|Failed
20005|1529|1|55|3|19|1|1949.26|Pending
64935|1600|3|83|2|19|3|3338.8|Failed
93275|1358|1|50|1|10|2|4808.25|Completed
39990|515|1|92|3|12|3|6245.78|Pending
30728|758|4|47|3|4|3|9063.65|Failed
49863|1239|2|49|1|5|1|5000.48|Failed
63746|1464|4|79|5|1|2|708.03|Completed
72590|1032|2|11|3|5|2|2388.46|Failed
4287|623|1|82|4|30|2|8754.32|Failed
17232|1054|4|64|2|40|3|6619.35|Pending
60288|1435|3|14|3|18|1|7324.65|Pending
21930|1556|3|92|1|23|3|3382.95|Completed
70344|749|3|58|4|14|2|4569.81|Completed
37620|988|4|49|4|45|2|3193.04|Pending
83933|1778|3|29|3|48|2|9314.26|Failed
82540|1265|1|60|1|37|3|3151.88|Pending
90547|1268|2|21|1|45|3|9504.8|Failed
60642|420|4|86|1|6|3|8539.2|Completed
71732|548|4|2|3|29|3|2234.46|Failed
88108|83|3|69|3|13|1|7799.33|Pending
42886|1170|3|17|4|16|2|8737.86|Completed
88988|1120|1|86|3|36|3|4104.91|Completed
13241|131|1|37|2|35|1|4420.11|Failed
84837|597|4|43|5|19|3|7458.96|Failed
43869|844|2|75|4|20|2|7198.72|Failed
99730|1757|4|78|3|46|1|3570.62|Failed
43812|106|1|12|4|44|3|4186.87|Completed
3169|86|4|24|2|49|1|8919.13|Failed
45258|1081|3|36|2|12|2|4237.92|Failed
82226|1372|1|96|4|31|2|2821.41|Pending
50468|1203|4|15|5|2|1|4406.23|Completed
57460|553|4|28|5|44|1|4628.75|Failed
35962|330|4|27|1|29|1|7682.29|Completed
93674|441|2|44|2|13|3|5318.71|Completed
51588|984|4|70|3|3|3|6295.69|Pending
77079|616|1|39|2|12|1|7392.9|Pending
70856|1725|4|78|1|22|1|1243.01|Completed
87441|908|3|50|5|28|1|2525.66|Failed
91540|544|3|95|3|32|3|5963.16|Pending
751|1560|1|86|4|1|1|4651.04|Pending
38056|941|1|34|5|29|3|6366.79|Completed
70659|493|4|63|2|5|3|666.8|Pending
64438|1023|4|11|2|44|3|940.07|Failed
36468|321|4|81|5|43|3|266.3|Failed
15653|1363|3|43|3|34|1|4089.38|Completed
52649|1317|1|21|2|3|2|2862.89|Pending
83987|1093|2|95|1|20|1|6876.04|Completed
13147|936|1|61|1|40|1|9097.54|Pending
56157|81|4|32|2|8|1|8550.87|Pending
38732|285|1|26|5|7|1|3341.59|Pending
43250|199|1|81|4|47|1|1541.53|Failed
98077|1385|4|94|2|37|2|8824.57|Completed
11061|1820|1|9|1|1|3|9960.98|Completed
76271|533|4|93|5|22|1|3035.76|Failed
74156|1135|3|52|5|3|1|7617.81|Completed
46531|237|1|44|5|6|1|18.45|Completed
1949|82|1|72|2|30|1|6715.37|Pending
55536|983|4|13|3|41|1|9713.91|Failed
30927|659|1|64|3|50|3|7659.2|Pending
42137|1359|4|86|5|42|3|280.12|Failed
79505|1339|2|32|3|49|2|1214.28|Completed
69113|1228|4|90|3|48|1|370.06|Failed
1440|710|3|89|4|36|2|8054.8|Pending
78773|1693|2|30|4|48|3|4119.2|Failed
31754|1336|1|49|2|15|1|5425.29|Pending
63805|152|1|2|4|13|1|6386.79|Completed
94378|583|4|81|2|11|2|9642.27|Pending
89390|1150|3|30|2|46|1|6730.09|Failed
9970|1030|1|86|4|6|1|2099.82|Failed
2265|1658|3|9|4|41|1|4441.27|Completed
99760|60|3|94|4|6|3|9726.78|Completed
38264|941|4|25|5|37|2|7921.51|Pending
52758|1095|3|19|4|11|1|6951.08|Failed
40872|1470|3|5|3|31|3|3626.13|Pending
95820|711|3|37|1|14|2|9611.25|Pending
86060|64|4|10|5|49|3|7762.23|Failed
68027|1162|1|2|2|3|1|7367.27|Pending
72920|348|2|50|4|15|2|8661.61|Completed
9054|623|2|39|3|11|1|5521.17|Failed
5639|1068|3|48|3|37|1|1904.89|Completed
51061|660|2|67|2|43|1|9077.34|Completed
4172|755|3|73|3|33|3|6301.78|Completed
36221|563|2|80|1|26|1|3167.9|Failed
97447|423|4|92|1|49|1|6029.3|Completed
1630|1432|1|10|5|2|3|3866.52|Pending
92142|620|1|49|3|7|3|8377.05|Pending
11639|1258|3|86|2|44|3|5565.29|Completed
6575|1582|1|57|4|23|2|7394.61|Pending
44687|204|2|67|2|13|2|17.08|Completed
10604|838|2|29|5|15|1|6655.22|Pending
27833|1334|4|6|1|5|3|46.83|Completed
39082|179|4|56|4|37|1|303.9|Pending
88385|1479|3|54|5|33|1|3864.67|Pending
68206|559|3|48|4|16|2|3196.87|Completed
12138|1325|2|87|1|41|3|8735.46|Completed
49479|530|4|66|2|26|3|1987.67|Failed
49621|1590|2|2|4|27|3|6731.22|Failed
59054|91|4|24|4|29|2|1025.88|Failed
78505|486|3|22|1|22|1|7290.76|Completed
12718|756|4|55|5|29|3|4511.69|Failed
72602|927|1|49|2|11|1|3740.38|Failed
79375|1703|4|83|4|35|1|6996.0|Completed
76979|567|1|22|2|35|2|6851.93|Completed
49575|267|3|8|2|26|1|1122.96|Pending
62826|1035|4|93|2|50|2|5490.76|Pending
69595|1309|1|92|3|43|1|5982.95|Completed
39159|1388|3|41|3|42|2|2436.2|Pending
46331|905|3|92|5|31|3|2316.01|Pending
93109|822|2|45|5|19|3|1483.4|Pending
21292|1055|2|89|4|8|3|9253.89|Completed
90167|1730|2|27|5|35|3|8103.1|Completed
77156|130|2|49|5|46|1|3737.92|Completed
14179|1314|4|69|4|37|3|9572.74|Completed
81435|796|2|69|1|45|2|926.12|Completed
19378|1820|2|36|2|8|2|1569.45|Completed
35280|1002|1|1|2|17|2|1540.09|Pending
24931|137|4|96|1|29|3|275.97|Pending
44009|1186|1|97|4|50|3|7534.16|Pending
73404|503|2|30|4|13|1|8480.56|Completed
80219|155|2|33|3|24|3|7206.31|Failed
69092|946|1|47|4|34|1|2145.22|Failed
64991|756|1|11|3|6|1|3064.32|Pending
94975|607|3|91|5|22|1|6108.75|Pending
42676|1723|1|98|2|44|3|7059.9|Completed
933|1078|1|30|1|46|1|3945.14|Failed
39922|1820|3|25|4|33|3|9017.69|Completed
30904|1302|4|3|5|6|2|6673.6|Pending
61812|493|1|87|5|15|2|7177.66|Completed
15864|608|2|84|5|10|3|3215.62|Completed
