interaction_id|date_id|customer_id|channel_id|location_id|interaction_type|interaction_rating
51432|8|10|5|27|In-Person|4
55844|1417|17|4|18|In-Person|2
54454|1527|74|3|34|In-Person|1
98121|1007|73|1|18|In-Person|2
46186|1296|62|4|35|In-Person|4
38615|606|79|4|5|Email|5
92641|1576|100|1|17|Chat|4
1712|114|43|3|24|Email|4
93230|582|63|2|43|In-Person|2
63629|502|91|3|2|Call|2
62149|340|37|2|19|In-Person|5
72759|1642|100|4|17|In-Person|3
88809|1749|8|4|29|Email|3
49855|996|29|4|10|Call|1
393|1533|2|5|3|Chat|2
15554|980|71|4|34|Call|3
34361|549|80|5|26|Call|2
26248|1010|14|1|47|Call|2
59575|687|87|4|48|Chat|3
21240|1818|31|4|36|Email|1
54431|1394|68|3|18|Call|2
23090|436|63|4|20|Chat|1
62203|1385|99|1|43|Chat|2
3380|1653|5|2|10|In-Person|2
91964|1147|29|5|38|In-Person|3
91360|591|1|3|16|Chat|1
56728|644|93|1|39|Call|2
29628|90|76|5|6|In-Person|5
75881|285|58|4|18|Chat|2
21102|279|67|1|5|In-Person|4
76638|98|32|3|6|Chat|3
62284|1236|78|2|2|Call|5
97283|877|7|1|12|In-Person|4
67601|1816|33|1|34|Call|1
75606|701|16|2|46|Chat|2
58507|395|93|1|36|Call|1
54329|570|77|1|39|Call|1
89722|859|13|4|3|Call|5
33176|493|64|4|48|Chat|2
29489|954|38|4|15|Chat|2
89553|321|59|5|44|In-Person|1
87304|737|95|3|21|Chat|1
83068|1280|32|3|46|Email|5
90183|211|69|4|44|Call|3
26553|1824|16|2|10|Chat|4
10913|1784|82|1|33|In-Person|3
73917|268|60|1|41|Call|4
5353|836|15|2|13|Chat|4
7739|1628|90|4|2|Email|1
69785|815|67|2|39|Call|3
12125|516|82|2|38|Chat|2
58378|369|100|2|8|Email|3
43287|384|7|2|34|Chat|4
20504|706|33|1|15|Chat|1
87728|1681|60|5|21|Chat|5
91317|726|89|1|26|Call|5
69587|286|11|4|36|Call|2
71358|1802|27|3|15|Chat|1
71246|156|61|4|23|In-Person|2
21805|1008|100|5|36|In-Person|3
8360|867|2|4|11|Call|3
81043|1270|76|3|23|Email|5
6851|75|4|4|19|In-Person|4
43275|1821|47|3|7|Call|3
53843|570|15|2|42|Chat|1
66981|981|83|4|3|Chat|2
17115|1728|56|2|50|In-Person|1
40865|1385|42|1|24|Call|2
3126|1623|88|4|13|Call|1
75484|1762|18|3|1|Call|1
49981|1784|59|4|11|Call|3
13865|746|56|5|6|Call|1
51063|748|56|5|30|Chat|1
23522|712|9|3|27|Chat|5
64889|362|68|4|43|Call|1
12524|328|30|2|1|In-Person|3
95322|1608|93|5|17|In-Person|5
46367|78|31|1|45|In-Person|3
77930|1462|18|3|39|In-Person|2
92233|1088|84|1|33|Call|4
58935|1652|96|5|14|In-Person|2
35074|890|61|2|17|In-Person|3
39629|385|86|4|45|Chat|2
43047|1058|41|5|27|In-Person|4
23317|374|39|5|5|Email|1
19732|471|6|5|37|In-Person|5
12021|440|76|2|43|Email|1
93702|1294|56|3|2|In-Person|3
14960|352|44|1|14|In-Person|1
87512|1715|52|1|28|Chat|1
76058|1616|64|4|15|Call|5
44324|1412|7|3|46|In-Person|1
64739|1094|40|4|39|Call|2
72350|334|97|3|17|In-Person|2
11676|1630|1|2|42|Chat|2
78623|200|23|4|48|Chat|1
7325|1571|71|3|4|Email|2
17248|562|19|1|43|Email|5
95675|350|4|3|25|Email|1
34921|1579|81|1|42|Call|2
6853|793|97|2|44|Call|1
1065|60|83|1|36|Chat|4
97806|1408|88|4|42|Email|3
85506|1505|35|1|38|Call|3
2671|1436|68|3|25|In-Person|4
35073|100|98|4|8|In-Person|5
97107|499|84|3|8|Email|3
77529|1662|18|4|40|Chat|1
19951|727|9|1|9|Call|2
54156|578|67|4|24|In-Person|3
31749|849|21|2|4|In-Person|2
77319|432|28|2|26|Chat|1
33194|24|34|3|49|In-Person|4
4138|5|74|1|17|Chat|1
56375|632|70|3|41|Call|1
34327|1620|27|4|31|Call|3
50871|309|22|1|26|Email|4
87673|1431|56|2|38|In-Person|3
67157|1567|61|3|12|Email|1
56963|71|52|3|45|Chat|5
96314|1611|6|3|33|In-Person|5
85037|495|63|5|4|Email|3
2065|165|98|2|2|Email|5
42245|736|67|3|10|Chat|2
25478|456|61|5|24|In-Person|5
50011|1523|90|1|3|Email|1
7578|1219|10|2|14|Email|4
96859|323|8|3|50|Email|3
28083|304|7|5|4|Call|2
81553|963|86|4|7|Call|2
61143|573|66|5|32|Chat|2
41878|1341|86|5|42|Email|5
33370|562|26|2|30|Call|5
52052|1759|31|4|2|Chat|4
1813|1636|66|3|18|Chat|3
46946|1807|11|1|34|Email|5
95787|1139|11|5|40|Call|5
69425|1545|75|3|42|Email|4
12792|1075|1|4|48|Chat|3
27486|741|36|5|12|Call|4
71739|222|73|5|20|Chat|3
44543|1081|25|3|27|Email|1
60397|1124|66|5|43|Chat|3
83693|438|27|1|50|Call|2
5551|1194|8|1|9|Chat|5
16324|1637|5|5|45|Chat|3
25582|559|25|3|39|Call|1
50818|1236|42|5|1|Email|1
96193|399|80|5|37|Call|3
63147|1239|70|2|49|Chat|3
72839|431|68|3|50|In-Person|3
16105|1531|64|5|24|In-Person|3
94716|1299|68|1|42|In-Person|3
93237|1335|8|1|44|Chat|1
88840|948|26|2|40|In-Person|2
63383|1154|73|3|11|Call|2
10135|1035|94|5|50|Email|5
98676|1316|77|5|9|Chat|5
10286|207|53|1|21|In-Person|1
1653|1016|84|5|31|In-Person|3
4873|461|77|3|37|In-Person|4
35385|1601|55|5|36|Call|2
69536|412|84|5|48|Email|1
45533|419|5|2|38|Call|4
64671|1284|75|5|25|Email|2
41790|1426|58|2|10|Call|2
30905|1826|25|5|8|Call|1
98986|1279|18|3|4|Email|3
56884|1610|20|1|22|Email|3
23306|1481|66|3|25|Chat|3
9687|1105|40|4|30|In-Person|5
46475|1394|94|2|5|Call|4
47324|842|56|2|23|Chat|5
40617|702|84|3|39|Email|1
58557|1449|61|2|16|Email|2
40342|1534|89|4|42|In-Person|4
75420|897|16|5|7|Email|1
6018|171|31|5|45|Chat|2
43124|453|9|3|21|Email|2
74350|1418|16|2|37|Call|1
64035|253|21|1|41|In-Person|3
75905|1105|99|4|28|Chat|1
16101|1706|9|2|31|Call|1
42850|1268|8|3|44|Chat|4
2980|487|38|4|34|In-Person|2
31328|1479|6|4|9|In-Person|3
58373|324|90|5|47|Email|4
77558|1101|48|4|44|In-Person|4
38590|723|69|5|6|In-Person|4
67719|38|56|5|50|Call|3
53749|667|32|1|24|In-Person|4
39134|976|7|5|42|Chat|1
97691|946|53|3|1|Chat|5
92037|830|62|1|32|Call|4
53667|929|92|1|12|Chat|1
66933|1163|94|2|33|Call|4
70561|472|76|5|26|Email|3
58103|660|68|2|22|In-Person|4
38511|722|65|2|48|In-Person|2
46298|443|49|3|39|In-Person|3
64184|1644|12|4|49|Call|4
54506|1058|92|3|29|In-Person|2
55287|1825|73|3|27|In-Person|5
20362|177|78|5|3|Email|3
82550|198|85|5|36|Chat|5
97166|489|9|5|41|Chat|5
77988|26|96|2|8|In-Person|3
30547|743|42|4|46|Call|3
5660|348|96|4|16|Call|4
78023|1666|71|2|43|Email|1
95152|1068|96|5|25|Chat|2
75211|1678|98|1|19|Chat|4
11298|981|22|3|12|In-Person|5
80|496|42|1|1|Chat|5
7141|328|88|1|4|In-Person|4
61468|1451|40|2|15|In-Person|2
79083|279|66|5|5|Call|3
1862|996|56|1|7|In-Person|5
7381|1817|99|4|45|In-Person|5
27569|295|94|5|49|Chat|3
18848|289|19|3|39|Call|4
98258|671|95|3|10|Chat|3
94466|937|82|3|36|Call|3
3244|951|5|2|36|Call|5
56776|481|40|2|45|Email|4
14426|1558|39|5|50|In-Person|2
13617|522|35|3|49|Email|2
67597|1796|84|2|10|Chat|4
80036|522|22|2|16|In-Person|5
9812|219|91|3|10|In-Person|2
55361|1521|24|2|14|Chat|4
84769|1667|35|1|6|Email|5
16289|1659|69|5|12|Chat|4
92903|272|66|1|25|In-Person|5
44674|427|42|5|31|Call|2
76628|203|96|1|20|Call|1
26636|1391|34|1|6|Email|4
1285|237|53|3|39|In-Person|3
14950|1423|35|4|9|In-Person|2
30870|782|92|3|36|In-Person|4
46591|466|45|2|49|In-Person|2
66538|549|43|3|30|Call|2
55898|944|37|5|35|Call|4
99142|1190|81|5|37|Chat|2
54562|1176|74|3|5|Call|1
84802|1617|100|4|1|In-Person|4
18858|1508|18|2|33|Call|5
41705|284|65|4|36|In-Person|4
69529|701|76|1|3|Chat|1
78987|1390|40|2|6|Call|4
83855|1772|13|4|43|Email|1
34075|477|56|3|9|Email|4
88815|789|70|4|10|In-Person|1
67095|1397|88|3|27|Email|1
74487|1802|63|4|43|Chat|4
10132|738|2|3|48|Call|4
92869|1648|70|3|42|Chat|4
4547|221|47|5|39|Email|3
34740|76|10|1|23|Email|4
68358|1623|100|2|37|Call|2
95396|293|90|2|7|In-Person|3
62152|184|21|4|25|Call|2
72520|979|55|4|16|Call|3
47035|807|74|3|4|Chat|2
60402|707|26|4|50|Chat|3
8786|107|87|5|29|Chat|4
25006|954|69|5|14|Email|1
87113|1326|2|4|38|Call|5
26786|476|19|5|21|In-Person|1
87176|1579|91|5|13|In-Person|1
88386|483|41|2|38|Email|5
32952|1250|42|5|36|Chat|4
15607|1536|34|1|7|Email|2
52530|24|7|4|35|Email|4
52042|1240|44|1|28|Email|3
73184|547|63|3|3|Email|3
44388|1773|76|1|23|Call|3
34260|1349|53|2|26|Call|2
60238|313|13|5|2|Chat|3
13238|1698|39|3|13|Email|1
47488|1104|33|4|13|Chat|3
36479|1631|97|5|26|Email|4
8115|1799|65|1|47|Call|5
97867|768|100|2|1|In-Person|2
6267|1386|43|5|15|Email|3
75551|272|47|4|20|Email|1
6680|1384|74|5|41|Call|1
50132|114|39|5|30|Call|2
33744|705|82|5|32|Email|2
49880|837|23|1|38|Chat|4
50610|69|50|3|5|Email|5
46019|30|41|4|10|Email|5
6855|869|75|4|6|Chat|5
82316|823|77|3|18|Email|1
48523|1661|82|5|32|Call|2
17212|1382|63|1|11|Chat|5
13282|810|5|1|17|Call|2
3468|1538|87|3|49|Email|3
80138|769|80|3|1|Email|3
52057|1711|58|3|24|In-Person|1
43835|3|48|1|34|In-Person|2
57562|227|79|4|6|In-Person|3
67156|1817|57|1|36|In-Person|3
27304|630|89|1|6|Chat|5
61422|838|67|2|24|In-Person|4
48874|1673|96|3|1|In-Person|3
67888|1510|96|3|10|Email|2
22396|1030|4|3|45|Email|1
38896|419|7|3|23|In-Person|1
8008|118|67|2|25|Call|5
82577|638|82|5|15|Chat|3
42932|132|50|5|44|Chat|5
11972|1723|92|4|38|Call|1
8310|20|12|1|10|Call|5
57205|540|14|1|23|Chat|5
69960|110|39|4|27|In-Person|2
18803|1608|48|5|44|Chat|4
16073|637|82|5|5|Email|1
36262|168|53|3|34|Call|2
68211|1389|51|5|48|Chat|5
88708|254|81|4|4|Chat|2
31510|1005|46|1|49|Call|3
4870|977|38|1|21|Email|4
95107|961|79|5|37|In-Person|3
83217|648|50|3|40|In-Person|2
74544|1628|91|1|32|Email|2
9059|1528|5|5|31|Chat|3
23583|1090|67|4|48|In-Person|5
5128|1412|24|2|11|Call|1
98026|1360|89|4|40|Email|4
79275|301|77|2|29|Email|4
301|237|53|2|35|In-Person|5
87597|1808|88|1|16|Email|2
44664|543|5|5|39|In-Person|2
95321|756|56|4|33|In-Person|1
35786|1086|82|5|49|Call|2
71487|93|52|2|35|Call|4
80521|264|73|4|30|Email|3
29855|815|15|5|43|Chat|3
35548|1544|74|4|3|Chat|4
90544|1071|34|1|27|Chat|5
64378|242|100|2|25|In-Person|4
72612|410|32|4|20|In-Person|2
22553|978|55|4|49|Email|3
45865|190|61|3|24|In-Person|5
66712|48|28|5|38|Chat|4
38487|1336|81|4|1|Email|5
2619|33|10|2|7|Email|1
57708|1362|25|5|44|Chat|2
19335|162|16|4|32|Email|2
24256|1077|40|4|45|Chat|2
98526|1706|84|5|47|Call|5
40030|1745|73|1|18|Call|4
34135|1827|25|5|7|In-Person|3
16155|1822|30|2|3|Email|4
2802|1209|84|4|48|Call|1
75804|552|30|1|6|In-Person|5
98374|348|26|2|40|In-Person|5
48191|838|2|3|21|Call|4
72074|530|69|4|19|Chat|1
33373|633|9|5|49|Email|4
82235|362|25|1|34|Chat|3
34233|1218|92|3|44|Chat|1
9268|303|9|4|40|Call|2
99492|766|90|2|29|Chat|2
5412|478|59|3|15|Email|2
38373|1049|95|2|2|Call|5
46969|1083|45|3|7|Email|5
928|1087|45|2|41|In-Person|1
44798|1772|26|1|10|In-Person|1
39541|1772|69|2|36|Email|2
70631|1571|78|3|29|Email|5
299|1761|75|5|22|In-Person|1
81933|719|88|2|39|Email|2
92361|1726|66|1|41|Call|1
80963|990|46|4|19|Email|3
15373|1711|55|3|38|Chat|2
79400|1763|77|2|21|Chat|3
49070|152|72|2|40|Chat|3
50465|210|77|1|43|Call|2
71495|1467|73|5|26|Call|4
2540|676|9|3|20|In-Person|5
10754|828|2|1|5|In-Person|2
136|1327|76|2|48|Chat|3
89265|165|36|1|49|In-Person|4
71642|415|32|3|47|Email|1
10347|1488|15|3|40|Call|4
75387|691|98|3|25|Email|4
98371|1011|24|3|37|Email|2
18217|1386|13|4|17|In-Person|4
65087|301|26|4|38|In-Person|3
4408|1387|19|3|1|In-Person|5
82483|1395|9|3|34|Email|4
78113|1136|76|2|12|In-Person|5
55239|442|70|4|2|Call|2
75935|960|28|1|29|Call|2
76544|1723|93|2|35|Email|4
37886|1372|75|4|47|Call|5
93881|579|88|2|7|In-Person|4
69874|767|82|3|21|Chat|2
71541|1155|30|5|11|Call|1
60707|166|17|4|10|Call|1
86979|1019|16|2|19|In-Person|5
21956|1162|90|1|1|Email|2
79388|730|84|2|22|Chat|2
47553|425|67|1|40|Email|3
1829|438|38|4|25|Email|1
9742|247|52|2|13|Chat|5
45388|285|43|3|28|In-Person|1
40301|1665|27|2|22|Email|3
8106|1660|84|2|17|Call|5
15340|113|31|5|39|Chat|4
35053|917|64|5|49|Call|2
83946|517|65|5|21|Email|1
11722|1815|96|1|47|Call|1
72481|286|84|4|3|Call|1
9697|1316|96|4|8|Email|3
15121|630|15|4|10|Call|4
16874|1592|47|5|29|In-Person|1
66955|125|14|4|47|Call|1
44390|344|37|5|28|Chat|1
13433|1789|3|2|39|In-Person|1
45033|990|42|2|36|Email|1
66854|1405|25|1|38|In-Person|1
27024|1482|75|2|47|Email|4
81894|1764|67|5|31|Call|5
25794|1586|29|5|11|Call|1
45656|1169|86|2|9|In-Person|4
47300|1335|51|1|33|In-Person|3
37125|472|30|3|48|Email|3
88739|1289|75|5|11|Email|1
19832|1082|39|1|17|Email|1
99334|1135|21|4|24|In-Person|2
97470|595|43|2|41|In-Person|5
54038|997|93|2|21|Chat|3
44625|155|79|5|23|Email|3
92772|1574|48|1|17|Chat|3
71588|1779|20|1|13|Call|3
2666|875|46|3|7|In-Person|2
41138|366|81|3|41|Chat|5
58377|48|95|5|38|Email|5
41602|1248|54|4|20|Email|2
40498|131|2|2|4|Chat|4
1916|1039|33|2|46|Chat|3
66688|1546|89|5|38|Call|4
44228|1610|28|1|45|Email|5
90511|1112|1|4|20|In-Person|4
50280|370|91|5|9|Email|1
35723|584|68|2|2|In-Person|4
99939|179|99|1|34|In-Person|5
47868|654|44|2|31|Call|1
1403|938|80|1|6|In-Person|1
38712|743|27|4|47|In-Person|3
63679|952|81|5|33|Email|4
95377|439|78|5|15|Email|5
52626|1347|19|5|3|In-Person|5
59280|1326|68|4|10|Call|4
96745|1119|14|4|36|In-Person|3
88766|508|62|2|24|Chat|3
3396|1363|76|3|36|Call|1
50755|270|41|5|12|Call|5
2993|510|88|2|18|In-Person|1
45282|870|83|4|20|Chat|3
22968|1528|25|1|45|Chat|1
80976|1145|61|2|2|Email|1
4690|1764|32|3|34|In-Person|1
21518|164|12|5|35|Email|2
32983|804|15|1|16|Call|1
5811|162|42|1|36|Chat|1
88828|443|28|2|48|Call|3
69766|238|27|4|37|Chat|4
30770|83|6|4|2|Call|3
52230|1361|85|4|24|Call|1
86233|1270|31|3|14|Call|1
51951|1588|55|5|9|Email|3
80255|1016|22|1|46|Chat|4
4610|1103|16|3|45|Call|4
88948|515|29|5|14|In-Person|1
92102|523|6|4|33|In-Person|1
9763|996|65|4|26|Email|2
59257|495|22|5|2|Call|4
30309|1522|48|4|48|Email|4
56275|1518|44|4|34|Chat|1
32588|310|70|4|42|Email|5
60696|1150|28|2|28|In-Person|1
83109|1619|14|3|33|Chat|5
235|1437|9|2|35|Chat|3
6579|1329|92|3|23|In-Person|2
41887|574|45|5|32|Chat|2
86466|1468|96|2|4|In-Person|5
55403|408|91|5|45|In-Person|5
32516|1315|10|3|4|In-Person|5
50679|1126|94|2|3|Email|4
62858|1233|79|1|13|Email|5
13633|1583|93|5|13|Email|2
43634|1004|18|3|29|Call|5
47623|1702|91|1|49|Chat|5
38817|75|10|3|9|Email|4
52428|577|100|5|16|In-Person|1
49352|846|91|3|24|Call|2
36661|1822|36|5|16|In-Person|4
74383|1046|25|1|13|Call|3
87273|1736|28|4|13|Chat|4
3862|1354|22|5|34|Call|5
34733|614|49|3|4|Call|1
89229|351|5|3|5|In-Person|3
93428|1314|72|4|12|Email|3
350|1063|13|2|24|Call|1
40669|1738|26|3|41|Call|1
76428|602|24|3|41|Email|2
31018|678|34|3|5|Email|5
83985|1347|61|2|27|Chat|2
74811|1663|30|5|40|Chat|5
74923|1305|8|3|33|Call|5
82360|588|25|3|10|Email|2
34894|689|81|4|6|Email|5
5632|1814|50|4|9|In-Person|2
75250|1704|12|3|28|Chat|1
58250|375|69|4|44|Chat|4
473|1121|11|2|33|Chat|4
98621|1613|1|4|8|Email|2
11739|1793|85|2|42|Chat|5
61297|377|62|4|42|Call|4
50898|1494|100|1|10|In-Person|3
45939|736|84|4|21|Chat|2
18400|1806|60|4|41|Email|5
40235|1156|25|4|33|In-Person|5
13008|458|39|3|30|Chat|1
38157|1766|30|1|11|In-Person|1
35036|1093|61|2|30|In-Person|5
84274|14|76|2|24|Chat|1
42509|643|81|3|10|Call|4
81246|145|54|2|6|In-Person|5
78612|955|81|2|5|Email|2
25192|169|83|2|41|Email|5
2574|1525|50|2|37|Email|2
97711|336|76|5|16|Email|2
20898|1160|2|5|3|Call|4
96332|662|26|5|26|Chat|1
7987|1680|67|1|8|Email|5
29001|389|25|5|10|Chat|2
51676|646|71|2|10|Email|3
38268|113|7|3|11|Call|5
56370|967|9|4|34|Call|4
76333|1698|26|4|10|Call|5
67211|790|32|1|14|Email|1
30965|409|3|3|33|Email|4
8438|1250|58|5|32|Call|1
31938|367|91|1|9|Call|2
66340|881|24|4|5|Email|3
90426|1662|5|1|16|Email|1
660|778|48|5|39|Email|2
31217|562|92|2|47|In-Person|5
47497|200|28|4|29|Email|2
2214|1269|87|2|19|Call|4
71114|950|50|1|19|Call|4
1135|1296|91|3|41|In-Person|1
5893|738|36|4|21|Email|4
91743|519|74|4|33|Email|3
53244|756|81|5|38|Call|5
68644|1461|41|4|14|Email|5
27995|227|29|5|27|Email|3
28950|821|73|4|37|In-Person|3
44594|299|99|1|25|In-Person|4
45482|324|55|5|2|Email|2
45530|1220|45|2|8|In-Person|3
56878|396|33|3|29|Chat|5
80744|942|35|5|48|Chat|3
45787|1200|51|4|27|Email|1
59822|635|48|4|35|Chat|2
1200|902|2|5|41|Chat|3
9151|157|85|4|19|Email|4
66839|1323|97|3|10|Chat|3
8045|1571|41|4|32|In-Person|4
17076|638|26|2|24|Chat|1
76923|1192|52|3|29|Call|3
3632|805|52|1|30|Chat|2
15063|1540|7|3|35|Call|3
84963|1465|50|2|2|In-Person|4
11806|1270|23|3|27|Call|1
25700|1749|96|3|43|Chat|5
88823|1427|39|1|23|In-Person|5
76873|622|69|4|35|Call|4
96570|1720|92|2|23|Chat|4
67151|1465|80|4|43|In-Person|4
1841|1354|71|4|16|Chat|5
78588|763|50|1|30|Call|2
12067|615|6|5|26|In-Person|1
36567|677|14|3|28|In-Person|2
7835|1820|24|4|28|In-Person|5
46194|1771|65|3|40|Chat|5
80041|348|37|3|40|Email|2
92202|810|1|3|18|Email|3
3746|405|64|2|33|Chat|5
50878|973|12|4|5|Call|1
8084|1346|77|5|10|Call|1
5969|1284|44|4|40|Chat|4
6960|352|36|5|45|Call|2
4626|1123|77|2|32|Email|4
97826|308|20|1|23|Email|3
3410|1305|7|2|23|Email|4
36424|1367|7|3|29|Chat|1
25068|661|78|5|7|Call|4
95870|91|99|5|30|Chat|4
23324|1423|91|1|13|Chat|3
27723|222|11|4|5|Chat|4
38153|759|63|3|43|In-Person|2
87944|837|92|2|33|Call|2
87803|1004|88|4|30|In-Person|5
44360|1810|27|1|14|Email|1
41646|996|39|1|42|Call|3
68396|1489|45|4|6|Chat|3
9125|813|36|3|45|Call|2
59022|985|90|5|19|In-Person|2
91682|1016|69|4|18|Call|2
93540|1537|48|5|15|In-Person|5
41968|1796|87|3|13|Email|3
46859|1817|15|2|8|Email|4
41397|1610|85|3|5|Email|5
7917|203|18|3|32|Email|4
71551|1808|14|5|36|Chat|4
17878|1418|14|1|8|Email|1
39549|1265|81|2|29|Call|1
21539|1142|1|4|1|Call|2
45885|1369|38|5|7|Chat|5
68558|923|23|1|15|Chat|4
75933|602|81|5|47|Call|4
18814|549|75|3|7|In-Person|3
52115|1306|58|4|31|Chat|3
87698|1387|9|3|43|In-Person|3
82419|1632|66|4|16|Chat|2
47473|30|45|1|48|Call|2
1950|656|100|4|32|Call|4
14388|702|48|1|10|Call|4
60840|1293|46|4|28|Chat|4
26689|506|93|3|17|In-Person|3
72949|917|99|1|7|In-Person|4
38323|1334|70|1|10|Email|3
22082|406|100|5|24|Call|1
93625|1668|39|3|13|Email|4
69458|1549|42|5|32|Call|4
39174|1243|69|5|36|Chat|2
66858|910|80|1|18|Email|5
43991|1355|84|1|18|Call|2
7260|1542|26|3|13|Email|4
4173|1626|27|2|35|Call|1
80038|1068|11|5|26|Chat|2
65413|687|93|4|16|Call|1
17066|321|3|3|18|Email|4
33217|1562|70|3|10|Chat|4
34189|309|82|3|48|Call|3
99482|1614|17|2|38|Email|2
32528|1243|3|5|33|Chat|2
1278|677|19|1|28|Chat|5
75886|941|34|5|4|In-Person|4
19766|1434|51|4|27|Email|3
14601|887|46|4|30|Chat|5
61994|966|25|5|42|Email|3
37085|541|97|2|12|Email|5
90957|1803|57|5|13|Call|2
41898|153|44|5|21|Call|5
45808|1129|85|2|18|Call|4
78549|1394|92|4|5|In-Person|3
47330|511|58|3|43|Email|5
55119|383|82|5|34|Chat|2
72806|1584|70|1|17|Chat|4
97736|1583|76|4|46|Chat|3
21517|908|78|1|3|Chat|2
13398|1613|53|5|48|Call|4
58137|1276|87|4|5|Email|2
3401|29|46|2|23|Email|5
58920|1579|94|2|32|Call|5
39035|282|72|1|7|Email|1
29193|1786|34|4|30|In-Person|3
9448|1648|86|1|18|Call|5
33262|321|61|1|38|Chat|1
88332|1629|66|2|1|Chat|5
58161|351|2|1|8|Call|5
89090|1458|36|3|36|Chat|4
17577|196|48|5|42|Chat|5
38078|15|9|2|36|Chat|1
90968|447|87|4|24|Email|2
34744|574|66|5|47|Email|4
20349|1623|19|5|27|Call|2
16287|1811|31|3|16|Call|4
4497|64|57|3|22|In-Person|2
21041|389|35|5|25|In-Person|4
13859|1088|60|2|19|In-Person|4
24327|977|82|1|38|Email|2
81037|1567|100|4|30|Email|1
86072|1072|75|3|9|Call|4
6743|1395|28|4|1|Call|5
28267|1302|50|4|12|Chat|2
6713|997|49|5|30|In-Person|1
10612|449|8|3|13|Call|5
62244|1095|37|1|27|In-Person|2
48959|360|81|2|35|Call|3
42517|426|95|1|33|Chat|1
12010|752|89|3|21|Chat|1
21907|477|43|1|22|Chat|4
78311|1140|48|4|32|Chat|2
67770|316|4|5|2|Email|5
18586|684|52|3|9|Email|5
21491|1036|91|1|32|Chat|2
62019|1742|68|3|30|Email|2
5422|836|14|2|36|Call|5
49168|438|82|4|11|In-Person|3
9540|371|17|1|26|Call|5
91667|110|78|2|43|In-Person|1
53462|920|43|2|7|Call|4
97875|376|46|5|11|Email|5
84901|81|31|1|6|Call|4
94816|1794|29|2|30|Call|1
24235|821|55|1|25|Chat|4
45915|1052|24|3|44|In-Person|2
88562|1005|21|4|24|Call|4
13850|922|86|3|27|Email|5
79176|1282|87|5|33|In-Person|1
69004|215|88|4|36|Email|5
76074|1229|9|2|17|Email|5
32980|1192|24|4|39|Chat|4
53086|1378|61|1|30|Call|2
78426|1027|60|2|26|Email|5
2673|1061|46|3|32|Email|4
14520|662|22|1|9|Email|3
11156|46|55|2|45|In-Person|5
61985|280|77|3|16|In-Person|1
22834|1515|38|3|29|Email|2
13814|836|66|4|27|Call|5
21127|1310|19|5|35|Call|1
99794|1252|31|2|1|Call|5
8734|645|90|5|22|Call|2
4720|948|96|3|12|Chat|1
41102|937|94|1|37|Email|2
63500|1609|48|3|23|In-Person|1
52452|459|29|2|37|Call|1
14139|220|100|4|42|Email|1
65897|1374|33|5|23|In-Person|1
34047|643|88|4|50|In-Person|3
62198|1778|63|1|34|Email|5
58209|880|90|4|44|Email|4
59465|627|61|4|18|Chat|3
44695|43|97|2|37|Call|5
8035|369|19|5|28|Email|4
78867|1214|47|1|37|Chat|2
17436|795|95|4|22|Chat|2
4393|1079|42|1|47|Chat|5
84083|195|63|3|34|Email|1
91729|1151|31|5|27|In-Person|5
55200|573|50|3|18|Email|5
18366|1411|17|4|29|In-Person|4
90476|1595|12|1|50|Chat|3
36990|1327|11|3|6|Call|4
66467|1564|1|1|33|Email|1
62758|497|83|2|22|In-Person|5
23382|753|86|2|41|Chat|1
64011|407|36|1|29|Chat|4
58271|1614|57|5|21|In-Person|3
2134|1413|78|5|47|In-Person|1
85587|987|33|3|26|Chat|4
99608|1083|84|5|24|Call|5
18145|860|48|1|21|Email|4
74620|551|70|3|22|Chat|2
73600|1196|6|1|21|Chat|2
32085|1615|70|3|10|Email|3
39366|1196|19|1|17|Email|5
86587|1729|40|5|18|Call|5
73484|722|79|2|40|Chat|3
87932|518|52|1|32|Email|4
4326|237|35|2|6|Email|4
57256|1421|62|5|19|In-Person|2
46214|32|58|1|10|In-Person|3
62737|1259|79|2|9|Email|2
79872|1659|61|1|27|Call|5
71801|554|73|4|46|Call|5
55324|394|27|4|25|Email|1
96806|531|64|4|4|In-Person|3
77708|925|44|5|46|Email|4
54492|1332|53|1|10|Call|3
88670|1159|53|2|14|Chat|2
51263|344|67|2|16|Chat|5
38423|219|91|1|17|Chat|3
42262|533|81|3|10|In-Person|4
86493|1526|91|3|27|In-Person|4
64222|1736|99|1|42|Call|1
19716|1685|78|3|50|Email|4
94664|926|60|2|19|Email|2
39500|1048|56|4|31|Email|5
19888|60|3|4|36|Chat|4
20884|1655|89|1|14|Chat|1
75564|1719|16|3|26|Email|2
98370|1113|35|2|15|Call|2
9573|972|33|4|27|Call|2
16174|159|12|1|25|Email|2
77466|511|3|1|46|In-Person|4
61837|395|72|1|20|In-Person|1
66809|1781|73|4|49|Call|4
150|157|86|5|13|Email|5
74191|625|83|2|35|Chat|3
57333|1184|22|3|22|Call|1
85896|1098|66|4|25|Chat|3
15020|403|21|2|3|Chat|5
3807|179|51|2|11|Email|3
22385|368|76|2|16|In-Person|4
65388|350|43|3|48|In-Person|5
57983|1371|43|5|32|Chat|1
44298|83|85|2|20|Call|1
74759|463|89|4|32|Chat|4
84372|868|40|5|31|Call|1
11412|1331|30|2|10|Call|3
28870|478|48|1|2|Call|3
95123|231|89|3|6|In-Person|3
